,date,pred,prob,label,open,close
359,2023-11-16,0.0,0.15145986,0.0,189.57000732421875,189.7100067138672
360,2023-11-17,0.0,0.059857212,0.0,190.25,189.69000244140625
361,2023-11-20,0.0,0.00985784,0.0,189.88999938964844,191.4499969482422
362,2023-11-21,0.0,0.12971643,0.0,191.41000366210932,190.63999938964844
363,2023-11-22,0.0,0.021556072,0.0,191.4900054931641,191.3099975585937
364,2023-11-23,0.0,0.0029898921,0.0,191.4900054931641,191.3099975585937
365,2023-11-24,0.0,0.0004001138,0.0,190.8699951171875,189.97000122070312
366,2023-11-27,0.0,0.010119381,0.0,189.9199981689453,189.7899932861328
367,2023-11-28,0.0,0.0006650964,0.0,189.77999877929688,190.3999938964844
368,2023-11-29,0.0,0.0046747886,1.0,190.8999938964844,189.3699951171875
369,2023-11-30,0.0,0.02242406,0.0,189.83999633789065,189.9499969482422
370,2023-12-01,0.0,0.15235125,0.0,190.3300018310547,191.2400054931641
371,2023-12-04,0.0,0.022298714,0.0,189.97999572753903,189.42999267578125
372,2023-12-05,0.0,0.04400509,0.0,190.2100067138672,193.4199981689453
373,2023-12-06,0.0,0.039424628,1.0,194.4499969482422,192.32000732421875
374,2023-12-07,0.0,0.088763855,0.0,193.6300048828125,194.2700042724609
375,2023-12-08,0.0,0.25177777,0.0,194.1999969482422,195.7100067138672
376,2023-12-11,0.0,0.115845114,0.0,193.1100006103516,193.17999267578125
377,2023-12-12,0.0,0.402984,0.0,193.0800018310547,194.7100067138672
378,2023-12-13,0.0,0.017761704,0.0,195.08999633789065,197.9600067138672
379,2023-12-14,0.0,0.023340527,0.0,198.0200042724609,198.1100006103516
380,2023-12-15,0.0,0.035700753,0.0,197.52999877929688,197.57000732421875
381,2023-12-18,0.0,0.020566327,0.0,196.08999633789065,195.88999938964844
382,2023-12-19,0.0,0.0035530713,0.0,196.16000366210932,196.94000244140625
383,2023-12-20,0.0,0.32583565,1.0,196.8999938964844,194.8300018310547
384,2023-12-21,0.0,0.021859111,1.0,196.1000061035156,194.67999267578125
385,2023-12-22,0.0,0.094766736,1.0,195.17999267578125,193.6000061035156
386,2023-12-22,0.0,0.094766736,1.0,195.17999267578125,193.6000061035156
387,2023-12-22,0.0,0.0561207,1.0,195.17999267578125,193.6000061035156
388,2023-12-22,0.0,0.0561207,1.0,195.17999267578125,193.6000061035156
389,2023-12-22,0.0,0.0561207,1.0,195.17999267578125,193.6000061035156
390,2023-12-22,0.0,0.0561207,1.0,195.17999267578125,193.6000061035156
391,2023-12-22,1.0,0.68736386,1.0,195.17999267578125,193.6000061035156
392,2023-12-22,1.0,0.68736386,1.0,195.17999267578125,193.6000061035156
393,2023-12-27,1.0,0.68736386,0.0,192.4900054931641,193.1499938964844
394,2023-12-28,0.0,0.14608088,0.0,194.13999938964844,193.5800018310547
395,2023-12-29,0.0,0.096413285,1.0,193.8999938964844,192.52999877929688
396,2024-01-01,0.0,0.42746198,,,
