Date,HYG
2018-07-16,63.111324310302734
2018-07-23,63.32509994506836
2018-07-30,63.35457992553711
2018-08-06,63.58127212524414
2018-08-13,63.692352294921875
2018-08-20,63.944034576416016
2018-08-27,63.92927551269531
2018-09-03,63.44063186645508
2018-09-10,64.1827392578125
2018-09-17,64.11583709716797
2018-09-24,64.2645263671875
2018-10-01,63.416969299316406
2018-10-08,63.59165573120117
2018-10-15,63.404911041259766
2018-10-22,62.90456771850586
2018-10-29,62.93442916870117
2018-11-05,63.31315994262695
2018-11-12,62.49509811401367
2018-11-19,62.0748176574707
2018-11-26,62.742767333984375
2018-12-03,62.16486740112305
2018-12-10,62.69449996948242
2018-12-17,60.48560333251953
2018-12-24,61.386756896972656
2018-12-31,62.40937805175781
2019-01-07,63.54560852050781
2019-01-14,64.0076675415039
2019-01-21,63.93947982788086
2019-01-28,64.14402770996094
2019-02-04,64.52223205566406
2019-02-11,64.9864273071289
2019-02-18,65.13101959228516
2019-02-25,65.14620971679688
2019-03-04,65.04789733886719
2019-03-11,65.56765747070312
2019-03-18,65.61353302001953
2019-03-25,66.09513854980469
2019-04-01,66.06450653076172
2019-04-08,66.76223754882812
2019-04-15,66.54730987548828
2019-04-22,66.76994323730469
2019-04-29,66.46282196044922
2019-05-06,66.481689453125
2019-05-13,66.25810241699219
2019-05-20,66.03451538085938
2019-05-27,65.45628356933594
2019-06-03,66.38146209716797
2019-06-10,66.83182525634766
2019-06-17,67.63728332519531
2019-06-24,67.5211181640625
2019-07-01,67.37393951416016
2019-07-08,67.62690734863281
2019-07-15,67.36239624023438
2019-07-22,67.81361389160156
2019-07-29,67.20680236816406
2019-08-05,67.38235473632812
2019-08-12,67.26518249511719
2019-08-19,67.61676025390625
2019-08-26,68.09330749511719
2019-09-02,68.07767486572266
2019-09-09,68.38440704345703
2019-09-16,68.63545227050781
2019-09-23,68.31378936767578
2019-09-30,67.81163787841797
2019-10-07,68.35284423828125
2019-10-14,68.60491943359375
2019-10-21,68.84127044677734
2019-10-28,68.39224243164062
2019-11-04,68.70156860351562
2019-11-11,68.77276611328125
2019-11-18,68.57500457763672
2019-11-25,68.77276611328125
2019-12-02,68.76485443115234
2019-12-09,69.57565307617188
2019-12-16,69.66300201416016
2019-12-23,70.07127380371094
2019-12-30,70.31037902832031
2020-01-06,70.44586944580078
2020-01-13,70.42195892333984
2020-01-20,69.8879623413086
2020-01-27,69.76045989990234
2020-02-03,70.1111068725586
2020-02-10,70.7496566772461
2020-02-17,70.6936264038086
2020-02-24,68.8608627319336
2020-03-02,68.06851196289062
2020-03-09,64.35107421875
2020-03-16,56.071041107177734
2020-03-23,61.92333221435547
2020-03-30,59.12581253051758
2020-04-06,66.54042053222656
2020-04-13,65.5143814086914
2020-04-20,63.27640151977539
2020-04-27,63.56727981567383
2020-05-04,64.72871398925781
2020-05-11,63.88459777832031
2020-05-18,65.92994689941406
2020-05-25,66.89580535888672
2020-06-01,68.55155181884766
2020-06-08,67.17366027832031
2020-06-15,67.53218841552734
2020-06-22,66.27737426757812
2020-06-29,66.92107391357422
2020-07-06,67.49807739257812
2020-07-13,68.34086608886719
2020-07-20,69.224609375
2020-07-27,69.87100982666016
2020-08-03,69.69099426269531
2020-08-10,69.0749740600586
2020-08-17,69.61717987060547
2020-08-24,69.95398712158203
2020-08-31,69.41177368164062
2020-09-07,69.65827178955078
2020-09-14,69.52630615234375
2020-09-21,68.42101287841797
2020-09-28,69.1468734741211
2020-10-05,70.3701400756836
2020-10-12,70.10502624511719
2020-10-19,70.30386352539062
2020-10-26,69.4837646484375
2020-11-02,70.6020736694336
2020-11-09,71.08024597167969
2020-11-16,71.47957611083984
2020-11-23,71.88719940185547
2020-11-30,72.25324249267578
2020-12-07,72.39784240722656
2020-12-14,72.39784240722656
2020-12-21,73.00869750976562
2020-12-28,73.21836853027344
2021-01-04,73.2770767211914
2021-01-11,73.05902862548828
2021-01-18,73.21836853027344
2021-01-25,72.94160461425781
2021-02-01,73.40289306640625
2021-02-08,73.89111328125
2021-02-15,73.65540313720703
2021-02-22,72.76313018798828
2021-03-01,72.9146499633789
2021-03-08,73.0394058227539
2021-03-15,72.70149230957031
2021-03-22,73.4280014038086
2021-03-29,73.55470275878906
2021-04-05,73.91378784179688
2021-04-12,73.9985580444336
2021-04-19,74.05787658691406
2021-04-26,74.11721801757812
2021-05-03,74.02396392822266
2021-05-10,74.17164611816406
2021-05-17,74.08658599853516
2021-05-24,74.14613342285156
2021-05-31,74.22266387939453
2021-06-07,74.76992797851562
2021-06-14,74.6077880859375
2021-06-21,75.03446197509766
2021-06-28,75.14539337158203
2021-07-05,75.34407806396484
2021-07-12,75.06153869628906
2021-07-19,75.30126190185547
2021-07-26,75.20709228515625
2021-08-02,74.8132553100586
2021-08-09,75.123779296875
2021-08-16,74.97773742675781
2021-08-23,75.55323028564453
2021-08-30,75.59619903564453
2021-09-06,75.67784118652344
2021-09-13,75.82427978515625
2021-09-20,75.74678039550781
2021-09-27,75.31597137451172
2021-10-04,75.0036392211914
2021-10-11,75.40129852294922
2021-10-18,75.07279205322266
2021-10-25,75.15061950683594
2021-11-01,75.64334106445312
2021-11-08,75.32144927978516
2021-11-15,75.06993103027344
2021-11-22,74.1246337890625
2021-11-29,74.58428955078125
2021-12-06,75.37884521484375
2021-12-13,75.15264129638672
2021-12-20,76.09952545166016
2021-12-27,75.96855163574219
2022-01-03,74.97322082519531
2022-01-10,75.16529083251953
2022-01-17,74.5977783203125
2022-01-24,73.93419647216797
2022-01-31,73.13969421386719
2022-02-07,72.43138885498047
2022-02-14,72.63291931152344
2022-02-21,73.26382446289062
2022-02-28,72.32624053955078
2022-03-07,71.1766128540039
2022-03-14,72.58380126953125
2022-03-21,71.51960754394531
2022-03-28,72.07369232177734
2022-04-04,70.85739135742188
2022-04-11,70.85739135742188
2022-04-18,69.99195861816406
2022-04-25,69.34733581542969
2022-05-02,68.51724243164062
2022-05-09,68.09291076660156
2022-05-16,67.78263092041016
2022-05-23,71.0893325805664
2022-05-30,69.71522521972656
2022-06-06,67.30674743652344
2022-06-13,65.900634765625
2022-06-20,66.78166198730469
2022-06-27,65.83832550048828
2022-07-04,66.9474105834961
2022-07-11,67.49270629882812
2022-07-18,68.73528289794922
2022-07-25,69.89741516113281
2022-08-01,69.7633285522461
2022-08-08,70.84329986572266
2022-08-15,69.05741119384766
2022-08-22,68.03433990478516
2022-08-29,66.68817901611328
2022-09-05,68.37008666992188
2022-09-12,66.91809844970703
2022-09-19,65.05123901367188
2022-09-26,64.38388061523438
2022-10-03,65.04222869873047
2022-10-10,64.81076049804688
2022-10-17,65.69892120361328
2022-10-24,67.56595611572266
2022-10-31,66.0705337524414
2022-11-07,67.73358154296875
2022-11-14,67.53343200683594
2022-11-21,68.2430648803711
2022-11-28,68.74347686767578
2022-12-05,68.55943298339844
2022-12-12,68.1574478149414
2022-12-19,68.32307434082031
2022-12-26,67.62506103515625
2023-01-02,69.37010955810547
2023-01-09,70.38957977294922
2023-01-16,69.95791625976562
2023-01-23,69.94871520996094
2023-01-30,70.15995788574219
2023-02-06,69.01398468017578
2023-02-13,68.81095886230469
2023-02-20,68.45103454589844
2023-02-27,68.95862579345703
2023-03-06,68.18902587890625
2023-03-13,68.12403106689453
2023-03-20,68.33759307861328
2023-03-27,70.14816284179688
2023-04-03,69.48892211914062
2023-04-10,70.21532440185547
2023-04-17,69.94481658935547
2023-04-24,70.28993225097656
2023-05-01,69.73030090332031
2023-05-08,69.71476745605469
2023-05-15,69.5086669921875
2023-05-22,69.34004974365234
2023-05-29,69.86465454101562
2023-06-05,70.33078002929688
2023-06-12,70.52845001220703
2023-06-19,69.8319320678711
2023-06-26,70.66022491455078
2023-07-03,69.51189422607422
2023-07-10,71.06999969482422
2023-07-17,71.32551574707031
2023-07-24,71.27818298339844
2023-07-31,70.64414978027344
2023-08-07,71.15186309814453
2023-08-14,70.44823455810547
2023-08-21,70.94268798828125
2023-08-28,71.38007354736328
2023-09-04,71.2845687866211
2023-09-11,71.30366516113281
2023-09-18,70.69227600097656
2023-09-25,70.4247817993164
2023-10-02,69.44082641601562
2023-10-09,69.86299896240234
2023-10-16,69.07554626464844
2023-10-23,69.48847198486328
2023-10-30,71.4571304321289
2023-11-06,71.50331115722656
2023-11-13,72.18879699707031
2023-11-20,72.4108657836914
2023-11-27,73.36668395996094
2023-12-04,73.57548522949219
2023-12-11,74.61325073242188
2023-12-18,75.50798034667969
2023-12-25,75.43000030517578
2024-01-01,74.73797607421875
2024-01-08,75.73213958740234
2024-01-15,75.21556854248047
2024-01-22,75.6639175415039
2024-01-29,75.23506164550781
2024-02-05,75.77631378173828
2024-02-12,75.33552551269531
2024-02-19,75.76651763916016
2024-02-26,75.60000610351562
2024-03-04,76.24736785888672
2024-03-11,75.92227172851562
2024-03-18,76.54289245605469
2024-03-25,76.57245635986328
2024-04-01,75.6760025024414
2024-04-08,75.61697387695312
2024-04-15,75.23081970214844
2024-04-22,75.86450958251953
2024-04-29,76.3199691772461
2024-05-06,76.5430679321289
2024-05-13,76.92130279541016
2024-05-20,76.732177734375
2024-05-27,76.7719955444336
2024-06-03,76.53311157226562
2024-06-10,77.05999755859375
2024-06-17,77.17500305175781
