Date,SPY
2018-07-23,255.8844757080078
2018-07-30,257.8667297363281
2018-08-06,257.466552734375
2018-08-13,259.19427490234375
2018-08-20,261.4219665527344
2018-08-27,263.9678955078125
2018-09-03,261.5036926269531
2018-09-10,264.4861145019531
2018-09-17,265.4953918457031
2018-09-24,265.5372314453125
2018-10-01,262.88848876953125
2018-10-08,252.0467071533203
2018-10-15,252.32070922851562
2018-10-22,242.34657287597656
2018-10-29,248.33837890625
2018-11-05,253.69985961914062
2018-11-12,250.01893615722656
2018-11-19,240.4467315673828
2018-11-26,251.77272033691406
2018-12-03,240.7390594482422
2018-12-10,237.90757751464844
2018-12-17,219.85009765625
2018-12-24,227.6108856201172
2018-12-31,231.87368774414062
2019-01-07,237.92803955078125
2019-01-14,244.79994201660156
2019-01-21,244.17520141601562
2019-01-28,248.10731506347656
2019-02-04,248.48397827148438
2019-02-11,254.82313537597656
2019-02-18,256.4492492675781
2019-02-25,257.6251525878906
2019-03-04,252.14959716796875
2019-03-11,258.44281005859375
2019-03-18,257.6802673339844
2019-03-25,260.6607971191406
2019-04-01,266.2803955078125
2019-04-08,267.7475891113281
2019-04-15,267.6184387207031
2019-04-22,270.74658203125
2019-04-29,271.31866455078125
2019-05-06,265.8467712402344
2019-05-13,263.76129150390625
2019-05-20,260.937744140625
2019-05-27,254.00765991210938
2019-06-03,265.4314880371094
2019-06-10,266.91705322265625
2019-06-17,271.291015625
2019-06-24,271.68328857421875
2019-07-01,276.7459716796875
2019-07-08,278.7766418457031
2019-07-15,275.5498046875
2019-07-22,280.0377502441406
2019-07-29,271.3308410644531
2019-08-05,270.40362548828125
2019-08-12,267.8351745605469
2019-08-19,264.12615966796875
2019-08-26,271.17327880859375
2019-09-02,276.36578369140625
2019-09-09,279.1846618652344
2019-09-16,276.5790710449219
2019-09-23,275.1735534667969
2019-09-30,274.1954040527344
2019-10-07,275.9932556152344
2019-10-14,277.5675964355469
2019-10-21,280.94903564453125
2019-10-28,285.1781921386719
2019-11-04,287.78643798828125
2019-11-11,290.4412841796875
2019-11-18,289.6681213378906
2019-11-25,292.7887268066406
2019-12-02,293.3103942871094
2019-12-09,295.5926818847656
2019-12-16,298.7691345214844
2019-12-23,302.2319641113281
2019-12-30,301.81072998046875
2020-01-06,304.89990234375
2020-01-13,310.7412414550781
2020-01-20,307.7643127441406
2020-01-27,301.1742248535156
2020-02-03,310.9752197265625
2020-02-10,316.03021240234375
2020-02-17,312.1734313964844
2020-02-24,277.3314514160156
2020-03-02,278.4548034667969
2020-03-09,252.11270141601562
2020-03-16,214.1815948486328
2020-03-23,238.62359619140625
2020-03-30,233.6989288330078
2020-04-06,261.95672607421875
2020-04-13,269.9039611816406
2020-04-20,266.4482421875
2020-04-27,266.2787170410156
2020-05-04,275.365234375
2020-05-11,269.56500244140625
2020-05-18,278.190185546875
2020-05-25,286.5516662597656
2020-06-01,300.69464111328125
2020-06-08,286.44805908203125
2020-06-15,290.61944580078125
2020-06-22,283.77423095703125
2020-06-29,295.2936096191406
2020-07-06,300.3628234863281
2020-07-13,304.26885986328125
2020-07-20,303.4743957519531
2020-07-27,308.8083801269531
2020-08-03,316.4217834472656
2020-08-10,318.56866455078125
2020-08-17,321.06549072265625
2020-08-24,331.5633239746094
2020-08-31,323.9879150390625
2020-09-07,315.9394836425781
2020-09-14,312.7143859863281
2020-09-21,312.1430969238281
2020-09-28,316.9952697753906
2020-10-05,329.34881591796875
2020-10-12,329.7666320800781
2020-10-19,328.33282470703125
2020-10-26,310.0635986328125
2020-11-02,332.4917907714844
2020-11-09,340.0310974121094
2020-11-16,337.40087890625
2020-11-23,345.32012939453125
2020-11-30,351.1883239746094
2020-12-07,347.8173828125
2020-12-14,350.5520324707031
2020-12-21,351.87469482421875
2020-12-28,356.52825927734375
2021-01-04,363.5657958984375
2021-01-11,358.2637939453125
2021-01-18,365.11053466796875
2021-01-25,352.89501953125
2021-02-01,369.7164001464844
2021-02-08,374.41766357421875
2021-02-15,371.92864990234375
2021-02-22,362.70751953125
2021-03-01,365.82574462890625
2021-03-08,375.7716979980469
2021-03-15,371.4042663574219
2021-03-22,378.8393859863281
2021-03-29,383.2688903808594
2021-04-05,393.6779479980469
2021-04-12,399.1982421875
2021-04-19,398.7007141113281
2021-04-26,399.2364501953125
2021-05-03,403.8478088378906
2021-05-10,398.5476379394531
2021-05-17,396.9786071777344
2021-05-24,401.8578186035156
2021-05-31,404.3070983886719
2021-06-07,405.9430236816406
2021-06-14,396.95947265625
2021-06-21,409.4787292480469
2021-06-28,416.3032531738281
2021-07-05,418.0308837890625
2021-07-12,414.01885986328125
2021-07-19,422.2734680175781
2021-07-26,420.9008483886719
2021-08-02,424.7210693359375
2021-08-09,428.0133056640625
2021-08-16,425.5561218261719
2021-08-23,432.16943359375
2021-08-30,434.8857421875
2021-09-06,427.5526123046875
2021-09-13,423.6748352050781
2021-09-20,427.4490966796875
2021-09-27,418.13763427734375
2021-10-04,421.62335205078125
2021-10-11,429.33636474609375
2021-10-18,436.3174743652344
2021-10-25,442.22021484375
2021-11-01,451.1561279296875
2021-11-08,449.9427795410156
2021-11-15,451.50274658203125
2021-11-22,441.95062255859375
2021-11-29,436.6064147949219
2021-12-06,453.2840881347656
2021-12-13,442.8172607421875
2021-12-20,454.7413635253906
2021-12-27,458.95440673828125
2022-01-03,450.3833923339844
2022-01-10,449.0595397949219
2022-01-17,423.22064208984375
2022-01-24,427.0568542480469
2022-01-31,433.5793762207031
2022-02-07,425.6170349121094
2022-02-14,419.5970153808594
2022-02-21,422.9983825683594
2022-02-28,417.6064147949219
2022-03-07,405.9141540527344
2022-03-14,429.5402526855469
2022-03-21,438.79388427734375
2022-03-28,439.01678466796875
2022-04-04,433.83099365234375
2022-04-11,424.35125732421875
2022-04-18,412.9619140625
2022-04-25,399.3529052734375
2022-05-02,398.7131652832031
2022-05-09,389.38848876953125
2022-05-16,377.6695861816406
2022-05-23,402.5128173828125
2022-05-30,397.9377136230469
2022-06-06,377.8343505859375
2022-06-13,354.6292419433594
2022-06-20,379.73907470703125
2022-06-27,371.1334533691406
2022-07-04,378.36651611328125
2022-07-11,374.9203186035156
2022-07-18,384.61627197265625
2022-07-25,401.0682373046875
2022-08-01,402.509033203125
2022-08-08,415.7777099609375
2022-08-15,410.94915771484375
2022-08-22,394.56536865234375
2022-08-29,381.841796875
2022-09-05,395.8211669921875
2022-09-12,375.3388977050781
2022-09-19,359.6671447753906
2022-09-26,349.13958740234375
2022-10-03,354.6233215332031
2022-10-10,349.5794982910156
2022-10-17,365.8644714355469
2022-10-24,380.2627868652344
2022-10-31,367.87811279296875
2022-11-07,389.53924560546875
2022-11-14,387.11505126953125
2022-11-21,393.2732238769531
2022-11-28,397.7501220703125
2022-12-05,384.42694091796875
2022-12-12,374.6423034667969
2022-12-19,376.0091247558594
2022-12-26,375.53778076171875
2023-01-02,381.0859069824219
2023-01-09,391.31817626953125
2023-01-16,388.74542236328125
2023-01-23,398.3687438964844
2023-01-30,404.9186096191406
2023-02-06,400.6862487792969
2023-02-13,399.9203186035156
2023-02-20,389.23638916015625
2023-02-27,396.9056396484375
2023-03-06,378.955078125
2023-03-13,382.9615478515625
2023-03-20,390.10089111328125
2023-03-27,403.54620361328125
2023-04-03,403.3490295410156
2023-04-10,406.5723571777344
2023-04-17,406.31610107421875
2023-04-24,409.9928283691406
2023-05-01,406.7399597167969
2023-05-08,405.71478271484375
2023-05-15,412.6444396972656
2023-05-22,414.02447509765625
2023-05-29,421.81170654296875
2023-06-05,423.7633972167969
2023-06-12,433.1869812011719
2023-06-19,428.6123962402344
2023-06-26,438.5755310058594
2023-07-03,433.8957214355469
2023-07-10,444.5118408203125
2023-07-17,447.38104248046875
2023-07-24,452.0707702636719
2023-07-31,442.0680847167969
2023-08-07,440.9203796386719
2023-08-14,431.86749267578125
2023-08-21,435.3006591796875
2023-08-28,446.4015808105469
2023-09-04,440.791748046875
2023-09-11,438.6645812988281
2023-09-18,427.3541564941406
2023-09-25,424.4350891113281
2023-10-02,426.48040771484375
2023-10-09,428.4264221191406
2023-10-16,418.18988037109375
2023-10-23,407.7547607421875
2023-10-30,431.59375
2023-11-06,437.4715576171875
2023-11-13,447.5790710449219
2023-11-20,452.0569152832031
2023-11-27,455.8298645019531
2023-12-04,456.9220275878906
2023-12-11,465.9869689941406
2023-12-18,472.1828918457031
2023-12-25,473.8377685546875
2024-01-01,466.4706726074219
2024-01-08,475.2035217285156
2024-01-15,480.9356994628906
2024-01-22,485.9002990722656
2024-01-29,492.81878662109375
2024-02-05,499.6475830078125
2024-02-12,497.96282958984375
2024-02-19,506.2769775390625
2024-02-26,511.261474609375
2024-03-04,510.1349792480469
2024-03-11,508.2508239746094
2024-03-18,521.2100219726562
2024-03-25,523.0700073242188
2024-04-01,518.4299926757812
2024-04-08,510.8500061035156
2024-04-15,495.1600036621094
2024-04-22,508.260009765625
2024-04-29,511.2900085449219
2024-05-06,520.8400268554688
2024-05-13,529.4500122070312
2024-05-20,529.4400024414062
2024-05-27,527.3699951171875
2024-06-03,534.010009765625
2024-06-10,542.780029296875
2024-06-17,544.7000122070312
