Date,NVDA
2020-06-04,8.740460395812988
2020-06-05,8.893503189086914
2020-06-08,8.778844833374023
2020-06-09,9.019128799438477
2020-06-10,9.338927268981934
2020-06-11,8.770121574401855
2020-06-12,8.905966758728027
2020-06-15,9.146500587463379
2020-06-16,9.041563034057617
2020-06-17,9.208564758300781
2020-06-18,9.190618515014648
2020-06-19,9.23373794555664
2020-06-22,9.49845027923584
2020-06-23,9.421930313110352
2020-06-24,9.208066940307617
2020-06-25,9.461811065673828
2020-06-26,9.127805709838867
2020-06-29,9.172670364379883
2020-06-30,9.469539642333984
2020-07-01,9.501691818237305
2020-07-02,9.583695411682129
2020-07-06,9.81002140045166
2020-07-07,9.842427253723145
2020-07-08,10.185654640197754
2020-07-09,10.477784156799316
2020-07-10,10.448121070861816
2020-07-13,10.022390365600586
2020-07-14,10.346176147460938
2020-07-15,10.196870803833008
2020-07-16,10.104645729064941
2020-07-17,10.171196937561035
2020-07-20,10.479527473449707
2020-07-21,10.297819137573242
2020-07-22,10.407742500305176
2020-07-23,10.09965991973877
2020-07-24,10.16421890258789
2020-07-27,10.390544891357422
2020-07-28,10.18515682220459
2020-07-29,10.43441390991211
2020-07-30,10.58247184753418
2020-07-31,10.583218574523926
2020-08-03,10.977543830871582
2020-08-04,11.1943998336792
2020-08-05,11.25322437286377
2020-08-06,11.301827430725098
2020-08-07,11.16623306274414
2020-08-10,11.1318359375
2020-08-11,10.817769050598145
2020-08-12,11.406268119812012
2020-08-13,11.40900707244873
2020-08-14,11.52964973449707
2020-08-17,12.300354957580566
2020-08-18,12.224328994750977
2020-08-19,12.10244369506836
2020-08-20,12.104935646057129
2020-08-21,12.64582347869873
2020-08-24,12.682463645935059
2020-08-25,12.712126731872559
2020-08-26,12.73505973815918
2020-08-27,12.590739250183105
2020-08-28,13.108695030212402
2020-08-31,13.334772109985352
2020-09-01,13.784066200256348
2020-09-02,14.308164596557617
2020-09-03,12.980722427368164
2020-09-04,12.588770866394043
2020-09-08,11.8811674118042
2020-09-09,12.681024551391602
2020-09-10,12.278850555419922
2020-09-11,12.13199520111084
2020-09-14,12.837851524353027
2020-09-15,12.95628547668457
2020-09-16,12.481059074401855
2020-09-17,12.430194854736328
2020-09-18,12.156678199768066
2020-09-21,12.483804702758789
2020-09-22,12.603978157043457
2020-09-23,12.091354370117188
2020-09-24,12.315003395080566
2020-09-25,12.839349746704102
2020-09-28,13.000167846679688
2020-09-29,13.190407752990723
2020-09-30,13.494345664978027
2020-10-01,13.578120231628418
2020-10-02,13.02734661102295
2020-10-05,13.60604476928711
2020-10-06,13.699793815612793
2020-10-07,13.926687240600586
2020-10-08,13.80177116394043
2020-10-09,13.725972175598145
2020-10-12,14.187987327575684
2020-10-13,14.210177421569824
2020-10-14,14.057586669921875
2020-10-15,13.932669639587402
2020-10-16,13.774595260620117
2020-10-19,13.46168327331543
2020-10-20,13.609037399291992
2020-10-21,13.488612174987793
2020-10-22,13.325297355651855
2020-10-23,13.553934097290039
2020-10-26,13.106135368347168
2020-10-27,13.360953330993652
2020-10-28,12.593260765075684
2020-10-29,12.989198684692383
2020-10-30,12.500508308410645
2020-11-02,12.547133445739746
2020-11-03,12.984709739685059
2020-11-04,13.7573881149292
2020-11-05,14.122162818908691
2020-11-06,14.523090362548828
2020-11-09,13.594325065612793
2020-11-10,12.73587703704834
2020-11-11,13.382146835327148
2020-11-12,13.420790672302246
2020-11-13,13.261468887329102
2020-11-16,13.47913646697998
2020-11-17,13.386384010314941
2020-11-18,13.392866134643555
2020-11-19,13.404337882995605
2020-11-20,13.052778244018555
2020-11-23,13.104888916015625
2020-11-24,12.923124313354492
2020-11-25,13.199385643005371
2020-11-27,13.225813865661621
2020-11-30,13.365690231323242
2020-12-01,13.354220390319824
2020-12-02,13.508306503295898
2020-12-03,13.364151000976562
2020-12-04,13.526017189025879
2020-12-07,13.574400901794434
2020-12-08,13.318258285522461
2020-12-09,12.900007247924805
2020-12-10,12.94140911102295
2020-12-11,12.982311248779297
2020-12-14,13.277107238769531
2020-12-15,13.328736305236816
2020-12-16,13.211017608642578
2020-12-17,13.30953311920166
2020-12-18,13.24044418334961
2020-12-21,13.300552368164062
2020-12-22,13.246683120727539
2020-12-23,12.97831916809082
2020-12-24,12.962857246398926
2020-12-28,12.869328498840332
2020-12-29,12.912476539611816
2020-12-30,13.114495277404785
2020-12-31,13.023962020874023
2021-01-04,13.082324028015137
2021-01-05,13.372879981994629
2021-01-06,12.58450984954834
2021-01-07,13.312273979187012
2021-01-08,13.245184898376465
2021-01-11,13.589116096496582
2021-01-12,13.452689170837402
2021-01-13,13.499578475952148
2021-01-14,13.168867111206055
2021-01-15,12.828925132751465
2021-01-19,12.994281768798828
2021-01-20,13.333972930908203
2021-01-21,13.834529876708984
2021-01-22,13.679899215698242
2021-01-25,13.62078857421875
2021-01-26,13.403308868408203
2021-01-27,12.887039184570312
2021-01-28,13.019969940185547
2021-01-29,12.958867073059082
2021-02-01,13.205530166625977
2021-02-02,13.524518966674805
2021-02-03,13.498330116271973
2021-02-04,13.631762504577637
2021-02-05,13.558687210083008
2021-02-08,14.404423713684082
2021-02-09,14.229339599609375
2021-02-10,14.729146957397461
2021-02-11,15.21449089050293
2021-02-12,14.925679206848145
2021-02-16,15.293804168701172
2021-02-17,14.870560646057129
2021-02-18,14.793744087219238
2021-02-19,14.891012191772461
2021-02-22,14.321619033813477
2021-02-23,14.108375549316406
2021-02-24,14.464527130126953
2021-02-25,13.275861740112305
2021-02-26,13.681893348693848
2021-03-01,13.808842658996582
2021-03-02,13.37437629699707
2021-03-03,12.774306297302246
2021-03-04,12.340838432312012
2021-03-05,12.431873321533203
2021-03-08,11.56568717956543
2021-03-09,12.494793891906738
2021-03-10,12.442900657653809
2021-03-11,12.967082977294922
2021-03-12,12.829863548278809
2021-03-15,13.164430618286133
2021-03-16,13.264225959777832
2021-03-17,13.314126014709473
2021-03-18,12.696632385253906
2021-03-19,12.819632530212402
2021-03-22,13.159439086914062
2021-03-23,13.044175148010254
2021-03-24,12.617294311523438
2021-03-25,12.50976276397705
2021-03-26,12.81314468383789
2021-03-29,12.921924591064453
2021-03-30,12.84557819366455
2021-03-31,13.321112632751465
2021-04-01,13.783668518066406
2021-04-05,13.959061622619629
2021-04-06,13.8333158493042
2021-04-07,14.114744186401367
2021-04-08,14.28789234161377
2021-04-09,14.370722770690918
2021-04-12,15.17807674407959
2021-04-13,15.647621154785156
2021-04-14,15.245941162109375
2021-04-15,16.10443878173828
2021-04-16,15.880147933959961
2021-04-19,15.330516815185547
2021-04-20,15.14040470123291
2021-04-21,15.329270362854004
2021-04-22,14.82005786895752
2021-04-23,15.234214782714844
2021-04-26,15.446532249450684
2021-04-27,15.350475311279297
2021-04-28,15.24569034576416
2021-04-29,15.293593406677246
2021-04-30,14.978982925415039
2021-05-03,14.806584358215332
2021-05-04,14.322071075439453
2021-05-05,14.429102897644043
2021-05-06,14.4934720993042
2021-05-07,14.782134056091309
2021-05-10,14.23674488067627
2021-05-11,14.277161598205566
2021-05-12,13.7305269241333
2021-05-13,13.637465476989746
2021-05-14,14.214041709899902
2021-05-17,14.136697769165039
2021-05-18,13.987255096435547
2021-05-19,14.037152290344238
2021-05-20,14.58279037475586
2021-05-21,14.96126937866211
2021-05-24,15.580259323120117
2021-05-25,15.615935325622559
2021-05-26,15.668079376220703
2021-05-27,15.456510543823242
2021-05-28,16.211469650268555
2021-06-01,16.231433868408203
2021-06-02,16.7441349029541
2021-06-03,16.935245513916016
2021-06-04,17.542512893676758
2021-06-07,17.583175659179688
2021-06-08,17.421506881713867
2021-06-09,17.32693099975586
2021-06-10,17.393556594848633
2021-06-11,17.7930850982666
2021-06-14,17.986238479614258
2021-06-15,17.75640296936035
2021-06-16,17.77811050415039
2021-06-17,18.623586654663086
2021-06-18,18.605113983154297
2021-06-21,18.393999099731445
2021-06-22,18.852672576904297
2021-06-23,19.02286148071289
2021-06-24,19.170846939086914
2021-06-25,18.996658325195312
2021-06-28,19.948936462402344
2021-06-29,19.990610122680664
2021-06-30,19.96640396118164
2021-07-01,20.17552947998047
2021-07-02,20.450031280517578
2021-07-06,20.661149978637695
2021-07-07,20.334989547729492
2021-07-08,19.866838455200195
2021-07-09,20.01407241821289
2021-07-12,20.47549057006836
2021-07-13,20.21346092224121
2021-07-14,19.805696487426758
2021-07-15,18.932025909423828
2021-07-16,18.12822914123535
2021-07-19,18.745864868164062
2021-07-20,18.578418731689453
2021-07-21,19.374977111816406
2021-07-22,19.55864143371582
2021-07-23,19.522708892822266
2021-07-26,19.259185791015625
2021-07-27,19.173343658447266
2021-07-28,19.467803955078125
2021-07-29,19.62652015686035
2021-07-30,19.463817596435547
2021-08-02,19.714365005493164
2021-08-03,19.779247283935547
2021-08-04,20.237417221069336
2021-08-05,20.599761962890625
2021-08-06,20.329252243041992
2021-08-09,20.258378982543945
2021-08-10,19.900026321411133
2021-08-11,19.663455963134766
2021-08-12,19.869083404541016
2021-08-13,20.15157127380371
2021-08-16,19.91400146484375
2021-08-17,19.422887802124023
2021-08-18,19.005643844604492
2021-08-19,19.76227569580078
2021-08-20,20.778438568115234
2021-08-23,21.918376922607422
2021-08-24,21.753677368164062
2021-08-25,22.17291831970215
2021-08-26,22.028175354003906
2021-08-27,22.59515380859375
2021-08-30,22.64706039428711
2021-08-31,22.34855079650879
2021-09-01,22.404457092285156
2021-09-02,22.359529495239258
2021-09-03,22.80579948425293
2021-09-07,22.625099182128906
2021-09-08,22.302627563476562
2021-09-09,22.140886306762695
2021-09-10,22.441396713256836
2021-09-13,22.115930557250977
2021-09-14,22.20578384399414
2021-09-15,22.304622650146484
2021-09-16,22.20578384399414
2021-09-17,21.864336013793945
2021-09-20,21.0786190032959
2021-09-21,21.211400985717773
2021-09-22,21.9052677154541
2021-09-23,22.445388793945312
2021-09-24,22.0450439453125
2021-09-27,21.624725341796875
2021-09-28,20.665292739868164
2021-09-29,20.483592987060547
2021-09-30,20.682266235351562
2021-10-01,20.708223342895508
2021-10-04,19.699871063232422
2021-10-05,20.41769790649414
2021-10-06,20.666292190551758
2021-10-07,21.04068374633789
2021-10-08,20.797077178955078
2021-10-11,20.661298751831055
2021-10-12,20.637340545654297
2021-10-13,20.90489959716797
2021-10-14,21.710590362548828
2021-10-15,21.826396942138672
2021-10-18,22.18581199645996
2021-10-19,22.25370216369629
2021-10-20,22.06700897216797
2021-10-21,22.655046463012695
2021-10-22,22.688993453979492
2021-10-25,23.128276824951172
2021-10-26,24.6767520904541
2021-10-27,24.41118049621582
2021-10-28,24.900388717651367
2021-10-29,25.525367736816406
2021-11-01,25.784942626953125
2021-11-02,26.35800552368164
2021-11-03,26.5546875
2021-11-04,29.752473831176758
2021-11-05,29.703550338745117
2021-11-08,30.75383949279785
2021-11-09,30.607078552246094
2021-11-10,29.411026000976562
2021-11-11,30.34050941467285
2021-11-12,30.34050941467285
2021-11-15,29.97610855102539
2021-11-16,30.153812408447266
2021-11-17,29.21335220336914
2021-11-18,31.6234188079834
2021-11-19,32.93128967285156
2021-11-22,31.903959274291992
2021-11-23,31.694307327270508
2021-11-24,32.62079620361328
2021-11-26,31.451698303222656
2021-11-29,33.321651458740234
2021-11-30,32.62278747558594
2021-12-01,31.387653350830078
2021-12-02,32.077613830566406
2021-12-03,30.646772384643555
2021-12-06,29.991756439208984
2021-12-07,32.37815475463867
2021-12-08,31.778064727783203
2021-12-09,30.444076538085938
2021-12-10,30.152517318725586
2021-12-13,28.118579864501953
2021-12-14,28.29431915283203
2021-12-15,30.413124084472656
2021-12-16,28.34424591064453
2021-12-17,27.759126663208008
2021-12-20,27.677248001098633
2021-12-21,29.031208038330078
2021-12-22,29.355716705322266
2021-12-23,29.59535789489746
2021-12-27,30.89838981628418
2021-12-28,30.276330947875977
2021-12-29,29.955814361572266
2021-12-30,29.541439056396484
2021-12-31,29.366703033447266
2022-01-03,30.075632095336914
2022-01-04,29.245887756347656
2022-01-05,27.562423706054688
2022-01-06,28.135560989379883
2022-01-07,27.205961227416992
2022-01-10,27.35873031616211
2022-01-11,27.775102615356445
2022-01-12,27.956829071044922
2022-01-13,26.53497314453125
2022-01-14,26.90142250061035
2022-01-18,25.863985061645508
2022-01-19,25.029247283935547
2022-01-20,24.113624572753906
2022-01-21,23.338796615600586
2022-01-24,23.336795806884766
2022-01-25,22.290374755859375
2022-01-26,22.737701416015625
2022-01-27,21.910947799682617
2022-01-28,22.80559730529785
2022-01-31,24.449121475219727
2022-02-01,24.60089111328125
2022-02-02,25.203981399536133
2022-02-03,23.911930084228516
2022-02-04,24.28236961364746
2022-02-07,24.69075584411621
2022-02-08,25.0701847076416
2022-02-09,26.664777755737305
2022-02-10,25.785104751586914
2022-02-11,23.912927627563477
2022-02-14,24.23044776916504
2022-02-15,26.455095291137695
2022-02-16,26.471065521240234
2022-02-17,24.470088958740234
2022-02-18,23.60639190673828
2022-02-22,23.354768753051758
2022-02-23,22.3532772064209
2022-02-24,23.71223258972168
2022-02-25,24.120615005493164
2022-02-28,24.3482723236084
2022-03-01,23.441638946533203
2022-03-02,24.187639236450195
2022-03-03,23.68231964111328
2022-03-04,22.905357360839844
2022-03-07,21.323474884033203
2022-03-08,21.48525619506836
2022-03-09,22.98324966430664
2022-03-10,22.627729415893555
2022-03-11,22.070472717285156
2022-03-14,21.301502227783203
2022-03-15,22.942306518554688
2022-03-16,24.463272094726562
2022-03-17,24.732913970947266
2022-03-18,26.41765785217285
2022-03-21,26.698286056518555
2022-03-22,26.488563537597656
2022-03-23,25.59975242614746
2022-03-24,28.11239242553711
2022-03-25,27.655000686645508
2022-03-28,28.181299209594727
2022-03-29,28.61771583557129
2022-03-30,27.653005599975586
2022-03-31,27.24954605102539
2022-04-01,26.676313400268555
2022-04-04,27.32344627380371
2022-04-05,25.896350860595703
2022-04-06,24.374391555786133
2022-04-07,24.175657272338867
2022-04-08,23.088109970092773
2022-04-11,21.88771629333496
2022-04-12,21.475269317626953
2022-04-13,22.173336029052734
2022-04-14,21.229598999023438
2022-04-18,21.753896713256836
2022-04-19,22.16834259033203
2022-04-20,21.45330047607422
2022-04-21,20.156036376953125
2022-04-22,19.48892593383789
2022-04-25,19.875410079956055
2022-04-26,18.762897491455078
2022-04-27,18.390398025512695
2022-04-28,19.755569458007812
2022-04-29,18.522220611572266
2022-05-02,19.50690460205078
2022-05-03,19.575809478759766
2022-05-04,20.306833267211914
2022-05-05,18.818822860717773
2022-05-06,18.650047302246094
2022-05-09,16.927352905273438
2022-05-10,17.571491241455078
2022-05-11,16.60778045654297
2022-05-12,16.15338706970215
2022-05-13,17.682342529296875
2022-05-16,17.24093246459961
2022-05-17,18.1527156829834
2022-05-18,16.915369033813477
2022-05-19,17.10112190246582
2022-05-20,16.671693801879883
2022-05-23,16.87542152404785
2022-05-24,16.132413864135742
2022-05-25,16.952320098876953
2022-05-26,17.827150344848633
2022-05-27,18.785865783691406
2022-05-31,18.64705467224121
2022-06-01,18.295522689819336
2022-06-02,19.56582260131836
2022-06-03,18.69498634338379
2022-06-06,18.760900497436523
2022-06-07,18.900712966918945
2022-06-08,18.62702178955078
2022-06-09,18.027698516845703
2022-06-10,16.954906463623047
2022-06-13,15.629398345947266
2022-06-14,15.818185806274414
2022-06-15,16.50840950012207
2022-06-16,15.583450317382812
2022-06-17,15.862135887145996
2022-06-21,16.547367095947266
2022-06-22,16.341598510742188
2022-06-23,16.206748962402344
2022-06-24,17.10673713684082
2022-06-27,16.85002326965332
2022-06-28,15.964022636413574
2022-06-29,15.524517059326172
2022-06-30,15.141946792602539
2022-07-01,14.506662368774414
2022-07-05,14.94716739654541
2022-07-06,15.112979888916016
2022-07-07,15.840160369873047
2022-07-08,15.820183753967285
2022-07-11,15.134955406188965
2022-07-12,15.065033912658691
2022-07-13,15.146940231323242
2022-07-14,15.354705810546875
2022-07-15,15.744269371032715
2022-07-18,16.0828857421875
2022-07-19,16.97288703918457
2022-07-20,17.786970138549805
2022-07-21,18.029695510864258
2022-07-22,17.299518585205078
2022-07-25,17.00484848022461
2022-07-26,16.514402389526367
2022-07-27,17.769989013671875
2022-07-28,17.963769912719727
2022-07-29,18.14256477355957
2022-08-01,18.42025375366211
2022-08-02,18.505159378051758
2022-08-03,18.871747970581055
2022-08-04,19.193384170532227
2022-08-05,18.967639923095703
2022-08-08,17.772979736328125
2022-08-09,17.06678009033203
2022-08-10,18.076641082763672
2022-08-11,17.921815872192383
2022-08-12,18.68795394897461
2022-08-15,19.010587692260742
2022-08-16,18.857763290405273
2022-08-17,18.314373016357422
2022-08-18,18.751880645751953
2022-08-19,17.828920364379883
2022-08-22,17.01483917236328
2022-08-23,17.161672592163086
2022-08-24,17.202625274658203
2022-08-25,17.89284896850586
2022-08-26,16.24170684814453
2022-08-29,15.783224105834961
2022-08-30,15.450599670410156
2022-08-31,15.077020645141602
2022-09-01,13.921321868896484
2022-09-02,13.631649017333984
2022-09-06,13.44985294342041
2022-09-07,13.702643394470215
2022-09-08,13.978415489196777
2022-09-09,14.375085830688477
2022-09-12,14.492988586425781
2022-09-13,13.120124816894531
2022-09-14,13.117128372192383
2022-09-15,12.918293952941895
2022-09-16,13.187070846557617
2022-09-19,13.370920181274414
2022-09-20,13.165088653564453
2022-09-21,13.250018119812012
2022-09-22,12.550599098205566
2022-09-23,12.505636215209961
2022-09-26,12.217873573303223
2022-09-27,12.402719497680664
2022-09-28,12.725454330444336
2022-09-29,12.209881782531738
2022-09-30,12.128947257995605
2022-10-03,12.501639366149902
2022-10-04,13.156095504760742
2022-10-05,13.198060989379883
2022-10-06,13.11912727355957
2022-10-07,12.065999984741211
2022-10-10,11.6603364944458
2022-10-11,11.576404571533203
2022-10-12,11.490476608276367
2022-10-13,11.95009708404541
2022-10-14,11.217702865600586
2022-10-17,11.878155708312988
2022-10-18,11.9570894241333
2022-10-19,12.041020393371582
2022-10-20,12.183900833129883
2022-10-21,12.455676078796387
2022-10-24,12.588566780090332
2022-10-25,13.250018119812012
2022-10-26,12.885320663452148
2022-10-27,13.165088653564453
2022-10-28,13.82254409790039
2022-10-31,13.485822677612305
2022-11-01,13.531785011291504
2022-11-02,13.208053588867188
2022-11-03,13.409884452819824
2022-11-04,14.144278526306152
2022-11-07,14.289155960083008
2022-11-08,14.5899076461792
2022-11-09,13.764593124389648
2022-11-10,15.736957550048828
2022-11-11,16.313478469848633
2022-11-14,16.281503677368164
2022-11-15,16.652196884155273
2022-11-16,15.896824836730957
2022-11-17,15.664017677307129
2022-11-18,15.396240234375
2022-11-21,15.304317474365234
2022-11-22,16.02471923828125
2022-11-23,16.505319595336914
2022-11-25,16.256526947021484
2022-11-28,15.813894271850586
2022-11-29,15.626049041748047
2022-11-30,16.913311004638672
2022-12-01,17.12519073486328
2022-12-02,16.866336822509766
2022-12-05,16.600492477416992
2022-12-06,15.977849006652832
2022-12-07,16.11077308654785
2022-12-08,17.1591739654541
2022-12-09,16.991268157958984
2022-12-12,17.524961471557617
2022-12-13,18.061656951904297
2022-12-14,17.663881301879883
2022-12-15,16.942293167114258
2022-12-16,16.56151008605957
2022-12-19,16.244691848754883
2022-12-20,16.07579231262207
2022-12-21,16.491552352905273
2022-12-22,15.330219268798828
2022-12-23,15.197294235229492
2022-12-27,14.112916946411133
2022-12-28,14.02796459197998
2022-12-29,14.594639778137207
2022-12-30,14.605633735656738
2023-01-03,14.306804656982422
2023-01-04,14.740556716918945
2023-01-05,14.256832122802734
2023-01-06,14.850493431091309
2023-01-09,15.619053840637207
2023-01-10,15.89989185333252
2023-01-11,15.991837501525879
2023-01-12,16.50154685974121
2023-01-13,16.88932228088379
2023-01-17,17.69186782836914
2023-01-18,17.367053985595703
2023-01-19,16.755401611328125
2023-01-20,17.828786849975586
2023-01-23,19.18201446533203
2023-01-24,19.253969192504883
2023-01-25,19.311939239501953
2023-01-26,19.79066276550293
2023-01-27,20.353342056274414
2023-01-30,19.151033401489258
2023-01-31,19.52581787109375
2023-02-01,20.931011199951172
2023-02-02,21.696571350097656
2023-02-03,21.087919235229492
2023-02-06,21.076927185058594
2023-02-07,22.160306930541992
2023-02-08,22.192289352416992
2023-02-09,22.3242130279541
2023-02-10,21.252826690673828
2023-02-13,21.77552604675293
2023-02-14,22.957849502563477
2023-02-15,22.750967025756836
2023-02-16,21.98940658569336
2023-02-17,21.375757217407227
2023-02-21,20.643177032470703
2023-02-22,20.74211883544922
2023-02-23,23.650449752807617
2023-02-24,23.272668838500977
2023-02-27,23.487545013427734
2023-02-28,23.202709197998047
2023-03-01,22.685007095336914
2023-03-02,23.30065155029297
2023-03-03,23.87632179260254
2023-03-06,23.540517807006836
2023-03-07,23.278621673583984
2023-03-08,24.171260833740234
2023-03-09,23.426563262939453
2023-03-10,22.955751419067383
2023-03-13,22.956748962402344
2023-03-14,24.053308486938477
2023-03-15,24.218244552612305
2023-03-16,25.53071403503418
2023-03-17,25.71463966369629
2023-03-20,25.889568328857422
2023-03-21,26.18844985961914
2023-03-22,26.457338333129883
2023-03-23,27.1800479888916
2023-03-24,26.768213272094727
2023-03-27,26.52031707763672
2023-03-28,26.399362564086914
2023-03-29,26.973129272460938
2023-03-30,27.371973037719727
2023-03-31,27.76581382751465
2023-04-03,27.953737258911133
2023-04-04,27.441944122314453
2023-04-05,26.87017250061035
2023-04-06,27.026111602783203
2023-04-10,27.56789207458496
2023-04-11,27.158058166503906
2023-04-12,26.484329223632812
