Date,^HSI
2023-09-12 14:30:00+08:00,18055.16015625
2023-09-12 15:30:00+08:00,18025.890625
2023-09-13 09:30:00+08:00,17970.560546875
2023-09-13 10:30:00+08:00,17976.94921875
2023-09-13 11:30:00+08:00,17988.029296875
2023-09-13 12:30:00+08:00,18000.19921875
2023-09-13 13:30:00+08:00,17993.80078125
2023-09-13 14:30:00+08:00,18002.2890625
2023-09-13 15:30:00+08:00,18009.220703125
2023-09-14 09:30:00+08:00,17965.109375
2023-09-14 10:30:00+08:00,17983.83984375
2023-09-14 11:30:00+08:00,17969.380859375
2023-09-14 12:30:00+08:00,18065.859375
2023-09-14 13:30:00+08:00,18053.6796875
2023-09-14 14:30:00+08:00,18081.060546875
2023-09-14 15:30:00+08:00,18047.919921875
2023-09-15 09:30:00+08:00,18280.189453125
2023-09-15 10:30:00+08:00,18339.720703125
2023-09-15 11:30:00+08:00,18347.01953125
2023-09-15 12:30:00+08:00,18259.5390625
2023-09-15 13:30:00+08:00,18223.0
2023-09-15 14:30:00+08:00,18245.220703125
2023-09-15 15:30:00+08:00,18182.890625
2023-09-18 09:30:00+08:00,18073.48046875
2023-09-18 10:30:00+08:00,18002.310546875
2023-09-18 11:30:00+08:00,18001.51953125
2023-09-18 12:30:00+08:00,17979.669921875
2023-09-18 13:30:00+08:00,18016.0703125
2023-09-18 14:30:00+08:00,17982.5390625
2023-09-18 15:30:00+08:00,17930.55078125
2023-09-19 09:30:00+08:00,17918.919921875
2023-09-19 10:30:00+08:00,17960.029296875
2023-09-19 11:30:00+08:00,17933.66015625
2023-09-19 12:30:00+08:00,17886.169921875
2023-09-19 13:30:00+08:00,17928.890625
2023-09-19 14:30:00+08:00,17981.279296875
2023-09-19 15:30:00+08:00,17997.169921875
2023-09-20 09:30:00+08:00,17957.75
2023-09-20 10:30:00+08:00,17893.5
2023-09-20 11:30:00+08:00,17862.359375
2023-09-20 12:30:00+08:00,17875.01953125
2023-09-20 13:30:00+08:00,17939.470703125
2023-09-20 14:30:00+08:00,17911.029296875
2023-09-20 15:30:00+08:00,17885.599609375
2023-09-21 09:30:00+08:00,17677.310546875
2023-09-21 10:30:00+08:00,17666.310546875
2023-09-21 11:30:00+08:00,17651.439453125
2023-09-21 12:30:00+08:00,17657.6796875
2023-09-21 13:30:00+08:00,17684.44921875
2023-09-21 14:30:00+08:00,17634.98046875
2023-09-21 15:30:00+08:00,17655.41015625
2023-09-22 09:30:00+08:00,17757.83984375
