Date,INTC
2018-07-23,40.95408248901367
2018-07-30,42.62901306152344
2018-08-06,41.95904541015625
2018-08-13,40.701942443847656
2018-08-20,41.185874938964844
2018-08-27,41.85127258300781
2018-09-03,40.14023971557617
2018-09-10,39.35386276245117
2018-09-17,40.32170867919922
2018-09-24,40.86613082885742
2018-10-01,40.64145278930664
2018-10-08,38.78350830078125
2018-10-15,38.02304458618164
2018-10-22,39.48347854614258
2018-10-29,40.7105827331543
2018-11-05,41.57474136352539
2018-11-12,42.462493896484375
2018-11-19,40.47111511230469
2018-11-26,42.87989807128906
2018-12-03,40.21023178100586
2018-12-10,41.618980407714844
2018-12-17,38.9927864074707
2018-12-24,40.65373229980469
2018-12-31,41.062442779541016
2019-01-07,42.549461364746094
2019-01-14,42.77553939819336
2019-01-21,40.905906677246094
2019-01-28,42.37553024291992
2019-02-04,42.47119140625
2019-02-11,45.20820236206055
2019-02-18,45.93454360961914
2019-02-25,46.64339065551758
2019-03-04,45.92579650878906
2019-03-11,47.54475784301758
2019-03-18,46.60838317871094
2019-03-25,46.993438720703125
2019-04-01,48.6561393737793
2019-04-08,49.37373352050781
2019-04-15,51.185218811035156
2019-04-22,45.882041931152344
2019-04-29,45.286964416503906
2019-05-06,40.43010330200195
2019-05-13,39.5242919921875
2019-05-20,39.242549896240234
2019-05-27,38.77589416503906
2019-06-03,40.52803039550781
2019-06-10,40.66890335083008
2019-06-17,41.7870979309082
2019-06-24,42.14808654785156
2019-07-01,42.3329963684082
2019-07-08,43.95304870605469
2019-07-15,44.26122283935547
2019-07-22,45.423439025878906
2019-07-29,42.86128234863281
2019-08-05,40.4839973449707
2019-08-12,41.21828079223633
2019-08-19,39.85319900512695
2019-08-26,42.02492904663086
2019-09-02,45.136226654052734
2019-09-09,46.57221984863281
2019-09-16,44.95895004272461
2019-09-23,45.01213073730469
2019-09-30,45.136226654052734
2019-10-07,46.1733283996582
2019-10-14,45.526248931884766
2019-10-21,50.046966552734375
2019-10-28,50.091278076171875
2019-11-04,51.65137481689453
2019-11-11,51.65934753417969
2019-11-18,51.347389221191406
2019-11-25,51.739559173583984
2019-12-02,50.63435363769531
2019-12-09,51.5078239440918
2019-12-16,52.541725158691406
2019-12-23,53.54888916015625
2019-12-30,53.566715240478516
2020-01-06,52.532814025878906
2020-01-13,53.12105941772461
2020-01-20,61.026832580566406
2020-01-27,56.980369567871094
2020-02-03,58.84315490722656
2020-02-10,60.25254440307617
2020-02-17,57.628196716308594
2020-02-24,49.7282829284668
2020-03-02,49.95219802856445
2020-03-09,48.75199508666992
2020-03-16,41.04912567138672
2020-03-23,46.906890869140625
2020-03-30,48.48329544067383
2020-04-06,51.179283142089844
2020-04-13,54.06338119506836
2020-04-20,53.0781364440918
2020-04-27,51.47486877441406
2020-05-04,53.44536209106445
2020-05-11,52.495235443115234
2020-05-18,56.0801887512207
2020-05-25,56.68368148803711
2020-06-01,57.95372009277344
2020-06-08,53.44101333618164
2020-06-15,53.70222854614258
2020-06-22,51.79265594482422
2020-06-29,53.2608642578125
2020-07-06,53.621158599853516
2020-07-13,54.04450988769531
2020-07-20,45.56853485107422
2020-07-27,42.992408752441406
2020-08-03,43.262630462646484
2020-08-10,44.336341857910156
2020-08-17,44.69002151489258
2020-08-24,45.732906341552734
2020-08-31,45.41551208496094
2020-09-07,44.69002151489258
2020-09-14,45.243202209472656
2020-09-21,45.28854751586914
2020-09-28,46.25887680053711
2020-10-05,47.900306701660156
2020-10-12,49.115501403808594
2020-10-19,43.71061706542969
2020-10-26,40.155723571777344
2020-11-02,41.16234588623047
2020-11-09,41.525672912597656
2020-11-16,41.461734771728516
2020-11-23,43.34345245361328
2020-11-30,47.49053955078125
2020-12-07,45.42613220214844
2020-12-14,43.35258102416992
2020-12-21,42.996334075927734
2020-12-28,45.50833511352539
2021-01-04,47.179969787597656
2021-01-11,52.59675216674805
2021-01-18,51.756378173828125
2021-01-25,50.70589828491211
2021-02-01,53.14482498168945
2021-02-08,56.80338668823242
2021-02-15,57.90618133544922
2021-02-22,55.856807708740234
2021-03-01,55.82005310058594
2021-03-08,57.805091857910156
2021-03-15,58.595436096191406
2021-03-22,59.61552429199219
2021-03-29,59.32143783569336
2021-04-05,62.730934143066406
2021-04-12,59.5052375793457
2021-04-19,54.44154357910156
2021-04-26,52.87006378173828
2021-05-03,52.998722076416016
2021-05-10,51.179935455322266
2021-05-17,51.85493469238281
2021-05-24,52.816585540771484
2021-05-31,53.04774856567383
2021-06-07,53.491580963134766
2021-06-14,51.475830078125
2021-06-21,51.69774627685547
2021-06-28,52.48370361328125
2021-07-05,51.77172088623047
2021-07-12,50.82856750488281
2021-07-19,49.006988525390625
2021-07-26,49.6727409362793
2021-08-02,49.857669830322266
2021-08-09,49.78147888183594
2021-08-16,48.404083251953125
2021-08-23,50.15373992919922
2021-08-30,49.80009841918945
2021-09-06,50.10721206665039
2021-09-13,50.49808120727539
2021-09-20,50.46086883544922
2021-09-27,50.12582778930664
2021-10-04,50.07929611206055
2021-10-11,50.684226989746094
2021-10-18,46.0308837890625
2021-10-25,45.6027717590332
2021-11-01,47.389652252197266
2021-11-08,47.14755630493164
2021-11-15,46.4072151184082
2021-11-22,45.713722229003906
2021-11-29,46.1541862487793
2021-12-06,47.40995407104492
2021-12-13,47.438072204589844
2021-12-20,48.08470153808594
2021-12-27,48.262760162353516
2022-01-03,50.080806732177734
2022-01-10,52.19874954223633
2022-01-17,48.7688102722168
2022-01-24,44.729732513427734
2022-01-31,44.99212646484375
2022-02-07,44.976043701171875
2022-02-14,42.53036117553711
2022-02-21,45.051578521728516
2022-02-28,45.39153289794922
2022-03-07,43.27634048461914
2022-03-14,44.80607223510742
2022-03-21,48.9420166015625
2022-03-28,45.429298400878906
2022-04-04,44.40003204345703
2022-04-11,43.125247955322266
2022-04-18,43.94677734375
2022-04-25,41.16115188598633
2022-05-02,41.83158874511719
2022-05-09,41.496036529541016
2022-05-16,39.64012908935547
2022-05-23,42.40018844604492
2022-05-30,41.29616928100586
2022-06-06,37.28933334350586
2022-06-13,35.185977935791016
2022-06-20,36.74683380126953
2022-06-27,34.58637237548828
2022-07-04,36.15675735473633
2022-07-11,36.75634765625
2022-07-18,37.3083610534668
2022-07-25,34.557823181152344
2022-08-01,33.682220458984375
2022-08-08,34.71442794799805
2022-08-15,34.01264572143555
2022-08-22,32.07071304321289
2022-08-29,30.01341438293457
2022-09-05,30.244136810302734
2022-09-12,28.109935760498047
2022-09-19,26.4564151763916
2022-09-26,24.774045944213867
2022-10-03,24.725976943969727
2022-10-10,24.90863609313965
2022-10-17,25.927669525146484
2022-10-24,27.946508407592773
2022-10-31,27.110132217407227
2022-11-07,29.64905548095703
2022-11-14,29.103425979614258
2022-11-21,28.587026596069336
2022-11-28,28.655229568481445
2022-12-05,27.515254974365234
2022-12-12,26.22913360595703
2022-12-19,25.420433044433594
2022-12-26,25.751708984375
2023-01-02,27.992679595947266
2023-01-09,29.337265014648438
2023-01-16,28.47010612487793
2023-01-23,27.43730926513672
2023-01-30,29.5418758392334
2023-02-06,27.0865478515625
2023-02-13,27.229217529296875
2023-02-20,24.793277740478516
2023-02-27,26.035903930664062
2023-03-06,26.84459114074707
2023-03-13,29.398874282836914
2023-03-20,28.955080032348633
2023-03-27,32.219425201416016
2023-04-03,32.35750198364258
2023-04-10,31.45018768310547
2023-04-17,29.882116317749023
2023-04-24,30.631633758544922
2023-05-01,30.56260108947754
2023-05-08,28.66765022277832
2023-05-15,29.638093948364258
2023-05-22,28.717164993286133
2023-05-29,31.0046329498291
2023-06-05,31.034339904785156
2023-06-12,36.015281677246094
2023-06-19,32.67815017700195
2023-06-26,33.11385726928711
2023-07-03,31.53936767578125
2023-07-10,32.82668685913086
2023-07-17,33.68820571899414
2023-07-24,36.47079849243164
2023-07-31,34.797279357910156
2023-08-07,34.674015045166016
2023-08-14,32.547264099121094
2023-08-21,33.04417037963867
2023-08-28,36.38336944580078
2023-09-04,37.77470016479492
2023-09-11,37.6455078125
2023-09-18,33.96841049194336
2023-09-25,35.32992935180664
2023-10-02,35.965965270996094
2023-10-09,35.74732971191406
2023-10-16,34.703826904296875
2023-10-23,35.31999206542969
2023-10-30,37.90389633178711
2023-11-06,38.619441986083984
2023-11-13,43.68196105957031
2023-11-20,43.831520080566406
2023-11-27,43.61216735839844
2023-12-04,42.5752067565918
2023-12-11,46.02509307861328
2023-12-18,47.85971450805664
2023-12-25,50.1031379699707
2024-01-01,46.752960205078125
2024-01-08,46.98228454589844
2024-01-15,48.00927734375
2024-01-22,43.522430419921875
2024-01-29,42.475494384765625
2024-02-05,43.18342208862305
2024-02-12,43.5099983215332
2024-02-19,42.9900016784668
2024-02-26,43.81999969482422
2024-03-04,44.0
2024-03-11,42.63999938964844
2024-03-18,42.56999969482422
2024-03-25,44.16999816894531
2024-04-01,38.709999084472656
2024-04-08,35.689998626708984
2024-04-15,34.20000076293945
2024-04-22,31.8799991607666
2024-04-29,30.899999618530273
2024-05-06,29.850000381469727
2024-05-13,31.829999923706055
2024-05-20,30.719999313354492
2024-05-27,30.850000381469727
2024-06-03,30.739999771118164
2024-06-10,30.450000762939453
2024-06-17,31.084999084472656
