Date,Open_^HSI,High_^HSI,Low_^HSI,Close_^HSI,Volume_^HSI
2024-12-18 14:57:00+08:00,19870.69921875,19880.1796875,19870.240234375,19876.150390625,0
2024-12-18 14:58:00+08:00,19878.830078125,19878.830078125,19868.5390625,19874.5,0
2024-12-18 14:59:00+08:00,19875.94921875,19878.5390625,19873.4609375,19877.470703125,0
2024-12-18 15:00:00+08:00,19876.1796875,19882.41015625,19876.1796875,19880.419921875,0
2024-12-18 15:01:00+08:00,19877.58984375,19882.259765625,19875.580078125,19875.580078125,0
2024-12-18 15:02:00+08:00,19876.7109375,19879.5,19871.390625,19878.169921875,0
2024-12-18 15:03:00+08:00,19877.419921875,19882.419921875,19876.640625,19878.599609375,0
2024-12-18 15:04:00+08:00,19880.419921875,19889.98046875,19880.419921875,19889.1796875,0
2024-12-18 15:05:00+08:00,19889.0703125,19891.380859375,19885.619140625,19885.69921875,0
2024-12-18 15:06:00+08:00,19887.55078125,19889.990234375,19883.140625,19886.279296875,0
2024-12-18 15:07:00+08:00,19885.919921875,19889.0703125,19883.41015625,19887.23046875,0
2024-12-18 15:08:00+08:00,19887.490234375,19892.5,19883.91015625,19885.76953125,0
2024-12-18 15:09:00+08:00,19882.4296875,19888.740234375,19882.240234375,19886.359375,0
2024-12-18 15:10:00+08:00,19888.69921875,19892.849609375,19883.2109375,19889.759765625,0
2024-12-18 15:11:00+08:00,19887.650390625,19894.029296875,19887.650390625,19894.029296875,0
2024-12-18 15:12:00+08:00,19894.810546875,19901.05078125,19892.1796875,19894.55078125,0
2024-12-18 15:13:00+08:00,19897.720703125,19908.4296875,19897.19921875,19905.169921875,0
2024-12-18 15:14:00+08:00,19905.58984375,19908.4296875,19901.83984375,19908.4296875,0
2024-12-18 15:15:00+08:00,19906.560546875,19910.66015625,19904.4609375,19906.970703125,0
2024-12-18 15:16:00+08:00,19905.83984375,19906.640625,19895.859375,19898.189453125,0
2024-12-18 15:17:00+08:00,19898.689453125,19904.439453125,19897.890625,19901.099609375,0
2024-12-18 15:18:00+08:00,19902.099609375,19902.099609375,19894.509765625,19897.0,0
2024-12-18 15:19:00+08:00,19898.880859375,19904.080078125,19895.900390625,19899.509765625,0
2024-12-18 15:20:00+08:00,19898.349609375,19902.169921875,19892.310546875,19895.119140625,0
2024-12-18 15:21:00+08:00,19894.55078125,19898.94921875,19893.970703125,19895.01953125,0
2024-12-18 15:22:00+08:00,19897.740234375,19898.1796875,19893.529296875,19895.9609375,0
2024-12-18 15:23:00+08:00,19896.150390625,19899.3203125,19890.4609375,19892.890625,0
2024-12-18 15:24:00+08:00,19893.2109375,19893.98046875,19886.7109375,19888.3203125,0
2024-12-18 15:25:00+08:00,19890.779296875,19892.580078125,19884.19921875,19885.109375,0
2024-12-18 15:26:00+08:00,19886.470703125,19889.310546875,19884.080078125,19887.439453125,0
2024-12-18 15:27:00+08:00,19887.919921875,19889.98046875,19885.30078125,19886.349609375,0
2024-12-18 15:28:00+08:00,19884.33984375,19889.0,19880.66015625,19882.0,0
2024-12-18 15:29:00+08:00,19882.189453125,19887.599609375,19880.2109375,19887.599609375,0
2024-12-18 15:30:00+08:00,19883.58984375,19889.330078125,19882.66015625,19889.08984375,0
2024-12-18 15:31:00+08:00,19887.69921875,19891.30078125,19882.830078125,19888.560546875,0
2024-12-18 15:32:00+08:00,19887.759765625,19892.05078125,19885.830078125,19889.359375,0
2024-12-18 15:33:00+08:00,19886.490234375,19888.80078125,19879.380859375,19881.869140625,0
2024-12-18 15:34:00+08:00,19879.76953125,19882.720703125,19874.16015625,19875.560546875,0
2024-12-18 15:35:00+08:00,19872.029296875,19882.390625,19869.0390625,19881.470703125,0
2024-12-18 15:36:00+08:00,19877.1796875,19879.2109375,19871.880859375,19873.30078125,0
2024-12-18 15:37:00+08:00,19872.5703125,19878.720703125,19871.48046875,19875.05078125,0
2024-12-18 15:38:00+08:00,19871.189453125,19876.849609375,19869.609375,19871.560546875,0
2024-12-18 15:39:00+08:00,19869.25,19874.390625,19869.25,19872.33984375,0
2024-12-18 15:40:00+08:00,19865.8203125,19879.58984375,19864.05078125,19879.58984375,0
2024-12-18 15:41:00+08:00,19877.2890625,19881.740234375,19872.060546875,19878.01953125,0
2024-12-18 15:42:00+08:00,19875.369140625,19885.650390625,19875.369140625,19883.6796875,0
2024-12-18 15:43:00+08:00,19881.619140625,19885.970703125,19877.94921875,19881.130859375,0
2024-12-18 15:44:00+08:00,19881.810546875,19883.490234375,19876.599609375,19881.279296875,0
2024-12-18 15:45:00+08:00,19873.689453125,19876.5,19864.439453125,19864.439453125,0
2024-12-18 15:46:00+08:00,19862.8203125,19864.30078125,19856.0,19856.66015625,0
2024-12-18 15:47:00+08:00,19854.419921875,19860.1796875,19853.599609375,19857.359375,0
2024-12-18 15:48:00+08:00,19852.689453125,19855.51953125,19848.630859375,19852.94921875,0
2024-12-18 15:49:00+08:00,19850.009765625,19854.5703125,19847.720703125,19848.689453125,0
2024-12-18 15:50:00+08:00,19849.25,19849.25,19849.25,19849.25,0
2024-12-18 15:51:00+08:00,19850.279296875,19854.5703125,19846.25,19850.9296875,0
2024-12-18 15:52:00+08:00,19849.349609375,19857.0,19848.330078125,19853.98046875,0
2024-12-18 15:53:00+08:00,19853.2890625,19857.80078125,19851.619140625,19851.98046875,0
2024-12-18 15:54:00+08:00,,,,,0
2024-12-18 15:55:00+08:00,19854.4296875,19857.8203125,19853.919921875,19854.599609375,0
2024-12-18 15:56:00+08:00,19858.130859375,19858.130859375,19851.759765625,19855.240234375,0
2024-12-18 15:57:00+08:00,19853.490234375,19860.849609375,19852.669921875,19855.720703125,0
2024-12-18 15:58:00+08:00,19855.640625,19862.26953125,19852.6796875,19858.810546875,0
2024-12-18 15:59:00+08:00,19861.810546875,19864.80078125,19856.189453125,19859.080078125,0
2024-12-18 16:00:00+08:00,19862.080078125,19862.080078125,19862.080078125,19862.080078125,0
2024-12-18 16:01:00+08:00,19862.080078125,19862.080078125,19862.080078125,19862.080078125,0
2024-12-18 16:02:00+08:00,19862.080078125,19862.080078125,19862.080078125,19862.080078125,0
2024-12-18 16:03:00+08:00,19862.080078125,19862.080078125,19862.080078125,19862.080078125,0
2024-12-18 16:04:00+08:00,19862.080078125,19862.080078125,19862.080078125,19862.080078125,0
2024-12-18 16:05:00+08:00,19862.080078125,19862.080078125,19862.080078125,19862.080078125,0
2024-12-18 16:06:00+08:00,19862.080078125,19862.080078125,19862.080078125,19862.080078125,0
2024-12-18 16:07:00+08:00,19862.080078125,19862.080078125,19862.080078125,19862.080078125,0
2024-12-18 16:08:00+08:00,19862.080078125,19864.55078125,19862.080078125,19864.55078125,0
2024-12-18 16:09:00+08:00,,,,,0
2024-12-19 09:30:00+08:00,19610.099609375,19629.3203125,19592.869140625,19594.330078125,0
2024-12-19 09:31:00+08:00,19603.01953125,19618.26953125,19591.490234375,19618.26953125,0
2024-12-19 09:32:00+08:00,19618.419921875,19618.419921875,19594.720703125,19599.509765625,0
2024-12-19 09:33:00+08:00,19599.880859375,19624.279296875,19599.880859375,19624.279296875,0
2024-12-19 09:34:00+08:00,19622.490234375,19634.41015625,19612.41015625,19615.689453125,0
2024-12-19 09:35:00+08:00,19612.1796875,19612.26953125,19600.810546875,19607.189453125,0
2024-12-19 09:36:00+08:00,19609.80078125,19628.939453125,19609.80078125,19622.0703125,0
2024-12-19 09:37:00+08:00,19620.94921875,19644.80078125,19620.94921875,19641.150390625,0
2024-12-19 09:38:00+08:00,19641.1796875,19678.0,19641.1796875,19674.55078125,0
2024-12-19 09:39:00+08:00,19673.650390625,19678.890625,19654.509765625,19655.91015625,0
2024-12-19 09:40:00+08:00,19658.4296875,19668.23046875,19645.130859375,19668.23046875,0
2024-12-19 09:41:00+08:00,19668.470703125,19683.849609375,19661.359375,19666.470703125,0
2024-12-19 09:42:00+08:00,19660.990234375,19660.990234375,19622.76953125,19647.0390625,0
2024-12-19 09:43:00+08:00,19652.80078125,19675.16015625,19652.80078125,19671.119140625,0
2024-12-19 09:44:00+08:00,19668.470703125,19677.029296875,19667.98046875,19671.060546875,0
2024-12-19 09:45:00+08:00,19670.619140625,19670.619140625,19643.30078125,19645.310546875,0
2024-12-19 09:46:00+08:00,19646.939453125,19653.369140625,19641.279296875,19653.369140625,0
2024-12-19 09:47:00+08:00,19650.01953125,19666.26953125,19650.01953125,19663.029296875,0
2024-12-19 09:48:00+08:00,19664.69921875,19673.099609375,19662.66015625,19662.66015625,0
2024-12-19 09:49:00+08:00,19662.619140625,19694.91015625,19659.849609375,19692.990234375,0
2024-12-19 09:50:00+08:00,19694.939453125,19698.91015625,19690.119140625,19698.91015625,0
2024-12-19 09:51:00+08:00,19698.400390625,19717.849609375,19698.400390625,19710.330078125,0
2024-12-19 09:52:00+08:00,19709.26953125,19709.26953125,19688.390625,19688.390625,0
2024-12-19 09:53:00+08:00,19686.1796875,19711.240234375,19685.5703125,19701.75,0
2024-12-19 09:54:00+08:00,19702.150390625,19704.900390625,19697.0703125,19699.140625,0
2024-12-19 09:55:00+08:00,19696.810546875,19696.810546875,19681.3203125,19686.609375,0
2024-12-19 09:56:00+08:00,19687.19921875,19694.009765625,19683.0,19692.669921875,0
2024-12-19 09:57:00+08:00,19690.7890625,19696.189453125,19685.810546875,19693.7890625,0
2024-12-19 09:58:00+08:00,19694.640625,19707.41015625,19694.640625,19698.94921875,0
2024-12-19 09:59:00+08:00,19698.599609375,19701.900390625,19686.380859375,19686.380859375,0
2024-12-19 10:00:00+08:00,19685.58984375,19685.58984375,19666.220703125,19671.419921875,0
2024-12-19 10:01:00+08:00,19673.810546875,19676.75,19669.23046875,19672.6796875,0
2024-12-19 10:02:00+08:00,19672.5390625,19672.5390625,19650.30078125,19654.76953125,0
2024-12-19 10:03:00+08:00,19656.650390625,19665.619140625,19641.939453125,19662.48046875,0
2024-12-19 10:04:00+08:00,19664.310546875,19664.310546875,19645.55078125,19645.55078125,0
2024-12-19 10:05:00+08:00,19646.580078125,19648.66015625,19639.619140625,19644.9296875,0
2024-12-19 10:06:00+08:00,19647.48046875,19663.08984375,19647.48046875,19659.400390625,0
2024-12-19 10:07:00+08:00,19657.109375,19663.05078125,19650.669921875,19650.669921875,0
2024-12-19 10:08:00+08:00,19650.630859375,19657.5703125,19642.390625,19644.919921875,0
2024-12-19 10:09:00+08:00,19644.75,19644.75,19639.30078125,19640.83984375,0
2024-12-19 10:10:00+08:00,19641.349609375,19669.890625,19641.349609375,19669.890625,0
2024-12-19 10:11:00+08:00,19670.91015625,19682.939453125,19670.91015625,19675.650390625,0
2024-12-19 10:12:00+08:00,19674.58984375,19683.349609375,19674.509765625,19675.83984375,0
2024-12-19 10:13:00+08:00,19678.08984375,19678.08984375,19651.83984375,19652.7109375,0
2024-12-19 10:14:00+08:00,19652.259765625,19652.259765625,19628.779296875,19629.7890625,0
2024-12-19 10:15:00+08:00,19628.91015625,19638.44921875,19628.91015625,19636.060546875,0
2024-12-19 10:16:00+08:00,19638.7890625,19644.119140625,19634.779296875,19634.779296875,0
2024-12-19 10:17:00+08:00,19635.859375,19639.0703125,19632.1796875,19636.30078125,0
2024-12-19 10:18:00+08:00,19637.9296875,19646.880859375,19635.91015625,19644.970703125,0
2024-12-19 10:19:00+08:00,19645.33984375,19651.0703125,19643.41015625,19650.740234375,0
2024-12-19 10:20:00+08:00,19651.0390625,19663.130859375,19650.669921875,19652.419921875,0
2024-12-19 10:21:00+08:00,19651.259765625,19654.01953125,19645.369140625,19650.650390625,0
2024-12-19 10:22:00+08:00,19648.439453125,19655.939453125,19646.4296875,19648.279296875,0
2024-12-19 10:23:00+08:00,19648.19921875,19668.759765625,19647.580078125,19667.4609375,0
2024-12-19 10:24:00+08:00,19663.48046875,19675.5,19661.33984375,19670.9296875,0
2024-12-19 10:25:00+08:00,19670.189453125,19675.23046875,19669.5,19671.6796875,0
2024-12-19 10:26:00+08:00,19674.0390625,19674.0390625,19664.439453125,19669.66015625,0
2024-12-19 10:27:00+08:00,19668.640625,19670.400390625,19660.240234375,19660.240234375,0
2024-12-19 10:28:00+08:00,19662.7890625,19662.7890625,19652.890625,19656.380859375,0
2024-12-19 10:29:00+08:00,19654.060546875,19656.740234375,19637.419921875,19637.419921875,0
2024-12-19 10:30:00+08:00,19637.8203125,19641.720703125,19635.279296875,19641.509765625,0
2024-12-19 10:31:00+08:00,19641.58984375,19650.609375,19637.26953125,19638.830078125,0
2024-12-19 10:32:00+08:00,19638.330078125,19644.23046875,19638.330078125,19640.109375,0
2024-12-19 10:33:00+08:00,19642.060546875,19644.470703125,19626.359375,19629.970703125,0
2024-12-19 10:34:00+08:00,19627.779296875,19630.33984375,19623.2890625,19630.33984375,0
2024-12-19 10:35:00+08:00,19625.76953125,19628.6796875,19614.94921875,19624.2890625,0
2024-12-19 10:36:00+08:00,19626.48046875,19642.33984375,19626.48046875,19639.48046875,0
2024-12-19 10:37:00+08:00,19638.73046875,19659.189453125,19638.73046875,19656.16015625,0
2024-12-19 10:38:00+08:00,19656.4609375,19660.51953125,19651.630859375,19652.55078125,0
2024-12-19 10:39:00+08:00,19650.890625,19658.490234375,19645.259765625,19658.390625,0
2024-12-19 10:40:00+08:00,19660.48046875,19660.48046875,19650.0390625,19656.779296875,0
2024-12-19 10:41:00+08:00,19657.33984375,19659.05078125,19652.470703125,19652.470703125,0
2024-12-19 10:42:00+08:00,19653.98046875,19653.98046875,19626.119140625,19626.119140625,0
2024-12-19 10:43:00+08:00,19625.3203125,19630.419921875,19622.98046875,19629.390625,0
2024-12-19 10:44:00+08:00,19631.1796875,19644.099609375,19631.1796875,19643.26953125,0
2024-12-19 10:45:00+08:00,19645.060546875,19658.0703125,19641.490234375,19657.25,0
2024-12-19 10:46:00+08:00,19658.5390625,19658.5390625,19650.880859375,19655.30078125,0
2024-12-19 10:47:00+08:00,19654.7890625,19659.369140625,19654.4296875,19657.380859375,0
2024-12-19 10:48:00+08:00,19658.900390625,19665.759765625,19656.060546875,19664.83984375,0
2024-12-19 10:49:00+08:00,19663.4296875,19675.849609375,19663.4296875,19673.900390625,0
2024-12-19 10:50:00+08:00,19674.580078125,19674.869140625,19670.720703125,19671.44921875,0
2024-12-19 10:51:00+08:00,19671.51953125,19674.2109375,19667.7890625,19667.7890625,0
2024-12-19 10:52:00+08:00,19668.439453125,19676.169921875,19661.310546875,19676.169921875,0
2024-12-19 10:53:00+08:00,19673.8203125,19679.439453125,19673.8203125,19674.279296875,0
2024-12-19 10:54:00+08:00,19672.529296875,19676.0703125,19665.75,19665.75,0
2024-12-19 10:55:00+08:00,19664.30078125,19667.66015625,19659.400390625,19664.7890625,0
2024-12-19 10:56:00+08:00,19664.259765625,19669.16015625,19662.390625,19663.76953125,0
2024-12-19 10:57:00+08:00,19666.130859375,19666.130859375,19658.19921875,19658.19921875,0
2024-12-19 10:58:00+08:00,19657.900390625,19659.0390625,19653.140625,19654.44921875,0
2024-12-19 10:59:00+08:00,19653.720703125,19655.73046875,19651.26953125,19655.73046875,0
2024-12-19 11:00:00+08:00,19654.609375,19656.509765625,19647.150390625,19647.44921875,0
2024-12-19 11:01:00+08:00,19648.529296875,19654.8203125,19648.279296875,19654.080078125,0
2024-12-19 11:02:00+08:00,19652.380859375,19655.30078125,19643.529296875,19645.220703125,0
2024-12-19 11:03:00+08:00,19646.5,19648.189453125,19642.080078125,19645.83984375,0
2024-12-19 11:04:00+08:00,19645.0390625,19646.80078125,19641.23046875,19644.4296875,0
2024-12-19 11:05:00+08:00,19644.9296875,19664.26953125,19643.08984375,19661.6796875,0
2024-12-19 11:06:00+08:00,19664.4296875,19668.779296875,19652.25,19652.25,0
2024-12-19 11:07:00+08:00,19652.0,19652.5390625,19638.619140625,19643.490234375,0
2024-12-19 11:08:00+08:00,19644.0,19647.08984375,19636.44921875,19644.80078125,0
2024-12-19 11:09:00+08:00,19645.609375,19655.5390625,19644.810546875,19653.259765625,0
2024-12-19 11:10:00+08:00,19652.109375,19660.609375,19651.859375,19654.279296875,0
2024-12-19 11:11:00+08:00,19654.130859375,19656.23046875,19648.310546875,19651.490234375,0
2024-12-19 11:12:00+08:00,19652.380859375,19656.51953125,19646.240234375,19655.869140625,0
2024-12-19 11:13:00+08:00,19654.359375,19665.9609375,19654.26953125,19665.69921875,0
2024-12-19 11:14:00+08:00,19664.689453125,19666.900390625,19656.470703125,19658.669921875,0
2024-12-19 11:15:00+08:00,19657.720703125,19659.3203125,19653.640625,19655.189453125,0
2024-12-19 11:16:00+08:00,19655.099609375,19655.650390625,19649.189453125,19653.0390625,0
2024-12-19 11:17:00+08:00,19653.130859375,19654.369140625,19641.779296875,19641.94921875,0
2024-12-19 11:18:00+08:00,19640.55078125,19646.330078125,19638.060546875,19639.80078125,0
2024-12-19 11:19:00+08:00,19640.01953125,19646.7109375,19636.419921875,19646.1796875,0
2024-12-19 11:20:00+08:00,19644.080078125,19646.509765625,19638.599609375,19641.33984375,0
2024-12-19 11:21:00+08:00,19642.759765625,19646.890625,19641.689453125,19644.509765625,0
2024-12-19 11:22:00+08:00,19642.58984375,19651.900390625,19642.58984375,19647.689453125,0
2024-12-19 11:23:00+08:00,19647.859375,19667.310546875,19647.859375,19667.310546875,0
2024-12-19 11:24:00+08:00,19666.970703125,19666.970703125,19651.109375,19652.91015625,0
2024-12-19 11:25:00+08:00,19651.560546875,19666.150390625,19649.380859375,19666.150390625,0
2024-12-19 11:26:00+08:00,19663.98046875,19667.619140625,19662.759765625,19665.01953125,0
2024-12-19 11:27:00+08:00,19667.400390625,19669.1796875,19664.779296875,19668.98046875,0
2024-12-19 11:28:00+08:00,19668.419921875,19672.1796875,19665.580078125,19669.580078125,0
2024-12-19 11:29:00+08:00,19665.619140625,19669.130859375,19662.189453125,19662.189453125,0
2024-12-19 11:30:00+08:00,19661.029296875,19663.189453125,19655.130859375,19658.8203125,0
2024-12-19 11:31:00+08:00,19659.080078125,19665.75,19658.94921875,19661.25,0
2024-12-19 11:32:00+08:00,19655.859375,19658.060546875,19650.310546875,19656.810546875,0
2024-12-19 11:33:00+08:00,19658.58984375,19660.890625,19656.490234375,19657.939453125,0
2024-12-19 11:34:00+08:00,19660.4296875,19666.05078125,19658.58984375,19663.259765625,0
2024-12-19 11:35:00+08:00,19661.630859375,19663.44921875,19657.740234375,19661.150390625,0
2024-12-19 11:36:00+08:00,19661.689453125,19664.560546875,19658.19921875,19663.640625,0
2024-12-19 11:37:00+08:00,19661.55078125,19663.990234375,19657.73046875,19658.8203125,0
2024-12-19 11:38:00+08:00,19658.5,19661.08984375,19656.400390625,19661.08984375,0
2024-12-19 11:39:00+08:00,19660.9609375,19662.900390625,19658.26953125,19660.060546875,0
2024-12-19 11:40:00+08:00,19659.380859375,19662.44921875,19654.880859375,19658.189453125,0
2024-12-19 11:41:00+08:00,19657.05078125,19657.05078125,19650.7890625,19652.16015625,0
2024-12-19 11:42:00+08:00,19650.849609375,19656.810546875,19650.849609375,19651.619140625,0
2024-12-19 11:43:00+08:00,19649.66015625,19651.099609375,19644.890625,19646.099609375,0
2024-12-19 11:44:00+08:00,19647.650390625,19648.759765625,19642.439453125,19642.859375,0
2024-12-19 11:45:00+08:00,19642.990234375,19646.869140625,19641.19921875,19645.19921875,0
2024-12-19 11:46:00+08:00,19643.25,19647.76953125,19643.25,19644.419921875,0
2024-12-19 11:47:00+08:00,19645.240234375,19647.16015625,19642.41015625,19645.169921875,0
2024-12-19 11:48:00+08:00,19644.94921875,19652.0390625,19644.080078125,19647.140625,0
2024-12-19 11:49:00+08:00,19647.23046875,19650.919921875,19641.349609375,19642.380859375,0
2024-12-19 11:50:00+08:00,19644.150390625,19649.740234375,19642.009765625,19649.740234375,0
2024-12-19 11:51:00+08:00,19649.869140625,19654.08984375,19647.109375,19648.380859375,0
2024-12-19 11:52:00+08:00,19649.009765625,19650.6796875,19641.810546875,19641.810546875,0
2024-12-19 11:53:00+08:00,19641.810546875,19649.400390625,19641.279296875,19645.2109375,0
2024-12-19 11:54:00+08:00,19648.5390625,19653.560546875,19648.150390625,19652.30078125,0
2024-12-19 11:55:00+08:00,19654.830078125,19658.609375,19650.400390625,19658.51953125,0
2024-12-19 11:56:00+08:00,19658.880859375,19663.619140625,19654.869140625,19663.619140625,0
2024-12-19 11:57:00+08:00,19664.25,19668.119140625,19662.509765625,19664.759765625,0
2024-12-19 11:58:00+08:00,19665.51953125,19668.580078125,19660.5,19664.1796875,0
2024-12-19 11:59:00+08:00,19664.859375,19668.990234375,19663.16015625,19666.310546875,0
2024-12-19 12:00:00+08:00,19666.119140625,19666.119140625,19666.119140625,19666.119140625,0
2024-12-19 12:01:00+08:00,19666.119140625,19666.119140625,19666.119140625,19666.119140625,0
2024-12-19 12:02:00+08:00,19666.119140625,19666.119140625,19666.119140625,19666.119140625,0
2024-12-19 12:03:00+08:00,19666.119140625,19666.119140625,19666.119140625,19666.119140625,0
2024-12-19 12:04:00+08:00,19666.119140625,19666.119140625,19666.119140625,19666.119140625,0
2024-12-19 12:05:00+08:00,19666.119140625,19666.119140625,19666.119140625,19666.119140625,0
2024-12-19 12:06:00+08:00,,,,,0
2024-12-19 12:07:00+08:00,,,,,0
2024-12-19 12:08:00+08:00,,,,,0
2024-12-19 12:09:00+08:00,,,,,0
2024-12-19 12:10:00+08:00,,,,,0
2024-12-19 12:11:00+08:00,,,,,0
2024-12-19 12:12:00+08:00,,,,,0
2024-12-19 12:13:00+08:00,,,,,0
2024-12-19 12:14:00+08:00,,,,,0
2024-12-19 12:15:00+08:00,,,,,0
2024-12-19 12:16:00+08:00,,,,,0
2024-12-19 12:17:00+08:00,,,,,0
2024-12-19 12:18:00+08:00,,,,,0
2024-12-19 12:19:00+08:00,,,,,0
2024-12-19 12:20:00+08:00,,,,,0
2024-12-19 12:21:00+08:00,,,,,0
2024-12-19 12:22:00+08:00,,,,,0
2024-12-19 12:23:00+08:00,,,,,0
2024-12-19 12:24:00+08:00,,,,,0
2024-12-19 12:25:00+08:00,,,,,0
2024-12-19 12:26:00+08:00,,,,,0
2024-12-19 12:27:00+08:00,,,,,0
2024-12-19 12:28:00+08:00,,,,,0
2024-12-19 12:29:00+08:00,,,,,0
2024-12-19 12:30:00+08:00,,,,,0
2024-12-19 12:31:00+08:00,,,,,0
2024-12-19 12:32:00+08:00,,,,,0
2024-12-19 12:33:00+08:00,,,,,0
2024-12-19 12:34:00+08:00,,,,,0
2024-12-19 12:35:00+08:00,,,,,0
2024-12-19 12:36:00+08:00,,,,,0
2024-12-19 12:37:00+08:00,,,,,0
2024-12-19 12:38:00+08:00,,,,,0
2024-12-19 12:39:00+08:00,,,,,0
2024-12-19 12:40:00+08:00,,,,,0
2024-12-19 12:41:00+08:00,,,,,0
2024-12-19 12:42:00+08:00,,,,,0
2024-12-19 12:43:00+08:00,,,,,0
2024-12-19 12:44:00+08:00,,,,,0
2024-12-19 12:45:00+08:00,,,,,0
2024-12-19 12:46:00+08:00,,,,,0
2024-12-19 12:47:00+08:00,,,,,0
2024-12-19 12:48:00+08:00,,,,,0
2024-12-19 12:49:00+08:00,,,,,0
2024-12-19 12:50:00+08:00,,,,,0
2024-12-19 12:51:00+08:00,,,,,0
2024-12-19 12:52:00+08:00,,,,,0
2024-12-19 12:53:00+08:00,,,,,0
2024-12-19 12:54:00+08:00,,,,,0
2024-12-19 12:55:00+08:00,,,,,0
2024-12-19 12:56:00+08:00,,,,,0
2024-12-19 12:57:00+08:00,,,,,0
2024-12-19 12:58:00+08:00,,,,,0
2024-12-19 12:59:00+08:00,,,,,0
2024-12-19 13:00:00+08:00,19667.8203125,19672.94921875,19663.41015625,19672.94921875,0
2024-12-19 13:01:00+08:00,19670.80078125,19683.0390625,19666.970703125,19682.240234375,0
2024-12-19 13:02:00+08:00,19682.380859375,19684.0,19666.58984375,19671.4296875,0
2024-12-19 13:03:00+08:00,19670.69921875,19671.099609375,19665.23046875,19667.75,0
2024-12-19 13:04:00+08:00,19666.349609375,19667.349609375,19656.029296875,19657.880859375,0
2024-12-19 13:05:00+08:00,19658.509765625,19678.119140625,19658.509765625,19677.939453125,0
2024-12-19 13:06:00+08:00,19676.01953125,19699.919921875,19673.23046875,19696.75,0
2024-12-19 13:07:00+08:00,19699.48046875,19701.919921875,19695.619140625,19698.91015625,0
2024-12-19 13:08:00+08:00,19697.98046875,19722.75,19697.98046875,19720.30078125,0
2024-12-19 13:09:00+08:00,19723.01953125,19724.970703125,19711.94921875,19711.94921875,0
2024-12-19 13:10:00+08:00,19713.720703125,19717.640625,19711.5,19713.33984375,0
2024-12-19 13:11:00+08:00,19714.140625,19718.26953125,19708.23046875,19711.640625,0
2024-12-19 13:12:00+08:00,19712.75,19716.259765625,19711.76953125,19712.7890625,0
2024-12-19 13:13:00+08:00,19712.2890625,19724.890625,19712.2890625,19724.890625,0
2024-12-19 13:14:00+08:00,19725.259765625,19732.140625,19725.259765625,19730.099609375,0
2024-12-19 13:15:00+08:00,19730.25,19730.25,19724.830078125,19728.599609375,0
2024-12-19 13:16:00+08:00,19730.140625,19731.580078125,19718.619140625,19722.7890625,0
2024-12-19 13:17:00+08:00,19722.900390625,19723.279296875,19713.900390625,19714.6796875,0
2024-12-19 13:18:00+08:00,19715.740234375,19716.48046875,19710.30078125,19711.859375,0
2024-12-19 13:19:00+08:00,19712.349609375,19713.279296875,19704.3203125,19704.66015625,0
2024-12-19 13:20:00+08:00,19705.390625,19718.6796875,19705.3203125,19716.1796875,0
2024-12-19 13:21:00+08:00,19715.859375,19717.470703125,19701.58984375,19701.58984375,0
2024-12-19 13:22:00+08:00,19703.939453125,19711.349609375,19701.69921875,19711.349609375,0
2024-12-19 13:23:00+08:00,19711.66015625,19729.8203125,19711.66015625,19729.8203125,0
2024-12-19 13:24:00+08:00,19730.5,19736.41015625,19725.0390625,19726.98046875,0
2024-12-19 13:25:00+08:00,19726.7109375,19729.30078125,19724.4609375,19726.349609375,0
2024-12-19 13:26:00+08:00,19725.919921875,19727.859375,19720.859375,19726.369140625,0
2024-12-19 13:27:00+08:00,19726.890625,19733.529296875,19725.359375,19726.119140625,0
2024-12-19 13:28:00+08:00,19725.939453125,19731.109375,19723.41015625,19727.55078125,0
2024-12-19 13:29:00+08:00,19726.880859375,19734.080078125,19722.23046875,19733.400390625,0
2024-12-19 13:30:00+08:00,19733.830078125,19737.060546875,19732.119140625,19737.060546875,0
2024-12-19 13:31:00+08:00,19734.33984375,19734.470703125,19723.3203125,19726.16015625,0
2024-12-19 13:32:00+08:00,19725.98046875,19731.490234375,19724.580078125,19727.990234375,0
2024-12-19 13:33:00+08:00,19727.150390625,19730.25,19720.1796875,19730.060546875,0
2024-12-19 13:34:00+08:00,19728.140625,19738.7890625,19725.369140625,19737.080078125,0
2024-12-19 13:35:00+08:00,19732.990234375,19741.7890625,19732.990234375,19736.869140625,0
2024-12-19 13:36:00+08:00,19736.119140625,19743.970703125,19733.099609375,19741.779296875,0
2024-12-19 13:37:00+08:00,19741.759765625,19744.150390625,19733.73046875,19737.44921875,0
2024-12-19 13:38:00+08:00,19738.2109375,19748.669921875,19735.859375,19746.390625,0
2024-12-19 13:39:00+08:00,19746.30078125,19746.30078125,19728.140625,19728.55078125,0
2024-12-19 13:40:00+08:00,19730.650390625,19737.359375,19730.650390625,19736.76953125,0
2024-12-19 13:41:00+08:00,19738.349609375,19741.109375,19728.279296875,19729.51953125,0
2024-12-19 13:42:00+08:00,19729.4296875,19736.19921875,19728.990234375,19734.810546875,0
2024-12-19 13:43:00+08:00,19736.380859375,19737.41015625,19727.7109375,19727.7109375,0
2024-12-19 13:44:00+08:00,19730.30078125,19731.30078125,19722.529296875,19724.73046875,0
2024-12-19 13:45:00+08:00,19724.8203125,19726.640625,19722.419921875,19725.0390625,0
