,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume
399,399.0,399.0,2024-12-19 09:39:00-05:00,130.3699951171875,130.44000244140625,129.94000244140625,130.30999755859375,812846
400,400.0,400.0,2024-12-19 09:40:00-05:00,130.3199005126953,130.62359619140625,130.25999450683594,130.4799041748047,819704
401,401.0,401.0,2024-12-19 09:41:00-05:00,130.46470642089844,130.8000030517578,129.97000122070312,130.6300048828125,1010693
402,402.0,402.0,2024-12-19 09:42:00-05:00,130.64930725097656,131.14999389648438,130.64930725097656,131.01930236816406,1130133
403,403.0,403.0,2024-12-19 09:43:00-05:00,131.00999450683594,131.16090393066406,130.77999877929688,131.11000061035156,768984
404,404.0,404.0,2024-12-19 09:44:00-05:00,131.10000610351562,131.13999938964844,130.60000610351562,130.875,775576
405,405.0,405.0,2024-12-19 09:45:00-05:00,130.8800048828125,130.94000244140625,130.5,130.77999877929688,610078
406,406.0,406.0,2024-12-19 09:46:00-05:00,130.78990173339844,131.4199981689453,130.7100067138672,131.07000732421875,1134523
407,407.0,407.0,2024-12-19 09:47:00-05:00,131.08999633789062,131.36000061035156,130.6999969482422,131.30999755859375,878606
408,408.0,408.0,2024-12-19 09:48:00-05:00,131.32000732421875,131.60000610351562,131.1300048828125,131.25010681152344,981341
409,409.0,409.0,2024-12-19 09:49:00-05:00,131.25,131.27000427246094,130.85009765625,130.9600067138672,747113
410,410.0,410.0,2024-12-19 09:50:00-05:00,130.9600067138672,131.19000244140625,130.89999389648438,131.1199951171875,533199
411,411.0,411.0,2024-12-19 09:51:00-05:00,131.14999389648438,131.3000030517578,130.88999938964844,131.00999450683594,466693
412,412.0,412.0,2024-12-19 09:52:00-05:00,131.00999450683594,131.38999938964844,130.92999267578125,131.35000610351562,460809
413,413.0,413.0,2024-12-19 09:53:00-05:00,131.36000061035156,131.50999450683594,131.0449981689453,131.16000366210938,565234
414,414.0,414.0,2024-12-19 09:54:00-05:00,131.1616973876953,131.38980102539062,130.73500061035156,130.73500061035156,775176
415,415.0,415.0,2024-12-19 09:55:00-05:00,130.72000122070312,131.0,130.64999389648438,130.7801055908203,648591
416,416.0,416.0,2024-12-19 09:56:00-05:00,130.77999877929688,131.1199951171875,130.76600646972656,130.8699951171875,521743
417,417.0,417.0,2024-12-19 09:57:00-05:00,130.8800048828125,131.13999938964844,130.85000610351562,130.97500610351562,437304
418,418.0,418.0,2024-12-19 09:58:00-05:00,130.94000244140625,130.9499969482422,130.6999969482422,130.75999450683594,418584
419,419.0,419.0,2024-12-19 09:59:00-05:00,130.75999450683594,131.00999450683594,130.5800018310547,130.94000244140625,748021
420,420.0,420.0,2024-12-19 10:00:00-05:00,130.92999267578125,131.22999572753906,130.7303924560547,131.08999633789062,741857
421,421.0,421.0,2024-12-19 10:01:00-05:00,131.0944061279297,131.16799926757812,130.77999877929688,130.86959838867188,438850
422,422.0,422.0,2024-12-19 10:02:00-05:00,130.8699951171875,131.22000122070312,130.67010498046875,131.14999389648438,525851
423,423.0,423.0,2024-12-19 10:03:00-05:00,131.13999938964844,131.32980346679688,130.9102020263672,131.07760620117188,563227
424,424.0,424.0,2024-12-19 10:04:00-05:00,131.08349609375,131.27999877929688,130.57000732421875,130.5749969482422,840627
425,425.0,425.0,2024-12-19 10:05:00-05:00,130.5800018310547,130.67550659179688,130.3509979248047,130.50869750976562,771398
426,426.0,426.0,2024-12-19 10:06:00-05:00,130.5050048828125,130.6699981689453,130.0399932861328,130.06759643554688,859483
427,427.0,427.0,2024-12-19 10:07:00-05:00,130.0800018310547,130.3800048828125,129.9499969482422,130.33999633789062,913817
428,428.0,428.0,2024-12-19 10:08:00-05:00,130.3153076171875,130.55499267578125,130.30130004882812,130.35499572753906,517785
429,429.0,429.0,2024-12-19 10:09:00-05:00,130.35499572753906,130.77999877929688,130.32009887695312,130.74000549316406,695090
430,430.0,430.0,2024-12-19 10:10:00-05:00,130.7200927734375,131.0800018310547,130.6300048828125,131.07659912109375,783333
431,431.0,431.0,2024-12-19 10:11:00-05:00,131.06410217285156,131.32000732421875,130.99000549316406,131.32000732421875,700891
432,432.0,432.0,2024-12-19 10:12:00-05:00,131.32000732421875,131.66000366210938,131.1649932861328,131.6300048828125,911563
433,433.0,433.0,2024-12-19 10:13:00-05:00,131.6300048828125,132.05999755859375,131.56900024414062,132.02499389648438,1130761
434,434.0,434.0,2024-12-19 10:14:00-05:00,132.02999877929688,132.05999755859375,131.82119750976562,132.00999450683594,674913
435,435.0,435.0,2024-12-19 10:15:00-05:00,131.99349975585938,132.02999877929688,131.7200927734375,131.7899932861328,615777
436,436.0,436.0,2024-12-19 10:16:00-05:00,131.77999877929688,131.8300018310547,131.5800018310547,131.6793975830078,625569
437,437.0,437.0,2024-12-19 10:17:00-05:00,131.6699981689453,132.0196075439453,131.61390686035156,131.8000030517578,703763
438,438.0,438.0,2024-12-19 10:18:00-05:00,131.7949981689453,131.84849548339844,131.5800018310547,131.66000366210938,356512
439,439.0,439.0,2024-12-19 10:19:00-05:00,131.6649932861328,131.8300018310547,131.6020965576172,131.75990295410156,306676
440,440.0,440.0,2024-12-19 10:20:00-05:00,131.6999969482422,131.83999633789062,131.45289611816406,131.47000122070312,548967
441,441.0,441.0,2024-12-19 10:21:00-05:00,131.47500610351562,131.52000427246094,131.41000366210938,131.48500061035156,84464
442,442.0,442.0,2024-12-19 10:22:00-05:00,131.19000244140625,131.19000244140625,130.91009521484375,130.9499969482422,1025825
443,443.0,443.0,2024-12-19 10:23:00-05:00,130.9550018310547,131.05999755859375,130.83099365234375,130.96499633789062,476701
444,444.0,444.0,2024-12-19 10:24:00-05:00,130.94009399414062,131.05999755859375,130.8800048828125,130.9680938720703,403946
445,445.0,445.0,2024-12-19 10:25:00-05:00,130.97799682617188,131.32989501953125,130.8800048828125,131.3000030517578,498298
446,446.0,446.0,2024-12-19 10:26:00-05:00,131.30999755859375,131.39999389648438,131.02000427246094,131.07000732421875,435328
447,447.0,447.0,2024-12-19 10:27:00-05:00,131.05999755859375,131.1999969482422,130.8300018310547,130.83999633789062,516482
448,448.0,448.0,2024-12-19 10:28:00-05:00,130.83999633789062,130.85000610351562,130.44000244140625,130.47500610351562,814896
449,449.0,449.0,2024-12-19 10:29:00-05:00,130.49000549316406,130.55999755859375,130.22000122070312,130.22000122070312,629805
450,450.0,450.0,2024-12-19 10:30:00-05:00,130.22000122070312,130.4499969482422,130.1199951171875,130.22999572753906,625400
451,451.0,451.0,2024-12-19 10:31:00-05:00,130.22000122070312,130.2899932861328,129.89999389648438,130.0,848356
452,452.0,452.0,2024-12-19 10:32:00-05:00,130.01499938964844,130.25990295410156,129.8000030517578,130.23519897460938,867494
453,453.0,453.0,2024-12-19 10:33:00-05:00,130.22999572753906,130.3000030517578,129.86000061035156,129.89999389648438,503172
454,454.0,454.0,2024-12-19 10:34:00-05:00,129.88999938964844,129.94000244140625,129.5500030517578,129.6999969482422,1064742
455,455.0,455.0,2024-12-19 10:35:00-05:00,129.6999969482422,130.05990600585938,129.69000244140625,129.80020141601562,577227
456,456.0,456.0,2024-12-19 10:36:00-05:00,129.80999755859375,130.05999755859375,129.5655975341797,129.97000122070312,544809
457,457.0,457.0,2024-12-19 10:37:00-05:00,129.99000549316406,130.3000030517578,129.97950744628906,130.27999877929688,577253
458,458.0,458.0,2024-12-19 10:38:00-05:00,130.3000030517578,130.5500030517578,130.27999877929688,130.35000610351562,647054
459,459.0,459.0,2024-12-19 10:39:00-05:00,130.33999633789062,130.5,130.2100067138672,130.27000427246094,522029
460,460.0,460.0,2024-12-19 10:40:00-05:00,130.26210021972656,130.63999938964844,130.10000610351562,130.57000732421875,519804
461,461.0,461.0,2024-12-19 10:41:00-05:00,130.5749969482422,130.60989379882812,130.20799255371094,130.27999877929688,297303
462,462.0,462.0,2024-12-19 10:42:00-05:00,130.27749633789062,130.9199981689453,130.27169799804688,130.9149932861328,492956
463,463.0,463.0,2024-12-19 10:43:00-05:00,130.88999938964844,131.16000366210938,130.83999633789062,130.99000549316406,2748898
464,464.0,464.0,2024-12-19 10:44:00-05:00,130.9636993408203,131.28500366210938,130.9636993408203,131.17010498046875,542722
465,465.0,465.0,2024-12-19 10:45:00-05:00,131.1699981689453,131.49000549316406,131.14190673828125,131.4499969482422,588651
466,466.0,466.0,2024-12-19 10:46:00-05:00,131.44000244140625,131.5,131.1199951171875,131.24000549316406,571650
467,467.0,467.0,2024-12-19 10:47:00-05:00,131.2375946044922,131.25,131.07000732421875,131.1999969482422,302744
468,468.0,468.0,2024-12-19 10:48:00-05:00,131.1999969482422,131.3498992919922,131.17999267578125,131.29010009765625,357592
469,469.0,469.0,2024-12-19 10:49:00-05:00,131.3000030517578,131.66000366210938,131.25999450683594,131.6300048828125,524471
470,470.0,470.0,2024-12-19 10:50:00-05:00,131.63499450683594,131.91000366210938,131.50999450683594,131.8699951171875,678626
471,471.0,471.0,2024-12-19 10:51:00-05:00,131.86000061035156,131.9499969482422,131.5,131.5500030517578,590894
472,472.0,472.0,2024-12-19 10:52:00-05:00,131.5500030517578,131.69000244140625,131.4199981689453,131.6300048828125,367613
473,473.0,473.0,2024-12-19 10:53:00-05:00,131.639892578125,131.78990173339844,131.5399932861328,131.69000244140625,410343
474,474.0,474.0,2024-12-19 10:54:00-05:00,131.67100524902344,131.83999633789062,131.460205078125,131.58999633789062,403022
475,475.0,475.0,2024-12-19 10:55:00-05:00,131.61000061035156,131.7899932861328,131.55999755859375,131.64999389648438,354709
476,476.0,476.0,2024-12-19 10:56:00-05:00,131.64999389648438,131.6562957763672,131.3632049560547,131.52699279785156,408131
477,477.0,477.0,2024-12-19 10:57:00-05:00,131.52000427246094,131.52000427246094,131.1999969482422,131.4499969482422,403635
478,478.0,478.0,2024-12-19 10:58:00-05:00,131.4499969482422,131.74000549316406,131.39999389648438,131.69000244140625,386200
479,479.0,479.0,2024-12-19 10:59:00-05:00,131.6699981689453,131.72999572753906,131.572998046875,131.6199951171875,243148
480,480.0,480.0,2024-12-19 11:00:00-05:00,131.58999633789062,131.6999969482422,131.47039794921875,131.69000244140625,271003
481,481.0,481.0,2024-12-19 11:01:00-05:00,131.69000244140625,131.77999877929688,131.3800048828125,131.4499969482422,416370
482,482.0,482.0,2024-12-19 11:02:00-05:00,131.44850158691406,131.47000122070312,131.35000610351562,131.39999389648438,290320
483,483.0,483.0,2024-12-19 11:03:00-05:00,131.38270568847656,131.5399932861328,131.36000061035156,131.36000061035156,224145
484,484.0,484.0,2024-12-19 11:04:00-05:00,131.3656005859375,131.375,131.13999938964844,131.20089721679688,337384
485,485.0,485.0,2024-12-19 11:05:00-05:00,131.1999969482422,131.38499450683594,131.17999267578125,131.25,292092
486,486.0,486.0,2024-12-19 11:06:00-05:00,131.25,131.33050537109375,131.1123046875,131.33050537109375,290677
487,487.0,487.0,2024-12-19 11:07:00-05:00,131.33999633789062,131.42999267578125,131.10000610351562,131.1199951171875,268220
488,488.0,488.0,2024-12-19 11:08:00-05:00,,,,,0
489,489.0,489.0,2024-12-19 11:09:00-05:00,130.82000732421875,130.97000122070312,130.80140686035156,130.96339416503906,1026379
490,490.0,490.0,2024-12-19 11:10:00-05:00,130.97000122070312,131.05999755859375,130.86000061035156,130.8800048828125,357021
491,491.0,491.0,2024-12-19 11:11:00-05:00,130.875,131.08990478515625,130.82000732421875,131.0500030517578,366124
492,492.0,492.0,2024-12-19 11:12:00-05:00,131.0399932861328,131.32000732421875,131.0399932861328,131.1999969482422,479047
493,493.0,493.0,2024-12-19 11:13:00-05:00,131.19000244140625,131.44000244140625,131.17999267578125,131.4051971435547,418418
494,494.0,494.0,2024-12-19 11:14:00-05:00,131.38999938964844,131.42999267578125,131.24000549316406,131.39950561523438,325248
495,495.0,495.0,2024-12-19 11:15:00-05:00,131.40989685058594,131.72999572753906,131.3699951171875,131.6199951171875,608106
496,496.0,496.0,2024-12-19 11:16:00-05:00,131.6199951171875,131.72999572753906,131.5,131.68690490722656,329247
497,497.0,497.0,2024-12-19 11:17:00-05:00,131.70010375976562,131.8699951171875,131.70010375976562,131.8260040283203,543426
498,498.0,498.0,2024-12-19 11:18:00-05:00,131.81500244140625,132.03750610351562,131.75,131.91000366210938,844938
499,499.0,499.0,2024-12-19 11:19:00-05:00,131.89999389648438,132.1699981689453,131.88999938964844,132.00999450683594,619166
500,500.0,500.0,2024-12-19 11:20:00-05:00,132.00999450683594,132.4600067138672,131.99000549316406,132.38999938964844,807036
501,501.0,501.0,2024-12-19 11:21:00-05:00,132.39959716796875,132.6199951171875,132.31019592285156,132.4499969482422,764783
502,502.0,502.0,2024-12-19 11:22:00-05:00,132.4250030517578,132.75,132.4199981689453,132.74989318847656,532821
503,503.0,503.0,2024-12-19 11:23:00-05:00,132.7449951171875,133.14999389648438,132.7427978515625,133.0601043701172,1321331
504,504.0,504.0,2024-12-19 11:24:00-05:00,133.06919860839844,133.1199951171875,132.85000610351562,132.92999267578125,572137
505,505.0,505.0,2024-12-19 11:25:00-05:00,132.91000366210938,133.0800018310547,132.75,133.07000732421875,611690
506,506.0,506.0,2024-12-19 11:26:00-05:00,133.05499267578125,133.44000244140625,133.05499267578125,133.31500244140625,980815
507,507.0,507.0,2024-12-19 11:27:00-05:00,133.32000732421875,133.36399841308594,133.02000427246094,133.18310546875,599037
508,508.0,508.0,2024-12-19 11:28:00-05:00,133.17999267578125,133.24000549316406,132.89999389648438,133.0106964111328,549029
509,509.0,509.0,2024-12-19 11:29:00-05:00,133.0399932861328,133.1999969482422,132.85000610351562,133.14990234375,577102
510,510.0,510.0,2024-12-19 11:30:00-05:00,133.1199951171875,133.3699951171875,132.97000122070312,133.34979248046875,675909
511,511.0,511.0,2024-12-19 11:31:00-05:00,133.34930419921875,133.57000732421875,133.25,133.5500030517578,713513
512,512.0,512.0,2024-12-19 11:32:00-05:00,133.5500030517578,133.75,133.3699951171875,133.66000366210938,830073
513,513.0,513.0,2024-12-19 11:33:00-05:00,133.64999389648438,133.65499877929688,133.2899932861328,133.32000732421875,690499
514,514.0,514.0,2024-12-19 11:34:00-05:00,133.33990478515625,133.36000061035156,133.1199951171875,133.1822052001953,455136
515,515.0,515.0,2024-12-19 11:35:00-05:00,133.19000244140625,133.22000122070312,133.0301055908203,133.19000244140625,443389
516,516.0,516.0,2024-12-19 11:36:00-05:00,133.20469665527344,133.50999450683594,133.16000366210938,133.48080444335938,668751
517,517.0,517.0,2024-12-19 11:37:00-05:00,133.47000122070312,133.80990600585938,133.4698028564453,133.75999450683594,620331
518,518.0,518.0,2024-12-19 11:38:00-05:00,133.75,133.88999938964844,133.6699981689453,133.82119750976562,491899
519,519.0,519.0,2024-12-19 11:39:00-05:00,133.8249969482422,134.02999877929688,133.8000030517578,133.9300994873047,966785
520,520.0,520.0,2024-12-19 11:40:00-05:00,133.93499755859375,133.93499755859375,133.56190490722656,133.61000061035156,529883
521,521.0,521.0,2024-12-19 11:41:00-05:00,133.58999633789062,133.5998992919922,133.32000732421875,133.4600067138672,476329
522,522.0,522.0,2024-12-19 11:42:00-05:00,133.42999267578125,133.52000427246094,133.35000610351562,133.4600067138672,281464
523,523.0,523.0,2024-12-19 11:43:00-05:00,133.4600067138672,133.5500030517578,133.34230041503906,133.47000122070312,386397
524,524.0,524.0,2024-12-19 11:44:00-05:00,133.46400451660156,133.50999450683594,133.25,133.2740020751953,308295
525,525.0,525.0,2024-12-19 11:45:00-05:00,133.25999450683594,133.27999877929688,133.0511016845703,133.1300048828125,407034
526,526.0,526.0,2024-12-19 11:46:00-05:00,133.1298065185547,133.27999877929688,133.08999633789062,133.2509002685547,331074
527,527.0,527.0,2024-12-19 11:47:00-05:00,133.25999450683594,133.3300018310547,133.05999755859375,133.20989990234375,291117
528,528.0,528.0,2024-12-19 11:48:00-05:00,133.22000122070312,133.2899932861328,132.97999572753906,132.98500061035156,375671
529,529.0,529.0,2024-12-19 11:49:00-05:00,132.9801025390625,133.0800018310547,132.91000366210938,133.0135040283203,441473
530,530.0,530.0,2024-12-19 11:50:00-05:00,133.02000427246094,133.07000732421875,132.86000061035156,132.860107421875,307278
531,531.0,531.0,2024-12-19 11:51:00-05:00,132.8582000732422,132.9550018310547,132.8300018310547,132.92999267578125,245996
532,532.0,532.0,2024-12-19 11:52:00-05:00,132.9199981689453,133.05999755859375,132.83999633789062,133.02830505371094,284998
533,533.0,533.0,2024-12-19 11:53:00-05:00,133.02499389648438,133.02999877929688,132.7100067138672,132.8699951171875,436110
534,534.0,534.0,2024-12-19 11:54:00-05:00,132.86000061035156,133.02999877929688,132.77999877929688,132.99989318847656,300405
535,535.0,535.0,2024-12-19 11:55:00-05:00,133.0,133.30999755859375,132.99000549316406,133.3072052001953,481249
536,536.0,536.0,2024-12-19 11:56:00-05:00,133.32000732421875,133.5050048828125,133.1999969482422,133.44500732421875,478121
537,537.0,537.0,2024-12-19 11:57:00-05:00,133.44000244140625,133.44000244140625,133.10000610351562,133.101806640625,354603
538,538.0,538.0,2024-12-19 11:58:00-05:00,133.10009765625,133.11000061035156,132.94000244140625,132.98500061035156,288515
539,539.0,539.0,2024-12-19 11:59:00-05:00,132.97970581054688,133.08999633789062,132.97000122070312,133.0500030517578,194251
540,540.0,540.0,2024-12-19 12:00:00-05:00,133.0500030517578,133.08999633789062,132.91099548339844,133.0200958251953,200252
541,541.0,541.0,2024-12-19 12:01:00-05:00,133.02000427246094,133.17999267578125,132.88499450683594,132.89999389648438,261275
542,542.0,542.0,2024-12-19 12:02:00-05:00,132.89010620117188,133.0800018310547,132.86000061035156,132.9199981689453,181670
543,543.0,543.0,2024-12-19 12:03:00-05:00,132.92999267578125,132.9698944091797,132.75999450683594,132.82009887695312,271832
544,544.0,544.0,2024-12-19 12:04:00-05:00,132.83999633789062,133.02999877929688,132.83999633789062,132.9698944091797,210101
545,545.0,545.0,2024-12-19 12:05:00-05:00,132.99000549316406,133.06500244140625,132.88999938964844,132.88999938964844,170590
546,546.0,546.0,2024-12-19 12:06:00-05:00,132.89999389648438,133.1699981689453,132.8699951171875,133.1199951171875,250556
547,547.0,547.0,2024-12-19 12:07:00-05:00,133.1199951171875,133.16000366210938,132.9199981689453,132.9250030517578,258540
548,548.0,548.0,2024-12-19 12:08:00-05:00,132.93960571289062,133.0,132.7700958251953,132.86000061035156,291862
549,549.0,549.0,2024-12-19 12:09:00-05:00,132.85299682617188,132.9499969482422,132.80999755859375,132.8699951171875,159000
550,550.0,550.0,2024-12-19 12:10:00-05:00,132.86500549316406,132.89999389648438,132.60000610351562,132.7449951171875,387572
551,551.0,551.0,2024-12-19 12:11:00-05:00,132.72999572753906,132.86000061035156,132.62010192871094,132.6562042236328,268776
552,552.0,552.0,2024-12-19 12:12:00-05:00,132.6699981689453,132.72470092773438,132.5749969482422,132.60330200195312,275943
553,553.0,553.0,2024-12-19 12:13:00-05:00,132.60000610351562,132.6199951171875,132.42010498046875,132.42010498046875,403361
554,554.0,554.0,2024-12-19 12:14:00-05:00,132.42999267578125,132.5500030517578,132.39999389648438,132.41000366210938,275128
555,555.0,555.0,2024-12-19 12:15:00-05:00,132.42999267578125,132.5500030517578,132.42999267578125,132.5,254294
556,556.0,556.0,2024-12-19 12:16:00-05:00,132.5,132.52999877929688,132.36199951171875,132.4600067138672,246545
557,557.0,557.0,2024-12-19 12:17:00-05:00,132.4600067138672,132.5,132.35009765625,132.37399291992188,295890
558,558.0,558.0,2024-12-19 12:18:00-05:00,132.375,132.4600067138672,132.32090759277344,132.4199981689453,219455
559,559.0,559.0,2024-12-19 12:19:00-05:00,132.44000244140625,132.4674072265625,132.21499633789062,132.24000549316406,315671
560,560.0,560.0,2024-12-19 12:20:00-05:00,132.24000549316406,132.3498992919922,132.18479919433594,132.2899932861328,238447
561,561.0,561.0,2024-12-19 12:21:00-05:00,132.3000030517578,132.30999755859375,132.13999938964844,132.1699981689453,262753
562,562.0,562.0,2024-12-19 12:22:00-05:00,132.17010498046875,132.1999969482422,131.97999572753906,132.07009887695312,525578
563,563.0,563.0,2024-12-19 12:23:00-05:00,132.0800018310547,132.24209594726562,132.07000732421875,132.22000122070312,334796
564,564.0,564.0,2024-12-19 12:24:00-05:00,132.22000122070312,132.27999877929688,132.1199951171875,132.27499389648438,301903
565,565.0,565.0,2024-12-19 12:25:00-05:00,132.27499389648438,132.27999877929688,132.0301055908203,132.13059997558594,290605
566,566.0,566.0,2024-12-19 12:26:00-05:00,132.13999938964844,132.14999389648438,132.0,132.00999450683594,227874
567,567.0,567.0,2024-12-19 12:27:00-05:00,132.0,132.16000366210938,131.91000366210938,131.9149932861328,383174
568,568.0,568.0,2024-12-19 12:28:00-05:00,131.91009521484375,131.9149932861328,131.47000122070312,131.49000549316406,718162
569,569.0,569.0,2024-12-19 12:29:00-05:00,131.48489379882812,131.74000549316406,131.4499969482422,131.61729431152344,504693
570,570.0,570.0,2024-12-19 12:30:00-05:00,131.60499572753906,131.8397979736328,131.58999633789062,131.66000366210938,445981
571,571.0,571.0,2024-12-19 12:31:00-05:00,131.69500732421875,131.83999633789062,131.69500732421875,131.74000549316406,284651
572,572.0,572.0,2024-12-19 12:32:00-05:00,131.75,131.77999877929688,131.58999633789062,131.75,270216
573,573.0,573.0,2024-12-19 12:33:00-05:00,131.7899932861328,131.9949951171875,131.7899932861328,131.96009826660156,473553
574,574.0,574.0,2024-12-19 12:34:00-05:00,131.96949768066406,132.0500030517578,131.8800048828125,132.0500030517578,513524
575,575.0,575.0,2024-12-19 12:35:00-05:00,132.0500030517578,132.14830017089844,131.99000549316406,132.10910034179688,346352
576,576.0,576.0,2024-12-19 12:36:00-05:00,132.10989379882812,132.22999572753906,132.07000732421875,132.13099670410156,341036
577,577.0,577.0,2024-12-19 12:37:00-05:00,132.1300048828125,132.1300048828125,131.92999267578125,131.9346923828125,288591
578,578.0,578.0,2024-12-19 12:38:00-05:00,131.94329833984375,132.01820373535156,131.74440002441406,131.82000732421875,352856
579,579.0,579.0,2024-12-19 12:39:00-05:00,131.84500122070312,132.16000366210938,131.8300018310547,132.09500122070312,365066
580,580.0,580.0,2024-12-19 12:40:00-05:00,132.09609985351562,132.22999572753906,131.94009399414062,131.97000122070312,413533
581,581.0,581.0,2024-12-19 12:41:00-05:00,131.95799255371094,132.02999877929688,131.80999755859375,131.86000061035156,275425
582,582.0,582.0,2024-12-19 12:42:00-05:00,131.86000061035156,131.9600067138672,131.7100067138672,131.94000244140625,261238
583,583.0,583.0,2024-12-19 12:43:00-05:00,131.9499969482422,132.1699981689453,131.94580078125,132.1300048828125,332214
584,584.0,584.0,2024-12-19 12:44:00-05:00,132.1300048828125,132.13999938964844,131.97000122070312,132.0500030517578,192649
585,585.0,585.0,2024-12-19 12:45:00-05:00,132.0399932861328,132.22000122070312,132.00050354003906,132.19000244140625,297446
586,586.0,586.0,2024-12-19 12:46:00-05:00,132.18089294433594,132.52000427246094,132.14999389648438,132.4949951171875,411768
587,587.0,587.0,2024-12-19 12:47:00-05:00,132.4949951171875,132.58999633789062,132.3000030517578,132.38999938964844,395066
588,588.0,588.0,2024-12-19 12:48:00-05:00,132.39520263671875,132.4600067138672,132.27000427246094,132.39500427246094,381041
589,589.0,589.0,2024-12-19 12:49:00-05:00,132.39500427246094,132.57000732421875,132.3101043701172,132.3300018310547,395898
590,590.0,590.0,2024-12-19 12:50:00-05:00,132.3300018310547,132.33799743652344,131.99000549316406,132.05859375,369236
591,591.0,591.0,2024-12-19 12:51:00-05:00,132.0500030517578,132.0800018310547,131.77999877929688,131.8347930908203,353474
592,592.0,592.0,2024-12-19 12:52:00-05:00,131.8350067138672,131.8699951171875,131.55999755859375,131.66090393066406,386295
593,593.0,593.0,2024-12-19 12:53:00-05:00,131.67849731445312,131.8260040283203,131.6300048828125,131.77000427246094,305657
594,594.0,594.0,2024-12-19 12:54:00-05:00,131.7799072265625,132.05990600585938,131.76499938964844,132.0200958251953,377926
595,595.0,595.0,2024-12-19 12:55:00-05:00,132.0399932861328,132.1999969482422,131.90530395507812,131.9499969482422,396767
596,596.0,596.0,2024-12-19 12:56:00-05:00,131.95199584960938,132.17990112304688,131.8800048828125,132.16990661621094,297331
597,597.0,597.0,2024-12-19 12:57:00-05:00,132.1699981689453,132.3300018310547,132.13999938964844,132.26119995117188,323352
598,598.0,598.0,2024-12-19 12:58:00-05:00,132.2808074951172,132.39999389648438,132.25,132.33999633789062,236483
599,599.0,599.0,2024-12-19 12:59:00-05:00,132.3498992919922,132.47740173339844,132.3000946044922,132.39599609375,253589
600,600.0,600.0,2024-12-19 13:00:00-05:00,132.3800048828125,132.3800048828125,132.1208953857422,132.1208953857422,298723
601,601.0,601.0,2024-12-19 13:01:00-05:00,132.13999938964844,132.19000244140625,132.02999877929688,132.0800018310547,258522
602,602.0,602.0,2024-12-19 13:02:00-05:00,132.05999755859375,132.0625,131.6699981689453,131.6898956298828,453871
603,603.0,603.0,2024-12-19 13:03:00-05:00,131.67999267578125,131.7299041748047,131.552001953125,131.61990356445312,326499
604,604.0,604.0,2024-12-19 13:04:00-05:00,131.61990356445312,131.6699981689453,131.52000427246094,131.66000366210938,352928
605,605.0,605.0,2024-12-19 13:05:00-05:00,131.6699981689453,131.69000244140625,131.52999877929688,131.660400390625,285036
606,606.0,606.0,2024-12-19 13:06:00-05:00,131.67990112304688,131.67990112304688,131.52999877929688,131.5500030517578,200765
607,607.0,607.0,2024-12-19 13:07:00-05:00,131.54600524902344,131.83999633789062,131.54600524902344,131.82000732421875,416857
608,608.0,608.0,2024-12-19 13:08:00-05:00,131.8101043701172,131.92999267578125,131.6800994873047,131.75999450683594,279509
609,609.0,609.0,2024-12-19 13:09:00-05:00,131.75,132.0500030517578,131.74000549316406,131.960205078125,233213
610,610.0,610.0,2024-12-19 13:10:00-05:00,131.97000122070312,132.0800018310547,131.91009521484375,132.0,259797
611,611.0,611.0,2024-12-19 13:11:00-05:00,132.00999450683594,132.22999572753906,132.00999450683594,132.0800018310547,366683
612,612.0,612.0,2024-12-19 13:12:00-05:00,132.07359313964844,132.11000061035156,131.9600067138672,131.9862060546875,207768
613,613.0,613.0,2024-12-19 13:13:00-05:00,131.97999572753906,132.0399932861328,131.8300018310547,131.85000610351562,286509
614,614.0,614.0,2024-12-19 13:14:00-05:00,131.86929321289062,132.0500030517578,131.84010314941406,131.97999572753906,220611
615,615.0,615.0,2024-12-19 13:15:00-05:00,131.99859619140625,132.0,131.8000030517578,131.82479858398438,235321
616,616.0,616.0,2024-12-19 13:16:00-05:00,131.82000732421875,132.1699981689453,131.8009033203125,132.08999633789062,354059
617,617.0,617.0,2024-12-19 13:17:00-05:00,132.10000610351562,132.10000610351562,131.75,131.77020263671875,315464
618,618.0,618.0,2024-12-19 13:18:00-05:00,131.76499938964844,131.84829711914062,131.66000366210938,131.82000732421875,256604
619,619.0,619.0,2024-12-19 13:19:00-05:00,131.82000732421875,131.88999938964844,131.72000122070312,131.8000030517578,175990
620,620.0,620.0,2024-12-19 13:20:00-05:00,131.77999877929688,131.89999389648438,131.6699981689453,131.82000732421875,234976
621,621.0,621.0,2024-12-19 13:21:00-05:00,131.80360412597656,131.82000732421875,131.6999969482422,131.72000122070312,186428
622,622.0,622.0,2024-12-19 13:22:00-05:00,131.73089599609375,131.74000549316406,131.5601043701172,131.60000610351562,293605
623,623.0,623.0,2024-12-19 13:23:00-05:00,131.60000610351562,131.7799072265625,131.52000427246094,131.75,262866
624,624.0,624.0,2024-12-19 13:24:00-05:00,131.75990295410156,131.85000610351562,131.6302032470703,131.6699981689453,195207
625,625.0,625.0,2024-12-19 13:25:00-05:00,131.67999267578125,131.8300018310547,131.62049865722656,131.78990173339844,172854
626,626.0,626.0,2024-12-19 13:26:00-05:00,131.77999877929688,131.9199981689453,131.75160217285156,131.8553009033203,256760
