Date,Open_HYG,High_HYG,Low_HYG,Close_HYG,Volume_HYG
2024-12-18 11:00:00-05:00,78.97000122070312,78.9800033569336,78.97000122070312,78.9749984741211,178489
2024-12-18 11:01:00-05:00,78.97570037841797,78.9800033569336,78.97000122070312,78.9749984741211,11847
2024-12-18 11:02:00-05:00,78.9749984741211,78.9800033569336,78.97000122070312,78.97000122070312,15294
2024-12-18 11:03:00-05:00,78.97000122070312,78.9800033569336,78.97000122070312,78.9749984741211,50804
2024-12-18 11:04:00-05:00,78.9749984741211,78.9800033569336,78.97000122070312,78.97000122070312,87464
2024-12-18 11:05:00-05:00,78.97000122070312,78.97000122070312,78.95999908447266,78.96499633789062,79015
2024-12-18 11:06:00-05:00,78.96499633789062,78.96499633789062,78.96499633789062,78.96499633789062,61000
2024-12-18 11:07:00-05:00,78.96499633789062,78.96499633789062,78.95999908447266,78.96499633789062,56278
2024-12-18 11:08:00-05:00,78.95999908447266,78.96499633789062,78.95500183105469,78.95500183105469,63596
2024-12-18 11:09:00-05:00,78.95500183105469,78.95500183105469,78.94999694824219,78.95500183105469,0
2024-12-18 11:10:00-05:00,78.95989990234375,78.95989990234375,78.94999694824219,78.94999694824219,393405
2024-12-18 11:11:00-05:00,78.95999908447266,78.95999908447266,78.94999694824219,78.95800018310547,171879
2024-12-18 11:12:00-05:00,78.94999694824219,78.95010375976562,78.94000244140625,78.94499969482422,56932
2024-12-18 11:13:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,54445
2024-12-18 11:14:00-05:00,78.94499969482422,78.95999908447266,78.94499969482422,78.94999694824219,158084
2024-12-18 11:15:00-05:00,78.94999694824219,78.95500183105469,78.94000244140625,78.94499969482422,61140
2024-12-18 11:16:00-05:00,78.94499969482422,78.94499969482422,78.94000244140625,78.94499969482422,29802
2024-12-18 11:17:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,102973
2024-12-18 11:18:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,99693
2024-12-18 11:19:00-05:00,78.94999694824219,78.94999694824219,78.94000244140625,78.94499969482422,121800
2024-12-18 11:20:00-05:00,78.94999694824219,78.95999908447266,78.94999694824219,78.95500183105469,71100
2024-12-18 11:21:00-05:00,78.94999694824219,78.95999908447266,78.94999694824219,78.94999694824219,58299
2024-12-18 11:22:00-05:00,78.94999694824219,78.95500183105469,78.94999694824219,78.94999694824219,73838
2024-12-18 11:23:00-05:00,78.94999694824219,78.94999694824219,78.94000244140625,78.94499969482422,208174
2024-12-18 11:24:00-05:00,78.94499969482422,78.94999694824219,78.94499969482422,78.94499969482422,43909
2024-12-18 11:25:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,256217
2024-12-18 11:26:00-05:00,78.94499969482422,78.95999908447266,78.94000244140625,78.95500183105469,725893
2024-12-18 11:27:00-05:00,78.95500183105469,78.95500183105469,78.94499969482422,78.94499969482422,124141
2024-12-18 11:28:00-05:00,78.94499969482422,78.95999908447266,78.94499969482422,78.94999694824219,188516
2024-12-18 11:29:00-05:00,78.95500183105469,78.97000122070312,78.94999694824219,78.9656982421875,48632
2024-12-18 11:30:00-05:00,78.96499633789062,78.96499633789062,78.94999694824219,78.95500183105469,35560
2024-12-18 11:31:00-05:00,78.95500183105469,78.95999908447266,78.94999694824219,78.94999694824219,155633
2024-12-18 11:32:00-05:00,78.94999694824219,78.95999908447266,78.94999694824219,78.94999694824219,165849
2024-12-18 11:33:00-05:00,78.94999694824219,78.95500183105469,78.94999694824219,78.94999694824219,19021
2024-12-18 11:34:00-05:00,78.94999694824219,78.94999694824219,78.94000244140625,78.94499969482422,73029
2024-12-18 11:35:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,70040
2024-12-18 11:36:00-05:00,78.94499969482422,78.94499969482422,78.94000244140625,78.94000244140625,91716
2024-12-18 11:37:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,174572
2024-12-18 11:38:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,42258
2024-12-18 11:39:00-05:00,78.94499969482422,78.94580078125,78.94000244140625,78.94000244140625,17733
2024-12-18 11:40:00-05:00,78.94499969482422,78.94499969482422,78.93000030517578,78.93499755859375,134476
2024-12-18 11:41:00-05:00,78.93499755859375,78.94000244140625,78.93000030517578,78.93499755859375,42132
2024-12-18 11:42:00-05:00,78.93499755859375,78.93560028076172,78.91999816894531,78.92500305175781,104047
2024-12-18 11:43:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,27321
2024-12-18 11:44:00-05:00,78.92500305175781,78.92500305175781,78.91999816894531,78.91999816894531,42215
2024-12-18 11:45:00-05:00,78.92500305175781,78.92990112304688,78.91999816894531,78.92500305175781,37007
2024-12-18 11:46:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.93000030517578,222792
2024-12-18 11:47:00-05:00,78.92500305175781,78.92539978027344,78.91999816894531,78.92500305175781,22347
2024-12-18 11:48:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.91999816894531,45246
2024-12-18 11:49:00-05:00,78.91999816894531,78.93000030517578,78.91000366210938,78.91500091552734,394583
2024-12-18 11:50:00-05:00,78.91500091552734,78.91999816894531,78.91500091552734,78.91999816894531,263032
2024-12-18 11:51:00-05:00,78.91500091552734,78.91999816894531,78.91000366210938,78.91500091552734,61358
2024-12-18 11:52:00-05:00,78.91500091552734,78.91999816894531,78.91500091552734,78.91999816894531,29827
2024-12-18 11:53:00-05:00,78.91500091552734,78.91999816894531,78.91000366210938,78.91999816894531,21102
2024-12-18 11:54:00-05:00,78.91500091552734,78.91999816894531,78.91000366210938,78.91500091552734,162889
2024-12-18 11:55:00-05:00,78.91500091552734,78.91999816894531,78.91100311279297,78.91500091552734,34003
2024-12-18 11:56:00-05:00,78.91500091552734,78.91999816894531,78.91000366210938,78.91500091552734,197273
2024-12-18 11:57:00-05:00,78.91500091552734,78.91999816894531,78.9000015258789,78.90499877929688,117508
2024-12-18 11:58:00-05:00,78.90499877929688,78.91000366210938,78.9000015258789,78.91000366210938,32385
2024-12-18 11:59:00-05:00,78.90499877929688,78.91000366210938,78.9000015258789,78.9000015258789,58828
2024-12-18 12:00:00-05:00,78.90499877929688,78.91000366210938,78.90139770507812,78.91000366210938,194152
2024-12-18 12:01:00-05:00,78.91500091552734,78.91999816894531,78.91000366210938,78.91500091552734,142659
2024-12-18 12:02:00-05:00,78.91500091552734,78.91999816894531,78.91500091552734,78.91999816894531,166654
2024-12-18 12:03:00-05:00,78.91999816894531,78.93000030517578,78.91500091552734,78.93000030517578,325012
2024-12-18 12:04:00-05:00,78.93000030517578,78.94000244140625,78.92500305175781,78.94000244140625,64601
2024-12-18 12:05:00-05:00,78.93499755859375,78.94000244140625,78.91999816894531,78.92500305175781,213885
2024-12-18 12:06:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,17555
2024-12-18 12:07:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.93000030517578,23059
2024-12-18 12:08:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,69575
2024-12-18 12:09:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,23021
2024-12-18 12:10:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.93000030517578,24520
2024-12-18 12:11:00-05:00,78.91999816894531,78.93000030517578,78.91999816894531,78.92500305175781,42316
2024-12-18 12:12:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,51560
2024-12-18 12:13:00-05:00,78.91999816894531,78.93000030517578,78.91999816894531,78.92500305175781,201451
2024-12-18 12:14:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,123767
2024-12-18 12:15:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,22684
2024-12-18 12:16:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,42406
2024-12-18 12:17:00-05:00,78.92500305175781,78.93000030517578,78.92479705810547,78.92500305175781,34034
2024-12-18 12:18:00-05:00,78.93000030517578,78.94000244140625,78.92500305175781,78.93000030517578,106982
2024-12-18 12:19:00-05:00,78.93499755859375,78.94000244140625,78.93000030517578,78.94000244140625,33222
2024-12-18 12:20:00-05:00,78.94000244140625,78.94000244140625,78.93499755859375,78.94000244140625,18898
2024-12-18 12:21:00-05:00,78.93499755859375,78.94999694824219,78.93499755859375,78.94499969482422,51710
2024-12-18 12:22:00-05:00,78.94499969482422,78.95999908447266,78.94000244140625,78.95500183105469,506541
2024-12-18 12:23:00-05:00,78.95500183105469,78.95999908447266,78.94999694824219,78.94999694824219,40258
2024-12-18 12:24:00-05:00,78.94999694824219,78.95999908447266,78.94999694824219,78.95999908447266,18361
2024-12-18 12:25:00-05:00,78.94999694824219,78.95999908447266,78.94999694824219,78.94999694824219,198509
2024-12-18 12:26:00-05:00,78.95500183105469,78.9574966430664,78.94999694824219,78.9574966430664,41365
2024-12-18 12:27:00-05:00,78.9574966430664,78.9574966430664,78.94000244140625,78.94499969482422,223041
2024-12-18 12:28:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,184715
2024-12-18 12:29:00-05:00,78.94999694824219,78.94999694824219,78.94000244140625,78.94750213623047,14353
2024-12-18 12:30:00-05:00,78.94499969482422,78.94989776611328,78.93000030517578,78.93000030517578,75884
2024-12-18 12:31:00-05:00,78.93000030517578,78.9375,78.93000030517578,78.9375,26740
2024-12-18 12:32:00-05:00,78.93000030517578,78.9375,78.93000030517578,78.93499755859375,22925
2024-12-18 12:33:00-05:00,78.93000030517578,78.94000244140625,78.93000030517578,78.93000030517578,165012
2024-12-18 12:34:00-05:00,78.93000030517578,78.93990325927734,78.93000030517578,78.93000030517578,165491
2024-12-18 12:35:00-05:00,78.93000030517578,78.94000244140625,78.93000030517578,78.93000030517578,92813
2024-12-18 12:36:00-05:00,78.93000030517578,78.94999694824219,78.93000030517578,78.9375,176006
2024-12-18 12:37:00-05:00,78.93000030517578,78.94000244140625,78.93000030517578,78.94000244140625,177250
2024-12-18 12:38:00-05:00,78.93000030517578,78.94000244140625,78.93000030517578,78.93000030517578,25922
2024-12-18 12:39:00-05:00,78.93000030517578,78.9375,78.92500305175781,78.93000030517578,299666
2024-12-18 12:40:00-05:00,78.93000030517578,78.93499755859375,78.93000030517578,78.93000030517578,54154
2024-12-18 12:41:00-05:00,78.93000030517578,78.93000030517578,78.91999816894531,78.92500305175781,84474
2024-12-18 12:42:00-05:00,78.91999816894531,78.94000244140625,78.91999816894531,78.91999816894531,353252
2024-12-18 12:43:00-05:00,78.91999816894531,78.9375,78.91999816894531,78.93000030517578,161116
2024-12-18 12:44:00-05:00,78.93000030517578,78.9375,78.93000030517578,78.93000030517578,32327
2024-12-18 12:45:00-05:00,78.93000030517578,78.9375,78.93000030517578,78.93000030517578,82568
2024-12-18 12:46:00-05:00,78.93000030517578,78.9375,78.93000030517578,78.93000030517578,29537
2024-12-18 12:47:00-05:00,78.93000030517578,78.94999694824219,78.93000030517578,78.93499755859375,191454
2024-12-18 12:48:00-05:00,78.93499755859375,78.94499969482422,78.93000030517578,78.94000244140625,162639
2024-12-18 12:49:00-05:00,78.94000244140625,78.94499969482422,78.94000244140625,78.94000244140625,12820
2024-12-18 12:50:00-05:00,78.94000244140625,78.94059753417969,78.93000030517578,78.93000030517578,78992
2024-12-18 12:51:00-05:00,78.93000030517578,78.93499755859375,78.93000030517578,78.93000030517578,21081
2024-12-18 12:52:00-05:00,78.93000030517578,78.93499755859375,78.93000030517578,78.93000030517578,45211
2024-12-18 12:53:00-05:00,78.93000030517578,78.93990325927734,78.93000030517578,78.93000030517578,45877
2024-12-18 12:54:00-05:00,78.93000030517578,78.94000244140625,78.93000030517578,78.93000030517578,49399
2024-12-18 12:55:00-05:00,78.93000030517578,78.94000244140625,78.93000030517578,78.93000030517578,30163
2024-12-18 12:56:00-05:00,78.93000030517578,78.93499755859375,78.93000030517578,78.93499755859375,44127
2024-12-18 12:57:00-05:00,78.93000030517578,78.93000030517578,78.91999816894531,78.92500305175781,54095
2024-12-18 12:58:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,61107
2024-12-18 12:59:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,30581
2024-12-18 13:00:00-05:00,78.91999816894531,78.93000030517578,78.91999816894531,78.92500305175781,126741
2024-12-18 13:01:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.91999816894531,29753
2024-12-18 13:02:00-05:00,78.91999816894531,78.93000030517578,78.91999816894531,78.91999816894531,131873
2024-12-18 13:03:00-05:00,78.93000030517578,78.93000030517578,78.91999816894531,78.92500305175781,25306
2024-12-18 13:04:00-05:00,78.92500305175781,78.93000030517578,78.91999816894531,78.92500305175781,53974
2024-12-18 13:05:00-05:00,78.92500305175781,78.94000244140625,78.92500305175781,78.94000244140625,97117
2024-12-18 13:06:00-05:00,78.93499755859375,78.94000244140625,78.93000030517578,78.93499755859375,85866
2024-12-18 13:07:00-05:00,78.94000244140625,78.94000244140625,78.93000030517578,78.93499755859375,94582
2024-12-18 13:08:00-05:00,78.93569946289062,78.94000244140625,78.93499755859375,78.94000244140625,86057
2024-12-18 13:09:00-05:00,78.93499755859375,78.94999694824219,78.93499755859375,78.94499969482422,216622
2024-12-18 13:10:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,78385
2024-12-18 13:11:00-05:00,78.94000244140625,78.94999694824219,78.94000244140625,78.94000244140625,54548
2024-12-18 13:12:00-05:00,78.94499969482422,78.94999694824219,78.94000244140625,78.94499969482422,70240
2024-12-18 13:13:00-05:00,78.94499969482422,78.94999694824219,78.94029998779297,78.94499969482422,60844
2024-12-18 13:14:00-05:00,78.94499969482422,78.94999694824219,78.94499969482422,78.94499969482422,24433
2024-12-18 13:15:00-05:00,78.94499969482422,78.95999908447266,78.94499969482422,78.95500183105469,111344
2024-12-18 13:16:00-05:00,78.95500183105469,78.95999908447266,78.94999694824219,78.95500183105469,36616
2024-12-18 13:17:00-05:00,78.95500183105469,78.95999908447266,78.94999694824219,78.95500183105469,22971
2024-12-18 13:18:00-05:00,78.95500183105469,78.95999908447266,78.94999694824219,78.95500183105469,54510
2024-12-18 13:19:00-05:00,78.95999908447266,78.95999908447266,78.95500183105469,78.95500183105469,26230
2024-12-18 13:20:00-05:00,78.95999908447266,78.9800033569336,78.95500183105469,78.96499633789062,195195
2024-12-18 13:21:00-05:00,78.96499633789062,78.97000122070312,78.95999908447266,78.96499633789062,38888
2024-12-18 13:22:00-05:00,78.96499633789062,78.97000122070312,78.95999908447266,78.96499633789062,18936
2024-12-18 13:23:00-05:00,78.97000122070312,78.97000122070312,78.96499633789062,78.96499633789062,20452
2024-12-18 13:24:00-05:00,78.97000122070312,78.97000122070312,78.95999908447266,78.97000122070312,37542
2024-12-18 13:25:00-05:00,78.96499633789062,78.97000122070312,78.96499633789062,78.96499633789062,11550
2024-12-18 13:26:00-05:00,78.95999908447266,78.96499633789062,78.95999908447266,78.95999908447266,333253
2024-12-18 13:27:00-05:00,78.96499633789062,78.96990203857422,78.95999908447266,78.96499633789062,43085
2024-12-18 13:28:00-05:00,78.95999908447266,78.96499633789062,78.95999908447266,78.95999908447266,33935
2024-12-18 13:29:00-05:00,78.96499633789062,78.96499633789062,78.95999908447266,78.96499633789062,34668
2024-12-18 13:30:00-05:00,78.96499633789062,78.97000122070312,78.95999908447266,78.95999908447266,85324
2024-12-18 13:31:00-05:00,78.97000122070312,78.97000122070312,78.95999908447266,78.97000122070312,25574
2024-12-18 13:32:00-05:00,78.97000122070312,78.9800033569336,78.97000122070312,78.9800033569336,48540
2024-12-18 13:33:00-05:00,78.9749984741211,78.98999786376953,78.9749984741211,78.98500061035156,179288
2024-12-18 13:34:00-05:00,78.98500061035156,78.98999786376953,78.9800033569336,78.98500061035156,46032
2024-12-18 13:35:00-05:00,78.98500061035156,78.98999786376953,78.98500061035156,78.98500061035156,12630
2024-12-18 13:36:00-05:00,78.98500061035156,78.98500061035156,78.97000122070312,78.9749984741211,54106
2024-12-18 13:37:00-05:00,78.9749984741211,78.9749984741211,78.95999908447266,78.95999908447266,41225
2024-12-18 13:38:00-05:00,78.95999908447266,78.96499633789062,78.95999908447266,78.96499633789062,24370
2024-12-18 13:39:00-05:00,78.95999908447266,78.97000122070312,78.95999908447266,78.96499633789062,24221
2024-12-18 13:40:00-05:00,78.96499633789062,78.97000122070312,78.95999908447266,78.96499633789062,26614
2024-12-18 13:41:00-05:00,78.96499633789062,78.97000122070312,78.95999908447266,78.96499633789062,51427
2024-12-18 13:42:00-05:00,78.96499633789062,78.97000122070312,78.95999908447266,78.96499633789062,15254
2024-12-18 13:43:00-05:00,78.96009826660156,78.96749877929688,78.95999908447266,78.95999908447266,40827
2024-12-18 13:44:00-05:00,78.95999908447266,78.95999908447266,78.94999694824219,78.95500183105469,44826
2024-12-18 13:45:00-05:00,78.94999694824219,78.95999908447266,78.94999694824219,78.95500183105469,43245
2024-12-18 13:46:00-05:00,78.94999694824219,78.95500183105469,78.94999694824219,78.94999694824219,23060
2024-12-18 13:47:00-05:00,78.95099639892578,78.95999908447266,78.94999694824219,78.95500183105469,44667
2024-12-18 13:48:00-05:00,78.95500183105469,78.97000122070312,78.94999694824219,78.96499633789062,199425
2024-12-18 13:49:00-05:00,78.96499633789062,78.97000122070312,78.95999908447266,78.96499633789062,49468
2024-12-18 13:50:00-05:00,78.96499633789062,78.97000122070312,78.95999908447266,78.97000122070312,270017
2024-12-18 13:51:00-05:00,78.97000122070312,78.9800033569336,78.97000122070312,78.9749984741211,102458
2024-12-18 13:52:00-05:00,78.9800033569336,78.9800033569336,78.97000122070312,78.9800033569336,65096
2024-12-18 13:53:00-05:00,78.9749984741211,78.98539733886719,78.97000122070312,78.98500061035156,94786
2024-12-18 13:54:00-05:00,78.98500061035156,78.98999786376953,78.9800033569336,78.98500061035156,155067
2024-12-18 13:55:00-05:00,78.9800033569336,78.98999786376953,78.9800033569336,78.98500061035156,84447
2024-12-18 13:56:00-05:00,78.98500061035156,78.98500061035156,78.9800033569336,78.9800033569336,44061
2024-12-18 13:57:00-05:00,78.9800033569336,78.98999786376953,78.9800033569336,78.98999786376953,29373
2024-12-18 13:58:00-05:00,78.98500061035156,78.98500061035156,78.98500061035156,78.98500061035156,210557
2024-12-18 13:59:00-05:00,78.98500061035156,78.98999786376953,78.9800033569336,78.9800033569336,197819
2024-12-18 14:00:00-05:00,78.9800033569336,78.9800033569336,78.86000061035156,78.88999938964844,314022
