Date,Open_FRGT,High_FRGT,Low_FRGT,Close_FRGT,Volume_FRGT
2024-12-19 12:07:00-05:00,,,,,0
2024-12-19 12:08:00-05:00,,,,,0
2024-12-19 12:09:00-05:00,1.590000033378601,1.5901000499725342,1.590000033378601,1.5901000499725342,501
2024-12-19 12:10:00-05:00,,,,,0
2024-12-19 12:11:00-05:00,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,452
2024-12-19 12:12:00-05:00,,,,,0
2024-12-19 12:13:00-05:00,,,,,0
2024-12-19 12:14:00-05:00,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,700
2024-12-19 12:15:00-05:00,1.6139999628067017,1.6139999628067017,1.6139999628067017,1.6139999628067017,2189
2024-12-19 12:16:00-05:00,1.6100000143051147,1.6358000040054321,1.6100000143051147,1.6358000040054321,9324
2024-12-19 12:17:00-05:00,1.6200000047683716,1.6438000202178955,1.6200000047683716,1.6438000202178955,2243
2024-12-19 12:18:00-05:00,,,,,0
2024-12-19 12:19:00-05:00,1.649999976158142,1.649999976158142,1.6399999856948853,1.6399999856948853,6130
2024-12-19 12:20:00-05:00,,,,,0
2024-12-19 12:21:00-05:00,,,,,0
2024-12-19 12:22:00-05:00,,,,,0
2024-12-19 12:23:00-05:00,,,,,0
2024-12-19 12:24:00-05:00,,,,,0
2024-12-19 12:25:00-05:00,,,,,0
2024-12-19 12:26:00-05:00,,,,,0
2024-12-19 12:27:00-05:00,,,,,0
2024-12-19 12:28:00-05:00,,,,,0
2024-12-19 12:29:00-05:00,,,,,0
2024-12-19 12:30:00-05:00,,,,,0
2024-12-19 12:31:00-05:00,,,,,0
2024-12-19 12:32:00-05:00,,,,,0
2024-12-19 12:33:00-05:00,,,,,0
2024-12-19 12:34:00-05:00,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,763
2024-12-19 12:35:00-05:00,,,,,0
2024-12-19 12:36:00-05:00,,,,,0
2024-12-19 12:37:00-05:00,,,,,0
2024-12-19 12:38:00-05:00,,,,,0
2024-12-19 12:39:00-05:00,,,,,0
2024-12-19 12:40:00-05:00,,,,,0
2024-12-19 12:41:00-05:00,,,,,0
2024-12-19 12:42:00-05:00,,,,,0
2024-12-19 12:43:00-05:00,,,,,0
2024-12-19 12:44:00-05:00,,,,,0
2024-12-19 12:45:00-05:00,,,,,0
2024-12-19 12:46:00-05:00,,,,,0
2024-12-19 12:47:00-05:00,,,,,0
2024-12-19 12:48:00-05:00,,,,,0
2024-12-19 12:49:00-05:00,,,,,0
2024-12-19 12:50:00-05:00,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,234
2024-12-19 12:51:00-05:00,1.659999966621399,1.659999966621399,1.6549999713897705,1.6549999713897705,583
2024-12-19 12:52:00-05:00,,,,,0
2024-12-19 12:53:00-05:00,,,,,0
2024-12-19 12:54:00-05:00,,,,,0
2024-12-19 12:55:00-05:00,,,,,0
2024-12-19 12:56:00-05:00,,,,,0
2024-12-19 12:57:00-05:00,,,,,0
2024-12-19 12:58:00-05:00,,,,,0
2024-12-19 12:59:00-05:00,,,,,0
2024-12-19 13:00:00-05:00,,,,,0
2024-12-19 13:01:00-05:00,,,,,0
2024-12-19 13:02:00-05:00,,,,,0
2024-12-19 13:03:00-05:00,,,,,0
2024-12-19 13:04:00-05:00,,,,,0
2024-12-19 13:05:00-05:00,,,,,0
2024-12-19 13:06:00-05:00,,,,,0
2024-12-19 13:07:00-05:00,,,,,0
2024-12-19 13:08:00-05:00,,,,,0
2024-12-19 13:09:00-05:00,,,,,0
2024-12-19 13:10:00-05:00,,,,,0
2024-12-19 13:11:00-05:00,,,,,0
2024-12-19 13:12:00-05:00,,,,,0
2024-12-19 13:13:00-05:00,,,,,0
2024-12-19 13:14:00-05:00,,,,,0
2024-12-19 13:15:00-05:00,,,,,0
2024-12-19 13:16:00-05:00,,,,,0
2024-12-19 13:17:00-05:00,,,,,0
2024-12-19 13:18:00-05:00,,,,,0
2024-12-19 13:19:00-05:00,,,,,0
2024-12-19 13:20:00-05:00,,,,,0
2024-12-19 13:21:00-05:00,,,,,0
2024-12-19 13:22:00-05:00,1.6145999431610107,1.6145999431610107,1.6145999431610107,1.6145999431610107,244
2024-12-19 13:23:00-05:00,,,,,0
2024-12-19 13:24:00-05:00,,,,,0
2024-12-19 13:25:00-05:00,,,,,0
2024-12-19 13:26:00-05:00,,,,,0
2024-12-19 13:27:00-05:00,,,,,0
2024-12-19 13:28:00-05:00,,,,,0
2024-12-19 13:29:00-05:00,,,,,0
2024-12-19 13:30:00-05:00,,,,,0
2024-12-19 13:31:00-05:00,,,,,0
2024-12-19 13:32:00-05:00,,,,,0
2024-12-19 13:33:00-05:00,,,,,0
2024-12-19 13:34:00-05:00,,,,,0
2024-12-19 13:35:00-05:00,,,,,0
2024-12-19 13:36:00-05:00,,,,,0
2024-12-19 13:37:00-05:00,,,,,0
2024-12-19 13:38:00-05:00,,,,,0
2024-12-19 13:39:00-05:00,,,,,0
2024-12-19 13:40:00-05:00,,,,,0
2024-12-19 13:41:00-05:00,,,,,0
2024-12-19 13:42:00-05:00,,,,,0
2024-12-19 13:43:00-05:00,,,,,0
2024-12-19 13:44:00-05:00,,,,,0
2024-12-19 13:45:00-05:00,1.6440000534057617,1.6440000534057617,1.6100000143051147,1.6100000143051147,3298
2024-12-19 13:46:00-05:00,,,,,0
2024-12-19 13:47:00-05:00,,,,,0
2024-12-19 13:48:00-05:00,,,,,0
2024-12-19 13:49:00-05:00,,,,,0
2024-12-19 13:50:00-05:00,,,,,0
2024-12-19 13:51:00-05:00,,,,,0
2024-12-19 13:52:00-05:00,,,,,0
2024-12-19 13:53:00-05:00,,,,,0
2024-12-19 13:54:00-05:00,,,,,0
2024-12-19 13:55:00-05:00,,,,,0
2024-12-19 13:56:00-05:00,,,,,0
2024-12-19 13:57:00-05:00,,,,,0
2024-12-19 13:58:00-05:00,,,,,0
2024-12-19 13:59:00-05:00,,,,,0
2024-12-19 14:00:00-05:00,,,,,0
2024-12-19 14:01:00-05:00,,,,,0
2024-12-19 14:02:00-05:00,,,,,0
2024-12-19 14:03:00-05:00,,,,,0
2024-12-19 14:04:00-05:00,,,,,0
2024-12-19 14:05:00-05:00,,,,,0
2024-12-19 14:06:00-05:00,,,,,0
2024-12-19 14:07:00-05:00,,,,,0
2024-12-19 14:08:00-05:00,,,,,0
2024-12-19 14:09:00-05:00,,,,,0
2024-12-19 14:10:00-05:00,,,,,0
2024-12-19 14:11:00-05:00,,,,,0
2024-12-19 14:12:00-05:00,,,,,0
2024-12-19 14:13:00-05:00,1.6138999462127686,1.6138999462127686,1.6138999462127686,1.6138999462127686,1000
2024-12-19 14:14:00-05:00,1.6138999462127686,1.6138999462127686,1.6138999462127686,1.6138999462127686,505
2024-12-19 14:15:00-05:00,,,,,0
2024-12-19 14:16:00-05:00,,,,,0
2024-12-19 14:17:00-05:00,,,,,0
2024-12-19 14:18:00-05:00,,,,,0
2024-12-19 14:19:00-05:00,,,,,0
2024-12-19 14:20:00-05:00,,,,,0
2024-12-19 14:21:00-05:00,,,,,0
2024-12-19 14:22:00-05:00,,,,,0
2024-12-19 14:23:00-05:00,,,,,0
2024-12-19 14:24:00-05:00,,,,,0
2024-12-19 14:25:00-05:00,,,,,0
2024-12-19 14:26:00-05:00,,,,,0
2024-12-19 14:27:00-05:00,,,,,0
2024-12-19 14:28:00-05:00,,,,,0
2024-12-19 14:29:00-05:00,,,,,0
2024-12-19 14:30:00-05:00,,,,,0
2024-12-19 14:31:00-05:00,,,,,0
2024-12-19 14:32:00-05:00,,,,,0
2024-12-19 14:33:00-05:00,,,,,0
2024-12-19 14:34:00-05:00,,,,,0
2024-12-19 14:35:00-05:00,,,,,0
2024-12-19 14:36:00-05:00,,,,,0
2024-12-19 14:37:00-05:00,,,,,0
2024-12-19 14:38:00-05:00,,,,,0
2024-12-19 14:39:00-05:00,,,,,0
2024-12-19 14:40:00-05:00,,,,,0
2024-12-19 14:41:00-05:00,,,,,0
2024-12-19 14:42:00-05:00,,,,,0
2024-12-19 14:43:00-05:00,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,610
2024-12-19 14:44:00-05:00,,,,,0
2024-12-19 14:45:00-05:00,,,,,0
2024-12-19 14:46:00-05:00,,,,,0
2024-12-19 14:47:00-05:00,,,,,0
2024-12-19 14:48:00-05:00,,,,,0
2024-12-19 14:49:00-05:00,,,,,0
2024-12-19 14:50:00-05:00,,,,,0
2024-12-19 14:51:00-05:00,,,,,0
2024-12-19 14:52:00-05:00,,,,,0
2024-12-19 14:53:00-05:00,,,,,0
2024-12-19 14:54:00-05:00,,,,,0
2024-12-19 14:55:00-05:00,,,,,0
2024-12-19 14:56:00-05:00,,,,,0
2024-12-19 14:57:00-05:00,,,,,0
2024-12-19 14:58:00-05:00,,,,,0
2024-12-19 14:59:00-05:00,,,,,0
2024-12-19 15:00:00-05:00,,,,,0
2024-12-19 15:01:00-05:00,,,,,0
2024-12-19 15:02:00-05:00,,,,,0
2024-12-19 15:03:00-05:00,,,,,0
2024-12-19 15:04:00-05:00,,,,,0
2024-12-19 15:05:00-05:00,,,,,0
2024-12-19 15:06:00-05:00,,,,,0
2024-12-19 15:07:00-05:00,,,,,0
2024-12-19 15:08:00-05:00,,,,,0
2024-12-19 15:09:00-05:00,,,,,0
2024-12-19 15:10:00-05:00,,,,,0
2024-12-19 15:11:00-05:00,,,,,0
2024-12-19 15:12:00-05:00,,,,,0
2024-12-19 15:13:00-05:00,,,,,0
2024-12-19 15:14:00-05:00,,,,,0
2024-12-19 15:15:00-05:00,,,,,0
2024-12-19 15:16:00-05:00,,,,,0
2024-12-19 15:17:00-05:00,,,,,0
2024-12-19 15:18:00-05:00,,,,,0
2024-12-19 15:19:00-05:00,,,,,0
2024-12-19 15:20:00-05:00,,,,,0
2024-12-19 15:21:00-05:00,,,,,0
2024-12-19 15:22:00-05:00,,,,,0
2024-12-19 15:23:00-05:00,1.6485999822616577,1.6485999822616577,1.6485999822616577,1.6485999822616577,500
2024-12-19 15:24:00-05:00,,,,,0
2024-12-19 15:25:00-05:00,,,,,0
2024-12-19 15:26:00-05:00,,,,,0
2024-12-19 15:27:00-05:00,,,,,0
2024-12-19 15:28:00-05:00,,,,,0
2024-12-19 15:29:00-05:00,,,,,0
2024-12-19 15:30:00-05:00,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,98
2024-12-19 15:31:00-05:00,1.6633000373840332,1.6799999475479126,1.659999966621399,1.659999966621399,2563
2024-12-19 15:32:00-05:00,,,,,0
2024-12-19 15:33:00-05:00,,,,,0
2024-12-19 15:34:00-05:00,,,,,0
2024-12-19 15:35:00-05:00,,,,,0
2024-12-19 15:36:00-05:00,1.6700999736785889,1.6700999736785889,1.6700999736785889,1.6700999736785889,10290
2024-12-19 15:37:00-05:00,,,,,0
2024-12-19 15:38:00-05:00,,,,,0
2024-12-19 15:39:00-05:00,1.684999942779541,1.684999942779541,1.684999942779541,1.684999942779541,0
2024-12-19 15:40:00-05:00,,,,,0
2024-12-19 15:41:00-05:00,,,,,0
2024-12-19 15:42:00-05:00,1.6700999736785889,1.6700999736785889,1.6700999736785889,1.6700999736785889,235
2024-12-19 15:43:00-05:00,1.6739000082015991,1.6739000082015991,1.6739000082015991,1.6739000082015991,1140
2024-12-19 15:44:00-05:00,,,,,0
2024-12-19 15:45:00-05:00,1.7100000381469727,1.7100000381469727,1.7100000381469727,1.7100000381469727,180
2024-12-19 15:46:00-05:00,1.7200000286102295,1.7400000095367432,1.659999966621399,1.6699999570846558,9798
2024-12-19 15:47:00-05:00,,,,,0
2024-12-19 15:48:00-05:00,,,,,0
2024-12-19 15:49:00-05:00,,,,,0
2024-12-19 15:50:00-05:00,,,,,0
2024-12-19 15:51:00-05:00,,,,,0
2024-12-19 15:52:00-05:00,,,,,0
2024-12-19 15:53:00-05:00,,,,,0
2024-12-19 15:54:00-05:00,1.659999966621399,1.659999966621399,1.6399999856948853,1.6399999856948853,428
2024-12-19 15:55:00-05:00,,,,,0
2024-12-19 15:56:00-05:00,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,203
2024-12-19 15:57:00-05:00,1.6699999570846558,1.6699999570846558,1.6699999570846558,1.6699999570846558,200
2024-12-19 15:58:00-05:00,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1488
2024-12-19 15:59:00-05:00,,,,,0
2024-12-20 09:30:00-05:00,,,,,0
2024-12-20 09:31:00-05:00,,,,,0
2024-12-20 09:32:00-05:00,,,,,0
2024-12-20 09:33:00-05:00,,,,,0
2024-12-20 09:34:00-05:00,1.722599983215332,1.722599983215332,1.722599983215332,1.722599983215332,3113
2024-12-20 09:35:00-05:00,1.7100000381469727,1.7100000381469727,1.7085000276565552,1.7085000276565552,2002
2024-12-20 09:36:00-05:00,,,,,0
2024-12-20 09:37:00-05:00,,,,,0
2024-12-20 09:38:00-05:00,,,,,0
2024-12-20 09:39:00-05:00,,,,,0
2024-12-20 09:40:00-05:00,,,,,0
2024-12-20 09:41:00-05:00,,,,,0
2024-12-20 09:42:00-05:00,,,,,0
2024-12-20 09:43:00-05:00,,,,,0
2024-12-20 09:44:00-05:00,1.7100000381469727,1.7100000381469727,1.6950000524520874,1.6950000524520874,778
2024-12-20 09:45:00-05:00,,,,,0
2024-12-20 09:46:00-05:00,1.680999994277954,1.680999994277954,1.680999994277954,1.680999994277954,238
2024-12-20 09:47:00-05:00,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,307
2024-12-20 09:48:00-05:00,,,,,0
2024-12-20 09:49:00-05:00,,,,,0
2024-12-20 09:50:00-05:00,,,,,0
2024-12-20 09:51:00-05:00,,,,,0
2024-12-20 09:52:00-05:00,,,,,0
2024-12-20 09:53:00-05:00,,,,,0
2024-12-20 09:54:00-05:00,,,,,0
2024-12-20 09:55:00-05:00,1.6699999570846558,1.6699999570846558,1.6699999570846558,1.6699999570846558,557
2024-12-20 09:56:00-05:00,,,,,0
2024-12-20 09:57:00-05:00,,,,,0
2024-12-20 09:58:00-05:00,,,,,0
2024-12-20 09:59:00-05:00,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,200
2024-12-20 10:00:00-05:00,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,226
2024-12-20 10:01:00-05:00,,,,,0
2024-12-20 10:02:00-05:00,,,,,0
2024-12-20 10:03:00-05:00,,,,,0
2024-12-20 10:04:00-05:00,,,,,0
2024-12-20 10:05:00-05:00,,,,,0
2024-12-20 10:06:00-05:00,,,,,0
2024-12-20 10:07:00-05:00,,,,,0
2024-12-20 10:08:00-05:00,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1598
2024-12-20 10:09:00-05:00,,,,,0
2024-12-20 10:10:00-05:00,,,,,0
2024-12-20 10:11:00-05:00,,,,,0
2024-12-20 10:12:00-05:00,,,,,0
2024-12-20 10:13:00-05:00,,,,,0
2024-12-20 10:14:00-05:00,,,,,0
2024-12-20 10:15:00-05:00,1.7300000190734863,1.7300000190734863,1.7300000190734863,1.7300000190734863,701
2024-12-20 10:16:00-05:00,1.7100000381469727,1.7100000381469727,1.7100000381469727,1.7100000381469727,416
2024-12-20 10:17:00-05:00,,,,,0
2024-12-20 10:18:00-05:00,,,,,0
2024-12-20 10:19:00-05:00,,,,,0
2024-12-20 10:20:00-05:00,1.7300000190734863,1.7300000190734863,1.7300000190734863,1.7300000190734863,1249
2024-12-20 10:21:00-05:00,1.7649999856948853,1.7649999856948853,1.7649999856948853,1.7649999856948853,3578
2024-12-20 10:22:00-05:00,1.7599999904632568,1.7649999856948853,1.7599999904632568,1.7649999856948853,222
2024-12-20 10:23:00-05:00,1.7899999618530273,1.794600009918213,1.7649999856948853,1.7649999856948853,1612
2024-12-20 10:24:00-05:00,,,,,0
2024-12-20 10:25:00-05:00,1.7450000047683716,1.7450000047683716,1.7450000047683716,1.7450000047683716,204
2024-12-20 10:26:00-05:00,,,,,0
2024-12-20 10:27:00-05:00,,,,,0
2024-12-20 10:28:00-05:00,,,,,0
2024-12-20 10:29:00-05:00,1.7580000162124634,1.7580000162124634,1.7580000162124634,1.7580000162124634,208
2024-12-20 10:30:00-05:00,,,,,0
2024-12-20 10:31:00-05:00,,,,,0
2024-12-20 10:32:00-05:00,,,,,0
2024-12-20 10:33:00-05:00,,,,,0
2024-12-20 10:34:00-05:00,,,,,0
2024-12-20 10:35:00-05:00,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,502
2024-12-20 10:36:00-05:00,,,,,0
2024-12-20 10:37:00-05:00,,,,,0
2024-12-20 10:38:00-05:00,,,,,0
2024-12-20 10:39:00-05:00,,,,,0
2024-12-20 10:40:00-05:00,,,,,0
2024-12-20 10:41:00-05:00,,,,,0
2024-12-20 10:42:00-05:00,,,,,0
2024-12-20 10:43:00-05:00,1.7301000356674194,1.7301000356674194,1.7301000356674194,1.7301000356674194,1360
2024-12-20 10:44:00-05:00,1.754699945449829,1.7599999904632568,1.754699945449829,1.7599999904632568,1507
2024-12-20 10:45:00-05:00,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,501
2024-12-20 10:46:00-05:00,,,,,0
2024-12-20 10:47:00-05:00,,,,,0
2024-12-20 10:48:00-05:00,,,,,0
2024-12-20 10:49:00-05:00,,,,,0
2024-12-20 10:50:00-05:00,,,,,0
2024-12-20 10:51:00-05:00,,,,,0
2024-12-20 10:52:00-05:00,1.7989000082015991,1.7989000082015991,1.7989000082015991,1.7989000082015991,2083
2024-12-20 10:53:00-05:00,1.7799999713897705,1.7999000549316406,1.7799999713897705,1.7999000549316406,864
2024-12-20 10:54:00-05:00,,,,,0
2024-12-20 10:55:00-05:00,,,,,0
2024-12-20 10:56:00-05:00,,,,,0
2024-12-20 10:57:00-05:00,,,,,0
2024-12-20 10:58:00-05:00,,,,,0
2024-12-20 10:59:00-05:00,,,,,0
2024-12-20 11:00:00-05:00,,,,,0
2024-12-20 11:01:00-05:00,,,,,0
2024-12-20 11:02:00-05:00,,,,,0
2024-12-20 11:03:00-05:00,,,,,0
2024-12-20 11:04:00-05:00,,,,,0
2024-12-20 11:05:00-05:00,,,,,0
2024-12-20 11:06:00-05:00,,,,,0
2024-12-20 11:07:00-05:00,,,,,0
2024-12-20 11:08:00-05:00,,,,,0
2024-12-20 11:09:00-05:00,,,,,0
2024-12-20 11:10:00-05:00,,,,,0
2024-12-20 11:11:00-05:00,,,,,0
2024-12-20 11:12:00-05:00,,,,,0
2024-12-20 11:13:00-05:00,,,,,0
2024-12-20 11:14:00-05:00,,,,,0
2024-12-20 11:15:00-05:00,1.7675000429153442,1.7675000429153442,1.7675000429153442,1.7675000429153442,395
2024-12-20 11:16:00-05:00,,,,,0
2024-12-20 11:17:00-05:00,1.770900011062622,1.770900011062622,1.7699999809265137,1.7699999809265137,400
2024-12-20 11:18:00-05:00,1.7649999856948853,1.7649999856948853,1.7649999856948853,1.7649999856948853,280
2024-12-20 11:19:00-05:00,,,,,0
2024-12-20 11:20:00-05:00,,,,,0
2024-12-20 11:21:00-05:00,,,,,0
2024-12-20 11:22:00-05:00,,,,,0
2024-12-20 11:23:00-05:00,,,,,0
2024-12-20 11:24:00-05:00,,,,,0
2024-12-20 11:25:00-05:00,1.7410000562667847,1.7410000562667847,1.7410000562667847,1.7410000562667847,501
2024-12-20 11:26:00-05:00,,,,,0
2024-12-20 11:27:00-05:00,,,,,0
2024-12-20 11:28:00-05:00,,,,,0
2024-12-20 11:29:00-05:00,,,,,0
2024-12-20 11:30:00-05:00,,,,,0
2024-12-20 11:31:00-05:00,,,,,0
2024-12-20 11:32:00-05:00,1.7525999546051025,1.7525999546051025,1.7525999546051025,1.7525999546051025,300
2024-12-20 11:33:00-05:00,,,,,0
2024-12-20 11:34:00-05:00,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,340
2024-12-20 11:35:00-05:00,,,,,0
2024-12-20 11:36:00-05:00,,,,,0
2024-12-20 11:37:00-05:00,1.7899999618530273,1.7899999618530273,1.7898999452590942,1.7898999452590942,3632
2024-12-20 11:38:00-05:00,,,,,0
2024-12-20 11:39:00-05:00,,,,,0
2024-12-20 11:40:00-05:00,,,,,0
2024-12-20 11:41:00-05:00,,,,,0
2024-12-20 11:42:00-05:00,,,,,0
2024-12-20 11:43:00-05:00,,,,,0
2024-12-20 11:44:00-05:00,,,,,0
2024-12-20 11:45:00-05:00,,,,,0
2024-12-20 11:46:00-05:00,1.7502000331878662,1.7699999809265137,1.7302000522613525,1.7302000522613525,19911
2024-12-20 11:47:00-05:00,,,,,0
2024-12-20 11:48:00-05:00,,,,,0
2024-12-20 11:49:00-05:00,,,,,0
2024-12-20 11:50:00-05:00,1.7648999691009521,1.7648999691009521,1.7648999691009521,1.7648999691009521,0
2024-12-20 11:51:00-05:00,,,,,0
2024-12-20 11:52:00-05:00,,,,,0
2024-12-20 11:53:00-05:00,,,,,0
2024-12-20 11:54:00-05:00,,,,,0
2024-12-20 11:55:00-05:00,,,,,0
2024-12-20 11:56:00-05:00,,,,,0
2024-12-20 11:57:00-05:00,,,,,0
2024-12-20 11:58:00-05:00,,,,,0
2024-12-20 11:59:00-05:00,,,,,0
2024-12-20 12:00:00-05:00,1.7300000190734863,1.7300000190734863,1.7300000190734863,1.7300000190734863,211
2024-12-20 12:01:00-05:00,,,,,0
2024-12-20 12:02:00-05:00,,,,,0
2024-12-20 12:03:00-05:00,,,,,0
2024-12-20 12:04:00-05:00,,,,,0
2024-12-20 12:05:00-05:00,,,,,0
2024-12-20 12:06:00-05:00,,,,,0
2024-12-20 12:07:00-05:00,,,,,0
2024-12-20 12:08:00-05:00,,,,,0
2024-12-20 12:09:00-05:00,,,,,0
2024-12-20 12:10:00-05:00,,,,,0
2024-12-20 12:11:00-05:00,,,,,0
2024-12-20 12:12:00-05:00,,,,,0
2024-12-20 12:13:00-05:00,,,,,0
2024-12-20 12:14:00-05:00,,,,,0
2024-12-20 12:15:00-05:00,,,,,0
2024-12-20 12:16:00-05:00,1.75,1.75,1.7400000095367432,1.7400000095367432,2500
2024-12-20 12:17:00-05:00,1.7400000095367432,1.7400000095367432,1.7400000095367432,1.7400000095367432,0
2024-12-20 12:18:00-05:00,1.7400000095367432,1.757699966430664,1.7400000095367432,1.7400000095367432,2050
2024-12-20 12:19:00-05:00,1.7300000190734863,1.7300000190734863,1.7200000286102295,1.7200000286102295,1110
2024-12-20 12:20:00-05:00,,,,,0
2024-12-20 12:21:00-05:00,,,,,0
2024-12-20 12:22:00-05:00,,,,,0
2024-12-20 12:23:00-05:00,,,,,0
2024-12-20 12:24:00-05:00,,,,,0
2024-12-20 12:25:00-05:00,,,,,0
2024-12-20 12:26:00-05:00,,,,,0
2024-12-20 12:27:00-05:00,1.75,1.75,1.75,1.75,283
2024-12-20 12:28:00-05:00,1.7799999713897705,1.7799999713897705,1.7799999713897705,1.7799999713897705,905
2024-12-20 12:29:00-05:00,,,,,0
2024-12-20 12:30:00-05:00,1.7676000595092773,1.7676000595092773,1.7676000595092773,1.7676000595092773,1000
2024-12-20 12:31:00-05:00,,,,,0
2024-12-20 12:32:00-05:00,,,,,0
2024-12-20 12:33:00-05:00,,,,,0
2024-12-20 12:34:00-05:00,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,2001
2024-12-20 12:35:00-05:00,,,,,0
2024-12-20 12:36:00-05:00,,,,,0
2024-12-20 12:37:00-05:00,,,,,0
2024-12-20 12:38:00-05:00,,,,,0
2024-12-20 12:39:00-05:00,,,,,0
2024-12-20 12:40:00-05:00,,,,,0
2024-12-20 12:41:00-05:00,,,,,0
2024-12-20 12:42:00-05:00,,,,,0
2024-12-20 12:43:00-05:00,,,,,0
2024-12-20 12:44:00-05:00,,,,,0
2024-12-20 12:45:00-05:00,1.7699999809265137,1.7699999809265137,1.7699999809265137,1.7699999809265137,562
2024-12-20 12:46:00-05:00,,,,,0
2024-12-20 12:47:00-05:00,,,,,0
2024-12-20 12:48:00-05:00,,,,,0
2024-12-20 12:49:00-05:00,,,,,0
2024-12-20 12:50:00-05:00,,,,,0
2024-12-20 12:51:00-05:00,,,,,0
2024-12-20 12:52:00-05:00,,,,,0
2024-12-20 12:53:00-05:00,,,,,0
2024-12-20 12:54:00-05:00,,,,,0
2024-12-20 12:55:00-05:00,,,,,0
2024-12-20 12:56:00-05:00,,,,,0
2024-12-20 12:57:00-05:00,,,,,0
2024-12-20 12:58:00-05:00,,,,,0
2024-12-20 12:59:00-05:00,,,,,0
2024-12-20 13:00:00-05:00,,,,,0
2024-12-20 13:01:00-05:00,,,,,0
2024-12-20 13:02:00-05:00,,,,,0
2024-12-20 13:03:00-05:00,,,,,0
2024-12-20 13:04:00-05:00,,,,,0
2024-12-20 13:05:00-05:00,,,,,0
2024-12-20 13:06:00-05:00,,,,,0
2024-12-20 13:07:00-05:00,,,,,0
2024-12-20 13:08:00-05:00,1.7604000568389893,1.7604000568389893,1.7599999904632568,1.7599999904632568,655
2024-12-20 13:09:00-05:00,,,,,0
2024-12-20 13:10:00-05:00,,,,,0
2024-12-20 13:11:00-05:00,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,635
2024-12-20 13:12:00-05:00,,,,,0
2024-12-20 13:13:00-05:00,1.7721999883651733,1.7721999883651733,1.7721999883651733,1.7721999883651733,206
2024-12-20 13:14:00-05:00,,,,,0
2024-12-20 13:15:00-05:00,,,,,0
2024-12-20 13:16:00-05:00,,,,,0
2024-12-20 13:17:00-05:00,,,,,0
2024-12-20 13:18:00-05:00,,,,,0
2024-12-20 13:19:00-05:00,,,,,0
2024-12-20 13:20:00-05:00,,,,,0
2024-12-20 13:21:00-05:00,,,,,0
2024-12-20 13:22:00-05:00,,,,,0
2024-12-20 13:23:00-05:00,,,,,0
2024-12-20 13:24:00-05:00,,,,,0
2024-12-20 13:25:00-05:00,,,,,0
2024-12-20 13:26:00-05:00,,,,,0
2024-12-20 13:27:00-05:00,,,,,0
2024-12-20 13:28:00-05:00,,,,,0
2024-12-20 13:29:00-05:00,,,,,0
2024-12-20 13:30:00-05:00,1.7603000402450562,1.7603000402450562,1.7603000402450562,1.7603000402450562,768
2024-12-20 13:31:00-05:00,,,,,0
2024-12-20 13:32:00-05:00,,,,,0
2024-12-20 13:33:00-05:00,,,,,0
2024-12-20 13:34:00-05:00,,,,,0
2024-12-20 13:35:00-05:00,,,,,0
2024-12-20 13:36:00-05:00,,,,,0
2024-12-20 13:37:00-05:00,,,,,0
2024-12-20 13:38:00-05:00,,,,,0
2024-12-20 13:39:00-05:00,,,,,0
2024-12-20 13:40:00-05:00,,,,,0
2024-12-20 13:41:00-05:00,,,,,0
2024-12-20 13:42:00-05:00,,,,,0
2024-12-20 13:43:00-05:00,,,,,0
2024-12-20 13:44:00-05:00,,,,,0
2024-12-20 13:45:00-05:00,,,,,0
2024-12-20 13:46:00-05:00,,,,,0
2024-12-20 13:47:00-05:00,,,,,0
2024-12-20 13:48:00-05:00,,,,,0
2024-12-20 13:49:00-05:00,,,,,0
2024-12-20 13:50:00-05:00,,,,,0
2024-12-20 13:51:00-05:00,,,,,0
2024-12-20 13:52:00-05:00,,,,,0
2024-12-20 13:53:00-05:00,,,,,0
2024-12-20 13:54:00-05:00,,,,,0
2024-12-20 13:55:00-05:00,,,,,0
2024-12-20 13:56:00-05:00,,,,,0
2024-12-20 13:57:00-05:00,,,,,0
2024-12-20 13:58:00-05:00,,,,,0
2024-12-20 13:59:00-05:00,,,,,0
2024-12-20 14:00:00-05:00,,,,,0
2024-12-20 14:01:00-05:00,,,,,0
