,msft,date,^hsi,hyg,open,high,low,close,volume,amd,frgt,dji,aapl,^vix,tsm,xela,xlk,jpy=x,hpq,avgo,spy,intc,cohr,cpi,treasury,mortgage,score,rating,unemployment,gdp,stock splits,dividends,shares,eps estimate,reported eps,surprise(%),revenue,cost,g-profit,rnd,sgae,operating-expenses,operating-income,tnoie,pre-tax-income,tpit,income-after-taxes,ifco,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps,eps-diluted
267,219.9439392089844,2020-09-01,25184.849609375,69.50308990478516,13.443978760383986,13.956356011748166,13.40059505282091,13.78406810760498,511316000,92.18000030517578,93.61233520507812,28645.69921875,131.2784881591797,26.1200008392334,75.8100357055664,4980.0,121.7084732055664,106.00399780273438,16.955263137817383,32.260337829589844,332.4013977050781,45.58389663696289,43.09000015258789,259.951,0.55,2.91,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
268,224.1827392578125,2020-09-02,25120.08984375,69.5846939086914,14.664460215320425,14.687399472968131,13.862857853155882,14.308165550231934,874012000,90.22000122070312,88.10572814941406,29100.5,128.55856323242188,26.56999969482422,76.38640594482422,4896.0,122.79108428955078,105.89600372314452,17.465862274169922,33.648406982421875,337.2093200683594,46.89423370361328,44.2599983215332,259.951,0.52,2.91,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
269,210.2952880859375,2020-09-03,25007.599609375,69.15209197998047,13.79179798515302,13.847398909577745,12.84433666141778,12.980721473693848,945128000,82.54000091552734,88.76651763916016,28292.69921875,118.2660903930664,33.599998474121094,75.46607971191406,4524.0,115.79267120361328,106.20800018310548,16.990478515625,31.59186744689941,325.6044006347656,45.224884033203125,39.2400016784668,259.951,0.5,2.93,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
270,207.3436584472656,2020-09-04,24695.44921875,68.96434020996094,12.74959010674582,13.139795255840031,11.673473783396178,12.58877182006836,1463684000,82.01000213623047,82.37885284423828,28133.30078125,118.34435272216795,30.75,73.35585021972656,4224.0,114.17843627929688,106.08599853515624,16.928855895996094,32.56630325317383,322.94598388671875,44.9466667175293,39.0,259.951,0.58,2.93,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
271,196.1272735595703,2020-09-08,24624.33984375,68.58073425292969,11.703144206158877,12.516465369545273,11.67297544037858,11.8811674118042,795728000,78.69000244140625,85.90308380126953,27500.900390625,110.38038635253906,31.459999084472656,71.8777847290039,4716.0,109.01659393310548,106.30500030517578,17.28068733215332,31.452800750732425,314.1222229003906,43.8965950012207,37.540000915527344,259.951,0.55,2.93,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
272,204.47906494140625,2020-09-09,24468.9296875,69.11945343017578,12.366865726527324,12.775022433159458,12.19906522165896,12.681024551391602,736200000,81.91000366210938,88.54625701904297,27940.5,114.78306579589844,28.809999465942383,73.81137084960938,4632.0,112.57380676269533,105.96800231933594,17.502805709838867,32.30429458618164,320.3253173828125,44.53382110595703,37.900001525878906,259.951,0.57,2.93,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
273,198.74989318847656,2020-09-10,24313.5390625,68.79292297363281,12.95453888364311,13.030336001156906,12.134485825074432,12.278849601745604,698684000,78.9800033569336,89.86784362792969,27534.599609375,111.03588104248048,29.709999084472656,73.3465576171875,4488.0,110.03157806396484,106.2310028076172,16.8897647857666,32.039608001708984,314.76318359375,43.94146728515625,36.65999984741211,259.951,0.54,2.86,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
274,197.4531097412109,2020-09-11,24503.310546875,68.93168640136719,12.452137548689157,12.618691121606997,11.863963143821152,12.13199520111084,636928000,76.33999633789062,88.10572814941406,27665.599609375,109.57811737060548,26.8700008392334,73.27220153808594,4380.0,109.19061279296876,106.14299774169922,17.138532638549805,32.27469253540039,314.9235534667969,44.22866439819336,36.4900016784668,259.951,0.54,2.86,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
275,198.78858947753903,2020-09-14,24640.279296875,68.8582534790039,13.046045380757109,13.279419342094904,12.597497252471118,12.837852478027344,1201744000,77.9000015258789,88.32598876953125,27993.30078125,112.86546325683594,25.850000381469727,74.83393859863281,4536.0,111.48151397705078,106.1449966430664,17.174072265625,32.4990119934082,319.0713806152344,44.3453369140625,38.2599983215332,259.951,0.54,2.86,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.51,0.65,0.2625,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
276,202.0499725341797,2020-09-15,24732.759765625,69.04596710205078,13.244514716046764,13.263214805061072,12.793473629012112,12.956287384033203,727556000,78.93000030517578,90.3083724975586,27995.599609375,113.04155731201172,25.59000015258789,79.807373046875,5460.0,112.5834732055664,105.71499633789062,17.11188316345215,32.92162322998047,320.6835327148437,44.8748664855957,39.45000076293945,259.951,0.54,2.86,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
277,198.440185546875,2020-09-16,24725.630859375,69.04596710205078,12.922625958236903,13.057763836586725,12.480311489398948,12.481059074401855,556384000,76.66000366210938,90.7489013671875,28032.400390625,109.70529174804688,26.040000915527344,77.2788314819336,5172.0,110.84353637695312,105.38099670410156,17.245149612426758,32.933284759521484,319.4108581542969,45.206939697265625,38.59999847412109,259.951,0.55,2.86,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
278,196.36920166015625,2020-09-17,24340.849609375,68.97249603271484,12.099828907838866,12.55610679040666,12.002589608570537,12.430193901062012,792512000,76.55000305175781,88.10572814941406,27902.0,107.95399475097656,26.459999084472656,76.53785705566406,5484.0,109.9252471923828,105.06199645996094,17.005258560180664,32.832794189453125,316.6014709472656,45.162071228027344,37.88999938964844,259.951,0.56,2.87,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
279,193.93040466308597,2020-09-18,24455.41015625,68.80110931396484,12.560098298458966,12.598744450401597,11.956715372721124,12.156679153442385,698460000,74.93000030517578,83.48017883300781,27657.400390625,104.5296859741211,25.82999992370605,74.9680404663086,4992.0,108.03064727783205,104.697998046875,16.836456298828125,32.277381896972656,312.95654296875,44.776145935058594,38.220001220703125,259.951,0.56,2.87,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
280,196.01109313964844,2020-09-21,23950.689453125,68.24606323242188,11.893135472285298,12.489038744090957,11.872690067590929,12.483802795410156,721044000,77.94000244140625,83.700439453125,27147.69921875,107.69963073730467,27.780000686645508,75.30441284179688,4992.0,108.92870330810548,104.53700256347656,16.294490814208984,31.852733612060547,309.4735412597656,44.62356948852539,38.52000045776367,259.951,0.54,2.87,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
281,200.7338104248047,2020-09-22,23716.849609375,68.48277282714844,12.541397877002854,12.614202766450807,12.123019433247505,12.60398006439209,646452000,77.69999694824219,83.48017883300781,27288.19921875,109.39221954345705,26.86000061035156,75.20162963867188,4860.0,110.65311431884766,104.69000244140624,16.383337020874023,32.740074157714844,312.6252746582031,44.829986572265625,40.75,259.951,0.55,2.87,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
282,194.12396240234372,2020-09-23,23742.509765625,67.78897094726562,12.541899048486352,12.69299495555784,12.04697577815912,12.09135627746582,647012000,74.7300033569336,78.63436126708984,26763.099609375,104.80364990234376,28.57999992370605,72.80953216552734,4560.0,107.20428466796876,105.03399658203124,16.276718139648438,31.83462905883789,305.375244140625,43.81582260131836,38.630001068115234,259.951,0.54,2.87,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
283,196.64016723632807,2020-09-24,23311.0703125,67.82979583740234,12.039990109912043,12.535910930300515,11.981895343264055,12.31500244140625,731240000,75.81999969482422,77.53304290771484,26815.400390625,105.87985229492188,28.51000022888184,73.23936462402344,4464.0,107.8049087524414,105.3040008544922,16.12567901611328,31.9188289642334,306.189208984375,44.12096786499024,39.470001220703125,259.951,0.53,2.9,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
284,201.1209259033203,2020-09-25,23235.419921875,67.70733642578125,12.414238303127778,12.849073104534876,12.213027612703083,12.839348793029783,588016000,78.05999755859375,88.10572814941406,27174.0,109.85205078125,26.3799991607666,73.70655059814453,4440.0,110.38185119628906,105.43499755859376,16.258953094482422,32.30635452270508,311.139404296875,44.82101058959961,40.04999923706055,259.951,0.54,2.9,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
285,202.68870544433597,2020-09-28,23476.05078125,68.14807891845703,13.005403794853356,13.01687342228774,12.715929573108008,13.000167846679688,573808000,79.4800033569336,110.13215637207033,27174.0,112.4740982055664,26.190000534057617,74.5381851196289,4440.0,112.49378204345705,105.5739974975586,16.75649070739746,33.257076263427734,316.30718994140625,46.15828323364258,41.209999084472656,259.951,0.53,2.9,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
286,200.57896423339844,2020-09-29,23275.529296875,68.20525360107422,12.902929918863322,13.406829825814516,12.898691701322935,13.190409660339355,621460000,81.7699966430664,98.23788452148438,27452.69921875,111.62293243408205,26.270000457763672,75.22966766357422,4440.0,112.11595153808594,105.43299865722656,16.80980110168457,32.9818229675293,314.5845947265625,45.94289016723633,40.9900016784668,259.951,0.55,2.9,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
287,203.55001831054688,2020-09-30,23459.05078125,68.48277282714844,13.122341283479498,13.58609887992956,13.115110824058402,13.494344711303713,689184000,81.98999786376953,89.64757537841797,27781.69921875,113.30571746826172,26.3700008392334,75.75294494628906,4620.0,113.05563354492188,105.66400146484376,16.871992111206055,32.98724365234375,316.9697570800781,46.472412109375,40.560001373291016,259.951,0.56,2.9,66.28571428571429,greed,7.8,21065.72918800921,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
288,205.61135864257807,2020-10-01,23459.05078125,68.7180404663086,13.721237107105244,13.725973714424097,13.424780654251393,13.578120231628418,525004000,84.86000061035156,92.73127746582033,27781.69921875,114.2645263671875,26.700000762939453,77.2012939453125,4620.0,114.24726104736328,105.45099639892578,16.880876541137695,33.374786376953125,319.00469970703125,46.88526153564453,41.540000915527344,260.249,0.54,2.88,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
289,199.54347229003903,2020-10-02,23459.05078125,68.7180404663086,13.18966197163524,13.483374439605184,13.016126177465717,13.02734661102295,552496000,81.80000305175781,92.73127746582033,27682.80078125,110.5760498046875,27.6299991607666,75.5006332397461,4572.0,111.35062408447266,105.54299926757812,16.960838317871094,32.3090705871582,315.975830078125,45.78133010864258,41.7400016784668,260.249,0.57,2.88,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
290,203.5984039306641,2020-10-05,23767.779296875,69.23445892333984,13.20063114560084,13.60779008537093,13.187416201912226,13.60604476928711,479820000,86.1500015258789,92.5110092163086,28148.599609375,113.9808120727539,27.959999084472656,78.99534606933594,4572.0,113.79193878173828,105.51000213623048,17.156301498413086,33.14842987060547,321.5791320800781,46.391639709472656,42.959999084472656,260.249,0.64,2.88,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
291,199.27252197265625,2020-10-06,23980.650390625,69.07870483398438,13.793045066832285,14.104211652006889,13.628485997966102,13.69979476928711,784420000,84.4800033569336,91.4096908569336,27772.80078125,110.7130355834961,29.479999542236328,77.6684799194336,4404.0,112.0287628173828,105.70700073242188,16.8453369140625,32.95646286010742,317.0075378417969,46.10444641113281,42.5,260.249,0.62,2.88,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
292,203.06610107421875,2020-10-07,24242.859375,69.32462310791016,13.962342102867131,14.08152295266332,13.826455675114598,13.926687240600586,418084000,86.69000244140625,93.17180633544922,28303.5,112.59152221679688,28.059999465942383,81.2192611694336,4512.0,114.0825653076172,105.63999938964844,17.085224151611328,33.20637130737305,322.52557373046875,47.271183013916016,43.709999084472656,260.249,0.65,2.88,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
293,203.7919464111328,2020-10-08,24193.349609375,69.4803695678711,14.037390770799409,14.046865888562689,13.721238372257169,13.801772117614746,378900000,86.51000213623047,96.25550842285156,28425.5,112.48389434814452,26.36000061035156,82.04153442382812,4584.0,114.67350769042967,105.96499633789062,17.23625946044922,33.803070068359375,325.3839416503906,47.8994255065918,44.52999877929688,260.249,0.65,2.87,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
294,208.85336303710935,2020-10-09,24119.130859375,69.63614654541016,13.730213251498366,13.787310295994764,13.624247353472542,13.725974082946776,346892000,83.0999984741211,95.81497955322266,28586.900390625,114.44064331054688,25.0,82.95724487304688,5004.0,116.4269790649414,106.01799774169922,17.209611892700195,34.10820007324219,328.28973388671875,47.40581893920898,45.41999816894531,260.249,0.63,2.87,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
295,214.2631683349609,2020-10-12,24649.6796875,69.98860931396484,13.952119479151657,14.308664299333769,13.87532556137436,14.187987327575684,434744000,84.29000091552734,129.73568725585938,28837.5,121.70997619628906,25.06999969482422,84.94756317138672,4776.0,119.60455322265624,105.63200378417967,17.618305206298828,34.62701797485352,333.5711669921875,48.35715103149414,45.16999816894531,260.249,.,2.87,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
296,215.67611694335935,2020-10-13,24649.6796875,69.67710876464844,14.25829869113029,14.310159788178437,13.98129084851399,14.210177421569824,344604000,85.27999877929688,106.16740417480467,28679.80078125,118.4813232421875,26.06999969482422,83.76085662841797,4848.0,118.83924102783205,105.33899688720705,17.485034942626953,34.54190826416016,331.39422607421875,48.31227493286133,45.459999084472656,260.249,0.58,2.87,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
297,213.74057006835935,2020-10-14,24667.08984375,69.50499725341797,14.252312573650476,14.304422859745111,13.92269608669638,14.057584762573242,276100000,84.20999908447266,142.0704803466797,28514.0,118.56939697265624,26.399999618530277,82.78907775878906,4824.0,118.2095184326172,105.47000122070312,17.325111389160156,34.43416213989258,329.3119201660156,48.060977935791016,44.93000030517578,260.249,0.59,2.87,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
298,212.5792694091797,2020-10-15,24158.5390625,69.4557876586914,13.773845871451217,13.968324501504256,13.730960552432173,13.93267059326172,267224000,83.12999725341797,147.57708740234375,28494.19921875,118.0997543334961,26.96999931335449,82.36859130859375,4968.0,117.67669677734376,105.13899993896484,17.378419876098633,34.400657653808594,328.9049377441406,48.33023452758789,46.66999816894531,260.249,0.6,2.81,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
299,212.5792694091797,2020-10-16,24386.7890625,69.37379455566406,13.99924266674857,14.083766383854115,13.755645023005826,13.7745943069458,242392000,83.16999816894531,138.7665252685547,28606.30078125,116.44630432128906,27.40999984741211,81.01367950439453,4980.0,117.33761596679688,105.36000061035156,17.413955688476562,34.28476333618164,328.70611572265625,48.60845184326172,45.9900016784668,260.249,0.62,2.81,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
300,207.31463623046875,2020-10-19,24542.259765625,69.12789154052734,13.86585099371441,13.946135547303143,13.370926823980737,13.461684226989746,298068000,82.0,156.1674041748047,28195.400390625,113.4720458984375,29.18000030517578,81.81726837158203,5016.0,115.18695831298828,105.427001953125,17.200725555419922,34.02399063110352,323.7087097167969,48.98540496826172,46.31999969482422,260.249,0.62,2.81,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
301,207.7307586669922,2020-10-20,24569.5390625,69.37379455566406,13.54720279848824,13.762875365172158,13.470907278613849,13.609037399291992,229212000,81.55999755859375,169.3832550048828,28308.80078125,114.9689712524414,29.350000381469727,82.47137451171875,5400.0,115.58413696289062,105.47000122070312,17.209611892700195,34.134464263916016,325.00543212890625,47.95328521728516,45.79999923706055,260.249,0.67,2.81,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
302,207.8759307861328,2020-10-21,24754.419921875,69.36560821533203,13.58859263306982,13.75464781967378,13.44148672982274,13.48861026763916,219596000,79.19999694824219,152.86343383789062,28210.80078125,114.34280395507812,28.649999618530277,81.89202880859375,5520.0,115.4097671508789,105.47699737548828,17.076335906982422,33.68717193603516,324.39013671875,48.0161018371582,46.15999984741211,260.249,0.69,2.81,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
303,207.9630279541016,2020-10-22,24786.130859375,69.48856353759766,13.486365779281456,13.575376901105992,13.196392207072943,13.325297355651855,290480000,79.41999816894531,152.20263671875,28363.69921875,113.24703216552734,28.11000061035156,82.42465209960938,5352.0,114.86727142333984,104.6760025024414,17.191848754882812,33.80668640136719,326.1695251464844,48.37511444091797,47.7400016784668,260.249,0.71,2.8,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
304,209.2598114013672,2020-10-23,24918.779296875,69.57054901123047,13.4140596122647,13.556927293269688,13.255734231976092,13.553935050964355,233484000,81.95999908447266,131.27752685546875,28335.599609375,112.5523681640625,27.549999237060547,82.51808166503906,5256.0,114.74132537841795,104.9209976196289,16.987497329711914,33.747825622558594,327.2769470214844,43.259376525878906,47.20000076293945,260.249,0.67,2.8,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
305,203.3080902099609,2020-10-26,24787.189453125,68.95573425292969,13.39112123909371,13.656161049748455,13.003659151933256,13.106134414672852,336896000,82.2300033569336,132.15858459472656,27685.400390625,112.56217193603516,32.459999084472656,81.0417251586914,4896.0,112.25157165527344,104.68299865722656,16.214529037475586,32.87136459350586,321.2289123535156,41.93107604980469,46.45000076293945,260.249,0.65,2.8,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
306,206.3758850097656,2020-10-27,24787.189453125,68.98857116699219,13.27044607657511,13.40608331563288,13.15625197533356,13.360954284667969,250520000,78.87999725341797,134.5814971923828,27463.19921875,114.0786590576172,33.349998474121094,81.02304077148438,4788.0,112.81346893310548,104.83200073242188,15.974641799926758,32.55988311767578,320.1215209960937,40.96177673339844,46.72999954223633,260.249,0.63,2.8,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
307,196.14659118652344,2020-10-28,24708.80078125,68.41473388671875,13.16273316986283,13.224567771667248,12.575307306098788,12.59325885772705,376520000,76.4000015258789,129.95594787597656,27463.19921875,108.79541015625,40.27999877929688,78.35060119628906,4572.0,108.02772521972656,104.54499816894533,15.414904594421388,31.43803977966309,309.1800537109375,39.71425247192383,45.150001525878906,260.249,0.63,2.8,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17102499840,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
308,198.12088012695312,2020-10-29,24586.599609375,68.61146545410156,12.804193275325035,13.157496610883548,12.715929740183796,12.989197731018066,320080000,78.0199966430664,522.0264282226562,26659.099609375,112.8263168334961,37.59000015258789,79.32241821289062,4656.0,109.82965850830078,104.31500244140624,15.796947479248049,32.14427947998047,312.3224792480469,39.58860778808594,45.59000015258789,260.249,0.69,2.81,66.28571428571429,greed,6.8,21167.08999680052,4.0,0.205,17001799680,0.7,0.73,0.0425,64698.0,40009.0,24689.0,4978.0,4936.0,9914.0,14775.0,126.0,14901.0,2228.0,12673.0,12673.0,12673.0,17477.0,14775.0,17352.12,17528.21,0.76,0.74
